,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32
368,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,-1,2,2,0,0,2,2,2,2,0,2,2,2,0,2,1,2,0,2,2,2,0,1,0,2,0,0,2,2,2,0,2,1
369,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,1,4,4,6,0,-1,2,0,1,1,1,1,1,1,1,1,2,2,2,0,2,0,1,0,1,1,2,0,1,1,1,0,2,2,2,2,1,2
370,0,1,2,0,0,3,2,6,13,6,0,0,0,0,0,0,0,0,1,2,3,2,1,1,6,0,1,1,2,4,2,1,4,2,14,1,1,0,1,2,2,2,2,0,0,1,2,1,2,2,2,0,0,0,0,2,1,1,1,0,1,1,0,0,1,1,0
371,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,1,4,3,2,0,4,2,1,2,0,2,2,0,0,0,2,0,2,2,1,0,2,0,2,0,1,1,1,0,1,0,1,2,2,2,1,0,0
372,0,1,2,0,0,3,2,6,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,2,4,2,1,4,2,8,2,0,1,2,0,2,0,0,2,2,1,0,2,1,1,2,2,1,0,0,1,0,0,0,2,1,2,0,0,0,2,2
373,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,-1,0,1,1,1,1,0,0,1,1,1,0,1,1,2,2,1,0,1,2,1,0,1,1,1,1,2,2,0,0,2,2,0
374,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,0,0,1,2,7,1,-1,0,1,1,0,1,2,1,0,0,1,1,0,0,2,1,0,0,2,2,1,0,2,2,1,2,2,1,1,2,1,1,2
375,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,1,2,1,0,2,1,1,2,0,0,2,2,0,2,2,1,0,1,1,0,1,0,2,2,1,0,2,0,1,2,1,0,0
376,0,1,0,2,2,1,0,4,29,1,0,0,0,0,0,0,0,0,1,1,0,1,4,4,2,0,1,1,0,1,3,5,5,2,-1,2,2,2,2,2,1,1,2,0,1,1,2,0,0,1,0,1,2,1,1,0,0,2,2,2,2,1,0,2,0,1,1
377,0,1,0,2,2,1,4,1,16,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,1,4,3,2,0,-1,2,1,1,1,1,2,0,2,1,2,1,0,2,2,1,0,2,2,2,0,2,0,0,1,2,2,0,2,0,0,2,2
378,0,1,2,0,0,3,2,6,-1,1,0,0,0,0,0,0,0,0,1,1,3,2,1,1,2,0,1,1,2,4,2,1,4,2,-1,2,0,0,2,2,1,1,2,0,2,2,2,0,2,0,0,2,0,0,2,2,2,0,0,0,1,0,1,1,0,1,0
379,0,0,1,1,1,5,1,5,-1,10,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,2,0,0,1,2,3,1,-1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,2,1,1,0,1,1,0,0,0,2,1,2,1,2,2,1,2,0
380,0,1,2,0,0,3,2,7,20,9,0,0,0,0,0,0,0,0,1,2,3,2,2,1,5,0,1,1,2,4,2,1,4,2,-1,2,0,2,0,1,0,1,2,1,2,2,2,0,1,1,2,1,2,1,0,2,0,0,2,0,0,0,0,1,2,2,2
381,0,0,1,1,4,2,6,0,-1,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,-1,1,0,1,2,1,0,0,1,0,2,2,1,0,2,2,2,1,2,1,1,0,2,0,1,2,0,1,1,1,2,2,2
382,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,3,2,0,-1,1,0,0,1,2,1,0,1,2,2,2,1,1,2,0,2,0,0,1,2,1,1,0,1,2,1,0,2,0,0,2,0
383,0,1,2,0,0,3,2,7,31,13,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,2,4,2,1,4,2,-1,0,2,1,0,1,1,2,2,2,0,1,2,2,1,0,1,2,1,2,1,0,2,2,1,2,2,1,0,2,0,2,0
384,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,-1,2,0,1,1,0,2,0,1,2,1,2,0,0,0,1,2,0,2,0,1,2,0,2,1,2,2,0,2,1,1,1,0
385,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,20,2,0,0,2,0,1,1,1,0,1,0,0,2,1,1,2,1,1,0,1,0,0,2,2,0,1,2,2,2,2,0,0
386,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,18,1,2,2,0,1,2,1,2,1,2,1,0,2,0,0,2,1,2,2,1,0,1,0,2,2,0,1,1,2,1,0,1
387,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,-1,0,0,1,1,0,2,1,2,0,1,0,2,2,1,0,0,2,0,2,1,1,2,2,2,2,0,1,0,0,2,2,0
388,0,0,2,3,3,4,3,2,-1,16,0,0,0,0,0,0,0,0,0,2,1,3,5,0,6,0,0,1,0,1,3,5,5,2,-1,0,0,0,0,1,2,1,2,0,1,0,0,1,2,2,2,0,0,0,0,0,0,1,1,0,1,2,0,2,2,0,0
389,0,1,2,3,3,4,3,2,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,0,1,2,4,3,5,5,2,10,2,0,0,1,0,2,0,2,2,2,1,2,2,1,1,1,2,0,1,1,0,2,2,1,1,0,0,0,1,2,2,1
390,0,1,2,0,0,3,2,6,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,2,4,2,1,4,2,8,1,1,0,0,0,0,1,2,2,0,0,1,2,2,2,0,2,1,0,0,1,1,0,0,1,2,0,1,1,0,2,2
391,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,-1,1,2,0,2,2,1,2,2,1,1,2,1,1,0,0,2,1,1,2,1,0,1,1,2,2,1,0,2,1,1,1,0
392,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,18,2,1,0,2,2,1,2,2,2,0,2,1,0,0,0,0,1,1,2,1,1,2,0,2,0,0,0,2,0,2,1,1
393,0,1,2,0,0,3,2,6,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,2,4,2,1,4,2,8,0,1,2,0,1,1,0,1,0,2,1,2,1,0,1,0,1,0,2,1,0,0,2,0,2,0,1,0,2,0,0,0
394,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,7,1,1,1,2,1,1,1,0,1,2,2,2,0,1,2,1,2,0,2,2,1,0,2,2,1,2,2,2,1,1,0,0
395,0,1,2,0,0,4,3,2,1,1,0,0,0,0,0,0,0,0,1,2,3,3,4,0,2,0,1,1,2,4,2,1,4,2,9,0,1,1,0,1,0,1,0,2,1,2,2,1,2,2,1,1,0,2,1,1,0,0,2,0,2,1,0,1,1,2,1
396,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,0,0,1,2,3,1,15,1,0,1,1,2,1,1,1,1,2,0,0,0,2,1,2,2,2,2,0,1,0,1,2,2,1,0,0,2,1,2,0
397,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,6,0,2,0,0,0,1,2,2,0,2,2,1,0,0,1,0,1,2,0,0,2,1,0,1,1,2,0,2,1,2,0,1
398,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,-1,1,0,1,0,2,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,2,0,1,0,1,1,0,1
399,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,0,0,1,2,3,1,15,1,1,2,1,0,2,2,2,0,1,0,1,0,2,1,2,1,1,2,1,0,2,2,2,0,2,0,0,1,1,2,1
400,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,1,4,3,2,0,4,2,0,1,1,2,2,2,0,2,1,2,0,2,1,2,0,2,1,0,2,2,2,0,2,1,1,2,1,0,2,0,1
401,0,1,2,0,0,4,3,2,12,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,1,1,2,4,2,1,4,2,-1,1,1,0,2,1,1,2,1,2,2,0,1,1,0,2,2,2,1,0,2,0,0,0,2,2,1,0,0,1,1,2,2
402,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,1,4,3,2,0,-1,1,2,2,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,2,0,2,2,1,2,1,0,1,1,2
403,0,1,2,3,3,4,3,2,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,0,1,2,1,3,5,5,2,10,0,2,1,0,2,0,0,0,2,0,2,2,2,1,0,1,1,2,2,2,0,1,2,1,1,2,0,2,1,1,2,1
404,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,4,6,0,1,0,1,2,0,1,2,2,1,1,2,0,0,2,1,0,0,2,1,2,2,0,0,1,2,1,2,1,1,0,2,1,1
405,0,0,2,3,3,4,3,2,17,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,1,2,4,2,1,4,2,-1,0,1,1,0,1,0,0,2,0,0,1,0,0,1,2,0,2,2,1,1,2,0,2,2,0,1,0,2,1,2,0,1
406,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,0,0,1,2,3,1,16,2,2,0,2,2,0,1,0,2,0,1,1,0,1,2,1,1,1,2,1,2,1,0,2,0,0,2,2,2,2,1,2
407,0,0,1,3,3,0,5,3,30,8,0,0,0,0,0,0,0,0,0,2,1,4,5,3,3,0,0,2,0,0,3,5,5,2,13,1,0,0,1,0,0,2,1,2,1,2,1,1,0,0,1,2,0,2,0,2,0,1,1,0,2,1,2,0,1,1,0
408,0,1,2,0,0,3,2,6,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,2,4,2,1,4,2,8,1,1,2,0,2,0,1,0,1,0,1,1,1,2,0,0,0,1,1,2,1,1,2,2,2,0,0,0,2,1,0,2
409,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,1,4,4,6,0,-1,1,1,2,1,0,2,2,1,1,1,0,0,1,1,1,1,1,1,1,2,2,0,0,0,0,2,0,0,2,0,0,2
410,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,0,0,1,2,7,1,22,1,1,0,2,1,1,0,0,1,0,2,1,2,1,1,2,1,2,2,1,2,0,0,1,2,2,0,0,1,2,1,1
411,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,0,0,1,2,7,1,21,0,0,1,2,1,1,1,1,2,1,0,2,0,2,0,1,2,0,2,0,2,2,2,1,1,0,0,0,0,1,1,0
412,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,0,0,1,2,7,1,21,2,1,0,2,1,0,0,0,1,1,1,2,2,0,2,1,0,0,0,1,2,1,1,0,2,1,2,0,1,2,2,0
413,0,1,0,2,2,1,4,1,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,3,2,0,-1,0,2,1,1,0,1,0,2,0,0,1,2,1,0,2,2,1,2,1,2,1,1,1,2,0,1,0,2,2,0,1,1
414,0,1,2,0,0,4,0,2,12,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,1,1,2,4,2,1,4,2,-1,0,2,0,0,1,0,1,2,0,2,0,2,2,0,2,1,1,0,2,1,1,2,0,2,2,1,0,2,2,1,1,1
415,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,1,4,3,2,0,-1,1,1,1,2,2,1,0,1,1,1,2,2,2,2,2,2,1,0,2,0,2,0,2,2,1,1,0,1,2,2,0,1
416,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,1,4,4,6,0,-1,0,1,1,1,0,1,2,1,0,2,1,2,2,1,0,2,0,2,1,1,0,2,2,2,2,1,1,0,0,2,1,2
417,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,1,4,3,2,0,4,0,0,1,1,0,2,0,1,0,0,0,0,0,2,1,0,1,0,0,1,2,0,1,1,0,0,2,2,0,0,0,0
418,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,0,0,1,2,7,1,-1,0,2,1,2,0,0,2,2,1,1,0,1,0,0,1,2,2,0,2,0,2,2,0,1,2,0,2,1,0,0,1,2
419,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,0,0,1,2,3,1,-1,0,2,1,2,1,0,2,2,2,0,0,1,0,0,0,0,1,2,2,1,1,2,0,1,0,0,0,0,2,2,2,0
420,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,23,0,2,2,0,0,1,2,0,2,0,2,1,1,0,1,2,1,0,0,0,2,1,2,0,0,0,2,1,1,1,0,0
421,0,0,1,3,1,5,1,5,25,10,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,0,2,0,0,1,2,3,1,-1,0,0,1,1,0,2,1,0,1,0,2,1,2,0,2,2,1,2,0,2,2,2,0,2,2,2,1,0,1,1,0,2
422,0,1,2,0,0,3,2,6,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,2,4,2,1,4,2,8,2,0,0,1,0,0,1,2,2,1,1,0,2,2,2,0,0,2,1,2,2,1,0,2,0,0,2,0,2,1,2,2
423,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,2,0,0,1,2,3,1,15,1,1,2,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,2,2,2,2,2,0,0,0
424,0,1,2,0,0,4,3,2,-1,1,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,1,1,2,4,2,1,4,2,9,1,2,1,0,0,1,1,0,1,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,2,2,1,1,0,2,1,1
425,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,1,4,4,6,0,0,0,0,0,1,1,0,1,1,0,2,2,2,0,1,0,1,2,0,1,0,1,1,0,1,2,1,1,1,2,1,0,1
426,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,2,0,0,1,2,3,1,15,1,2,0,1,0,1,0,2,0,2,1,0,0,2,1,0,0,2,2,2,1,2,0,1,1,2,0,2,0,1,1,2
427,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,-1,0,1,2,2,2,2,0,0,2,1,1,2,0,0,2,1,2,2,0,2,0,2,1,1,2,1,2,2,2,2,0,0
428,0,0,1,1,1,5,1,5,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,0,2,0,0,1,2,7,1,-1,1,1,1,2,0,1,1,2,0,1,1,2,2,0,1,0,1,1,2,1,2,2,0,2,0,2,1,2,1,2,0,2
429,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,-1,2,0,2,0,0,2,1,2,0,2,1,1,0,1,1,2,1,0,0,1,0,2,0,0,2,2,2,2,1,2,2,2
430,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,20,1,2,2,2,1,2,1,1,2,0,2,0,1,1,0,1,2,2,0,2,2,2,0,1,0,0,0,0,2,0,0,2
431,0,1,2,3,3,0,5,4,33,1,0,0,0,0,0,0,0,0,1,2,1,3,5,3,6,0,0,1,0,1,3,5,5,2,-1,0,2,0,1,2,0,0,1,0,0,1,0,2,2,2,0,2,1,0,1,0,0,0,1,2,2,2,1,1,1,2,1
432,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,-1,1,1,1,1,0,1,2,2,2,0,0,0,0,1,2,2,1,1,1,2,2,0,1,1,0,2,2,2,0,1,2,1
433,0,1,0,2,2,1,4,1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,-1,1,0,2,2,1,2,0,1,1,1,2,1,1,1,2,0,2,0,2,0,0,1,2,1,0,0,0,1,0,1,0,1
434,0,1,2,0,0,3,2,7,-1,-1,3,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,2,4,2,1,4,2,-1,2,2,1,1,0,0,1,0,1,0,1,0,0,2,1,0,0,1,2,2,1,0,1,2,1,0,1,0,1,1,2,1
435,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,-1,2,2,2,2,2,1,2,1,1,0,2,0,1,2,2,2,1,0,0,2,1,2,0,0,1,1,0,2,1,0,1,0
436,0,1,2,3,3,0,0,4,14,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,1,1,0,1,3,5,5,2,-1,0,0,2,2,1,2,2,2,2,0,2,2,0,2,1,1,2,1,2,1,1,2,2,0,2,0,0,1,1,0,2,2
437,0,1,2,3,3,4,0,4,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,1,0,1,3,5,5,2,11,2,0,2,2,2,1,0,2,0,2,0,2,1,0,2,2,0,0,1,1,2,0,1,2,0,1,1,2,2,1,2,2
438,0,0,1,1,4,2,6,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,0,0,1,2,7,1,-1,2,0,0,2,0,0,1,0,0,0,2,1,1,2,2,1,0,2,1,0,0,1,2,2,1,0,2,2,2,0,0,0
439,0,0,2,3,3,4,3,2,-1,16,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,0,1,2,4,3,5,5,2,-1,1,1,2,2,0,1,2,1,0,0,1,0,2,1,1,1,2,0,0,1,1,2,2,1,0,0,0,2,2,2,1,0
440,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,0,0,1,2,3,1,16,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,1,1,1,1,2,1,1,0,1,0,0,0,2,2,1,1,1
441,0,1,0,3,3,0,5,3,-1,4,0,0,0,0,0,0,0,0,1,2,1,3,5,3,6,0,0,1,0,1,3,5,5,2,-1,1,2,0,2,2,0,0,1,1,1,2,2,0,2,0,0,0,2,1,1,1,1,1,0,2,2,0,0,0,2,1,1
442,0,1,0,2,2,1,4,1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,-1,0,2,1,1,2,1,0,1,1,2,0,0,2,2,1,1,1,0,1,1,2,2,2,2,1,2,2,1,0,1,0,0
443,0,1,0,2,2,1,0,1,6,3,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,1,1,2,4,3,5,5,2,-1,2,1,2,2,0,2,0,2,2,2,2,2,1,2,1,0,0,1,2,0,1,2,0,1,1,2,1,0,0,1,0,1
444,0,1,2,0,0,4,3,2,32,15,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,1,1,2,4,2,1,4,2,-1,0,1,2,1,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,1,0,1,2,0,2,2,2,0,0,2,0,0
445,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,-1,1,2,2,2,2,0,2,2,2,0,2,1,1,0,2,1,2,1,1,2,1,1,1,1,2,1,0,1,1,1,0,1
446,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,-1,1,1,1,2,0,0,1,2,2,2,2,0,0,1,2,2,0,2,1,0,1,2,1,1,0,0,0,1,2,1,0,2
447,0,1,0,0,0,3,2,6,-1,-1,2,0,0,0,0,0,0,0,1,1,0,1,1,1,5,0,1,1,2,4,2,1,4,0,-1,1,1,0,2,1,2,1,2,2,2,1,2,0,2,2,0,0,1,0,2,0,2,2,1,1,0,2,0,0,0,1,2
448,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,1,4,4,6,0,-1,0,2,1,2,1,0,1,2,2,2,0,2,2,0,0,0,1,0,2,0,0,2,2,0,0,0,0,2,1,2,1,1
449,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,0,0,1,2,3,1,-1,0,0,2,2,0,2,2,2,0,1,0,0,2,2,1,2,0,0,1,1,0,1,1,0,0,1,2,2,0,2,1,0
450,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,-1,0,1,2,0,1,2,0,1,1,2,2,1,2,0,0,1,0,1,0,1,1,1,1,2,2,1,0,1,0,0,2,2
451,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,1,4,4,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,1,2,2,1,2,2,0,2,1,1,1,0
452,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,20,0,2,2,2,0,1,2,2,0,1,1,0,2,1,0,1,0,0,2,0,2,2,0,2,2,0,1,2,2,0,2,2
453,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,7,1,-1,0,1,2,2,0,2,1,0,1,2,1,1,1,0,0,2,0,2,1,0,1,1,0,0,2,1,1,0,1,1,1,0
454,0,0,1,1,4,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,3,2,5,0,1,1,19,0,1,1,0,2,1,0,2,2,2,1,0,0,1,0,0,2,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1
455,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,3,2,0,2,0,0,2,0,1,0,0,0,1,1,0,2,1,1,1,0,0,2,1,1,2,0,1,1,0,1,2,0,1,1,1,0
456,0,0,1,3,3,0,5,3,-1,-1,0,0,0,0,0,0,0,0,0,2,1,4,5,3,3,0,0,2,0,1,3,5,5,1,-1,1,1,2,2,2,0,0,1,2,1,0,2,2,1,0,1,0,2,1,2,2,0,2,2,1,1,2,1,0,2,0,2
457,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,7,0,0,2,2,1,2,2,1,0,0,2,2,1,0,2,0,0,2,1,0,2,2,1,2,2,0,1,1,2,0,1,2
458,0,0,1,1,1,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,2,0,0,1,2,7,1,15,0,0,1,1,1,2,0,1,2,2,0,1,0,2,2,1,1,1,0,2,0,2,0,2,1,0,0,0,1,2,0,2
459,0,1,2,0,0,3,2,6,-1,17,4,2,1,1,0,0,0,0,1,2,3,2,1,1,6,0,1,1,2,4,2,1,4,0,-1,0,2,1,2,1,1,2,0,1,1,2,2,1,0,1,2,2,0,2,1,2,1,0,2,1,2,1,2,1,2,1,2
460,0,0,2,3,3,0,5,4,33,1,0,0,0,0,0,0,0,0,1,2,1,3,5,3,6,0,0,1,0,1,3,5,5,2,-1,0,1,2,1,0,2,2,0,0,2,0,0,2,1,0,1,2,1,2,0,2,2,0,0,2,0,0,0,2,2,2,2
461,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,0,6,0,0,7,2,2,1,1,1,2,1,0,0,2,1,1,2,0,0,0,1,1,0,1,0,0,2,2,2,2,1,2,0,1,0,0
