,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13
254,0,0,2,0,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,4,1,-1,0,0,2,1,1,1,2,2,0,0,2,1,0
255,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,4,1,-1,0,2,1,2,2,0,0,0,1,1,0,2,0
256,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,22,0,0,2,1,2,0,2,2,2,2,0,0,1
257,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,2,3,0,13,0,0,1,1,1,1,1,0,1,2,0,2,1
258,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,8,2,2,2,2,1,2,0,0,0,2,1,0,0
259,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,4,1,18,1,1,2,0,0,0,0,1,1,0,1,2,1
260,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,2,3,0,-1,2,0,1,1,2,2,1,2,2,1,1,2,2
261,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,0,2,0,0,1,2,1,1,1,2,0,2,0
262,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,0,0,0,2,1,2,1,0,0,0,2,2,2
263,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,1,1,0,1,2,2,1,2,2,1,1,2,2
264,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,1,0,1,2,2,2,0,0,0,0,0,1
265,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,4,1,-1,0,2,1,1,1,0,2,0,1,1,1,0,2
266,0,0,2,0,0,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,0,1,1,3,0,0,4,1,21,0,1,0,1,0,2,1,0,2,1,2,0,2
267,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,0,1,1,2,0,0,1,1,2,0,0,1,0,0
268,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,2,1,0,0,2,0,0,2,0,1,0,1,1
269,0,0,1,2,2,5,5,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,2,3,0,16,1,1,0,0,2,1,0,2,1,1,1,1,1
270,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,0,2,2,0,2,2,0,0,2,1,0,0,2
271,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,5,1,1,1,0,2,2,1,0,2,2,2,1,1
272,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,0,2,0,1,2,2,1,0,0,0,0,0
273,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,6,0,0,1,1,3,0,0,5,1,-1,0,0,1,2,1,1,1,0,0,0,2,1,0
274,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,5,1,19,0,2,1,2,2,1,2,0,1,0,2,2,1
275,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,2,2,3,0,-1,2,2,2,0,2,0,0,2,2,0,1,1,1
276,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,2,2,2,2,1,0,2,1,2,0,2,0
277,0,0,2,0,3,1,2,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,-1,2,1,1,0,1,2,0,0,0,0,0,2,2
278,0,0,2,0,0,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,4,1,-1,2,0,1,1,1,1,2,0,0,2,0,2,1
279,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,2,0,0,-1,0,2,0,2,0,2,0,1,1,0,2,0,1
280,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,2,0,2,2,1,1,0,0,2,1,2,1,1
281,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,2,1,1,0,1,0,0,1,2,0,2,2,0
282,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,2,2,0,2,0,2,1,0,0,1,0,0,1
283,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,20,2,1,1,0,0,0,2,1,2,0,2,2,0
284,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,2,1,0,0,2,1,1,0,1,0,1,1
285,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,15,1,1,1,1,2,0,2,0,0,0,1,2,0
286,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,1,0,0,2,0,0,1,1,1,1,2,0,2
287,0,0,1,2,2,5,5,7,-1,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,4,0,0,-1,0,1,2,1,0,0,1,2,1,2,0,1,2
288,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,5,1,19,2,2,2,0,0,1,0,1,2,0,0,2,1
289,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,2,1,-1,0,1,0,1,0,1,2,1,0,2,0,2,2
290,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,0,0,1,1,2,2,0,2,2,2,1,2,2,2
291,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,2,3,0,-1,1,0,2,2,2,1,1,2,2,1,2,0,1
292,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,2,2,1,0,2,0,2,0,1,1,1,0,0
293,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,2,2,1,1,0,0,2,1,2,0,2,2,0
294,0,0,2,3,0,4,4,5,4,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,5,1,-1,0,1,1,1,0,0,2,0,0,2,1,1,0
295,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,17,2,1,0,2,0,2,0,1,1,2,1,0,2
296,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,0,0,2,2,2,2,0,1,0,1,0,1
297,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,1,4,0,0,0,0,2,1,2,4,0,0,-1,2,1,2,1,2,0,0,2,1,0,2,0,0
298,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,4,0,0,0,0,2,1,2,4,0,0,-1,1,2,0,1,0,1,1,2,2,2,1,2,2
299,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,0,0,2,0,0,2,2,0,1,2,1,2
300,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,1,0,1,0,0,0,1,1,2,2,0,2,1
301,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,1,3,0,0,4,1,21,1,0,1,2,2,1,2,1,0,0,2,2,1
302,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,1,2,0,2,2,2,0,0,1,1,1,0,1,2
303,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,2,3,0,13,0,0,2,0,0,0,2,0,0,0,2,1,0
304,0,0,1,2,2,5,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,-1,2,2,1,2,1,2,1,1,2,1,2,2,0
305,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,1,2,1,0,1,0,2,2,2,1,1,2
306,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,15,1,2,1,2,0,1,2,2,2,1,0,1,0
307,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,9,2,2,2,1,0,0,1,2,0,0,2,0,0
308,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,2,3,0,-1,1,0,2,1,2,0,0,0,1,0,1,2,2
309,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,9,2,1,2,1,0,1,1,0,1,1,2,1,0
310,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,23,1,1,1,0,0,2,0,1,0,2,2,1,2
311,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,0,1,1,0,2,2,2,2,2,1,0,0
312,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,0,1,1,0,2,1,0,1,1,1,2,2,0
313,0,0,1,2,2,5,5,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,2,3,0,-1,2,1,2,0,2,0,1,2,2,0,2,0,2
314,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,2,0,2,2,1,1,2,0,2,1,1,1,0
315,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,2,2,2,2,1,1,0,0,2,0,2,1
316,0,0,1,2,2,5,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,-1,0,2,2,2,0,0,0,0,1,2,2,1,1
317,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,4,3,6,7,2,3,0,2,0,2,0,1,0,0,0,1,1,1,2
318,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,0,1,1,1,0,0,0,0,0,1,1,0,1
319,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,-1,1,2,0,1,0,0,0,0,1,0,2,1,1
320,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,6,0,0,1,1,3,0,0,5,1,-1,0,0,2,2,1,0,1,1,1,2,1,1,1
321,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,1,1,1,2,1,1,2,1,1,1,0,0,2
322,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,2,2,1,2,0,0,2,2,2,0,1,1,2
323,0,0,1,2,2,5,5,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,4,0,0,-1,0,1,1,0,0,0,2,0,0,1,2,2,1
324,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,5,1,-1,2,2,1,0,2,0,1,2,2,0,2,2,2
325,0,0,1,2,2,5,5,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,-1,1,0,2,0,2,2,1,2,0,1,1,2,1
326,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,2,2,0,2,0,2,2,0,1,1,0,0,2
327,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,8,2,0,1,2,2,0,2,0,0,2,2,0,0
328,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,2,1,2,1,0,2,1,2,0,1,1,2,1,1
329,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,-1,1,2,0,0,0,0,2,2,2,0,2,1,0
330,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,2,3,0,13,1,0,1,2,0,1,0,1,1,0,0,0,0
331,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,9,0,1,2,0,2,2,2,0,2,0,1,0,1
332,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,1,0,1,2,0,1,2,0,2,0,2,2,0
333,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,23,2,0,0,0,2,0,0,2,1,0,1,2,1
334,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,1,1,0,2,2,2,1,1,0,0,2,0
335,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,-1,0,2,2,1,2,0,2,2,1,2,1,0,0
336,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,0,2,0,0,1,2,0,1,2,1,2,0,2
337,0,0,2,3,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,5,1,-1,0,1,2,2,2,0,1,1,0,2,0,2,0
338,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,-1,2,2,0,1,2,1,2,0,0,2,0,0,0
339,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,2,0,1,0,1,0,0,1,1,2,0,0,0,2
340,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,22,2,0,2,1,2,2,2,1,2,2,2,0,0
341,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,0,2,0,0,1,0,1,2,2,0,2,1,2
342,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,1,0,0,1,2,0,0,0,1,0,0,1,2,1
343,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,1,1,2,2,2,2,0,2,2,0,2,1,2
344,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,14,2,2,1,2,2,0,1,0,1,1,0,0,2
345,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,1,1,0,1,2,2,1,0,2,0,1,1
346,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,2,3,0,12,0,1,0,1,2,2,2,1,0,2,2,0,2
347,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,2,1,2,1,2,2,1,0,2,0,2,2,0
348,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,0,2,0,1,1,2,0,0,2,0,2,0,2
349,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,1,2,0,0,1,0,2,2,2,1,0,2,0
350,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,1,2,0,0,1,1,2,0,1,0,2,2,0
351,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,2,3,0,-1,1,2,2,1,1,0,1,1,2,2,0,0,1
352,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,0,1,1,3,0,0,4,1,-1,0,1,2,0,0,0,2,1,2,0,2,2,1
353,0,0,1,2,2,5,5,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,-1,0,2,2,2,0,1,0,0,2,2,1,2,2
354,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,8,0,2,1,1,1,0,1,0,0,2,0,0,0
355,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,17,0,1,0,1,2,0,1,2,0,1,2,2,1
356,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,2,1,1,1,2,0,0,0,2,2,0,0,1
357,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,20,2,2,0,0,1,2,0,1,1,0,0,1,1
358,0,0,2,0,3,1,2,0,3,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,6,0,0,1,1,2,4,5,2,1,-1,1,2,1,2,0,0,2,0,2,2,0,1,1
359,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,11,0,1,0,1,2,2,2,0,1,2,2,0,2
360,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,2,2,1,2,1,1,2,2,1,0,1,2,1
361,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,2,2,0,1,2,1,2,2,2,0,1,2,1
362,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,1,2,4,5,2,1,24,2,2,2,0,1,1,1,0,0,1,2,0,2
363,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,17,0,1,2,1,0,1,0,2,0,2,0,1,0
364,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,2,3,0,-1,0,0,1,1,0,2,2,0,2,1,1,2,2
365,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,1,2,4,5,2,1,24,2,0,2,1,0,2,0,0,1,2,2,2,0
366,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,-1,0,0,2,0,0,1,0,0,1,2,1,1,0
367,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,4,2,2,2,2,1,2,2,0,0,0,2,2,1
368,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,14,1,2,1,0,0,0,0,0,0,0,0,2,2
369,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,2,2,3,0,-1,2,0,1,0,0,0,1,0,2,2,2,0,2
370,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,2,1,0,2,0,1,2,0,1,1,2,0,0
371,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,-1,0,1,2,2,2,2,0,0,0,1,2,0,0
372,0,0,1,2,2,5,5,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,2,3,0,16,0,2,1,1,1,1,2,2,0,1,2,0,1
373,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,4,1,-1,2,1,0,2,1,1,1,1,2,2,2,0,1
374,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,2,3,0,13,1,2,1,0,0,1,1,2,2,0,2,0,1
375,0,0,1,2,2,5,5,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,-1,2,2,0,0,0,0,2,1,1,0,0,2,1
376,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,1,1,1,0,0,2,2,0,0,2,1,0,2
377,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,4,1,-1,1,0,2,1,1,1,2,0,2,2,0,1,1
378,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,1,3,0,0,4,1,21,0,0,1,1,1,1,0,0,1,0,1,0,1
379,0,0,1,2,2,5,5,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,2,3,0,-1,2,1,0,1,0,2,2,0,1,0,1,2,2
380,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,8,1,2,0,0,0,0,0,0,1,2,0,1,2
381,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,2,3,0,13,2,2,0,2,0,1,2,1,0,0,1,1,0
382,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,0,0,2,1,1,0,2,1,1,1,0,0
383,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,2,0,2,1,1,0,0,0,0,2,1,2
384,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,2,2,3,0,12,2,2,2,1,2,0,1,1,0,0,2,1,2
385,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,2,3,0,13,2,0,1,0,2,2,0,2,2,0,1,1,2
