,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22
324,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,0,2,0,4,5,1,2,2,1,0,2,2,0,1,2,1,0,2,2,1,0,0,1,0,2,2,1,1,1
325,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,2,3,2,0,1,2,2,1,0,1,1,1,2,0,2,2,2,1,0,0,0,1,0,0,0,1,2
326,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,0,1,1,1,2,2,1,2,2,0,2,0,2,0,1,0,1,1,0,2,1,2
327,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,0,0,0,1,2,1,1,2,0,1,0,1,0,2,1,2,1,0,0,1,0,1
328,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,0,0,0,2,1,1,1,0,2,2,1,1,0,2,1,2,1,0,1,1,0
329,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,0,3,5,0,6,1,2,0,2,2,2,0,1,1,0,2,1,1,1,1,0,0,0,0,0,1,2,0,0
330,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,5,7,0,1,2,2,1,2,0,1,1,0,2,0,1,0,0,1,0,0,1,1,2,0,1,2
331,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,0,0,1,1,2,0,2,0,2,0,2,0,2,0,2,0,1,2,0,1,1,0
332,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,1,1,0,0,1,0,0,2,1,2,2,0,1,0,2,0,2,1,0,1,0,2
333,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,0,2,2,2,0,0,2,1,1,0,2,0,0,1,1,1,0,1,2,0,1,1
334,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,2,1,0,0,2,1,2,2,1,1,0,2,1,1,2,1,1,0,2,1,2,2
335,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,2,3,2,0,1,2,0,1,0,1,0,1,0,0,2,2,2,1,2,2,1,2,2,2,0,0,0
336,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,2,1,2,0,2,2,1,0,1,2,1,2,1,0,1,2,0,0,2,1,0,0
337,0,1,2,2,1,1,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,0,3,5,0,5,1,2,2,2,2,0,1,1,2,1,2,1,0,0,2,0,2,1,1,1,1,1,0,1
338,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,0,0,2,2,1,0,2,2,1,2,0,0,0,0,2,0,0,0,1,0,1,1
339,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,1,1,2,1,0,1,2,0,0,0,2,0,0,2,1,2,1,2,2,2,1
340,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,5,0,6,1,2,0,2,0,1,0,2,0,0,1,0,1,0,0,2,0,2,0,2,2,0,0,0
341,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,0,0,1,0,1,1,2,2,0,2,0,2,1,0,1,0,1,0,2,0,1,0
342,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,0,0,1,2,0,2,0,1,0,2,2,1,2,0,1,0,2,0,2,1,2,1
343,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,5,0,6,1,2,0,1,1,0,2,1,0,1,1,1,1,2,1,2,0,0,1,2,0,1,1,2
344,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,2,3,2,0,1,2,2,2,0,1,2,0,2,1,1,1,2,2,2,2,0,1,0,1,2,0,1
345,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,1,1,0,2,0,2,1,1,2,2,2,2,1,2,1,0,1,1,2,1,0
346,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,2,5,7,0,1,0,2,0,0,1,2,2,0,0,1,2,1,2,2,2,2,0,2,0,1,0,2
347,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,0,2,1,1,2,1,2,1,2,0,1,2,1,2,1,1,1,0,2,0,1,0
348,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,0,1,0,1,1,2,1,1,1,0,2,1,1,1,2,0,0,0,1,1,0,2
349,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,2,1,2,0,2,2,2,0,2,0,1,2,2,2,0,2,0,0,0,2,0
350,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,2,1,2,0,0,1,0,0,2,0,1,0,1,0,1,0,2,2,2,0,0,1
351,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,5,7,0,1,0,1,2,2,2,2,2,2,0,2,0,2,2,2,2,1,1,2,0,0,0,0
352,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,0,0,0,2,0,4,1,1,2,2,1,0,1,2,0,1,0,2,1,1,0,2,1,1,0,1,2,0,0,1,2
353,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,2,3,2,0,1,0,1,2,1,0,0,0,2,0,2,0,2,1,1,0,0,1,1,0,2,2,2
354,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,1,0,1,1,0,1,2,0,2,2,1,0,2,1,1,0,1,1,2,0,0,0
355,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,1,0,1,0,0,1,2,1,1,0,0,0,0,1,0,1,1,1,2,2,1,2
356,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,1,2,0,1,1,1,2,1,2,0,1,0,1,2,2,2,1,2,2,1,2,0
357,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,5,0,6,1,2,0,0,1,2,1,0,0,0,0,1,1,2,2,1,2,2,1,1,0,1,2,2
358,0,1,2,2,1,5,3,4,3,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,6,0,0,0,2,3,5,0,6,1,2,0,2,0,2,0,1,1,2,1,2,0,0,2,1,2,2,1,1,1,1,2,0
359,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,2,3,2,0,1,1,2,2,2,2,2,2,2,2,0,0,0,0,2,0,1,0,0,0,0,0,0
360,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,2,1,1,2,0,2,0,2,2,1,1,0,0,0,0,1,1,1,0,1,0,2
361,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,2,1,2,1,1,1,1,1,0,0,0,0,2,1,1,2,2,2,1,0,0,2
362,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,0,2,3,5,0,6,1,2,0,2,2,0,0,1,1,1,2,1,2,2,0,2,1,0,2,0,2,0,2,2
363,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,0,2,0,2,1,1,0,1,2,0,0,0,1,1,1,0,1,0,2,0,0,2
364,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,5,7,0,1,2,0,0,2,2,1,1,1,2,0,0,1,1,0,1,2,0,2,1,1,2,1
365,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,0,2,3,5,0,6,1,2,1,2,2,2,0,1,0,1,0,0,0,0,2,0,1,2,2,0,0,1,1,1
366,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,5,0,6,1,2,2,0,0,0,0,0,1,2,1,2,2,0,2,2,2,1,1,0,0,0,0,1
367,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,2,2,0,0,2,1,0,1,0,0,0,1,1,1,1,1,0,1,0,2,1,0
368,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,2,1,0,0,2,1,0,0,0,2,0,0,2,2,1,2,0,1,2,1,1,2
369,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,1,0,1,2,5,7,0,1,2,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,2,1,1,2,2,1
370,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,1,1,1,0,1,0,1,0,1,0,2,0,1,0,0,2,0,1,1,0,1,0
371,0,1,0,0,2,2,0,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,2,1,2,0,0,0,0,0,1,1,0,2,2,1,1,1,1,1,1,2,2,2
372,0,1,0,0,2,2,0,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,0,1,2,5,7,0,1,2,0,1,2,0,1,0,2,2,1,0,0,2,1,0,0,2,1,2,2,1,2
373,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,0,2,0,4,1,1,2,2,1,1,0,2,1,1,0,0,1,2,1,2,2,1,2,1,1,1,2,0,1
374,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,5,7,0,1,0,2,0,2,1,0,1,0,0,0,1,0,1,1,2,1,1,2,2,0,0,2
375,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,2,3,2,0,1,0,1,0,1,2,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2,2
376,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,2,0,1,0,0,1,1,2,0,0,0,1,2,0,2,2,1,2,2,2,1,0
377,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,0,2,0,4,1,1,2,0,2,0,1,1,2,0,1,0,2,2,1,2,0,2,1,2,1,1,2,2,0
378,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,0,0,2,0,4,1,1,2,1,1,2,2,1,0,2,1,0,0,1,1,2,0,2,0,0,2,2,2,2,2
379,0,1,0,0,2,2,0,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,0,1,2,5,7,0,1,1,1,1,0,0,1,0,2,1,2,2,1,2,1,1,0,0,2,2,2,2,0
380,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,1,0,0,0,2,1,0,1,2,0,1,2,2,1,1,1,1,0,2,0,2,2
381,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,5,7,0,1,2,2,2,2,0,2,1,1,1,1,0,1,0,0,1,1,2,0,0,0,2,2
382,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,2,1,0,2,1,1,1,2,1,0,1,2,2,1,2,0,1,0,1,2,0
383,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,1,0,0,2,1,1,0,0,1,1,2,0,2,2,0,1,2,1,2,0,1
384,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,1,0,1,2,5,7,0,1,2,1,2,1,1,2,1,2,0,2,0,1,2,2,0,0,0,0,1,0,1,2
385,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,5,7,0,1,2,0,2,0,1,2,1,2,2,1,0,1,1,1,1,2,0,2,0,2,1,2
386,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,1,1,0,2,1,2,2,0,0,0,0,1,2,2,2,0,2,0,0,1,0
387,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,2,1,2,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,2,0,2,1
388,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,0,2,0,4,1,1,2,1,1,0,2,2,2,2,1,0,0,1,0,0,1,2,2,2,2,2,1,2,1
389,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,1,2,1,0,1,0,2,2,1,1,2,1,0,1,2,0,2,0,0,1,0
390,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,5,0,6,1,2,0,1,2,0,0,2,1,2,2,0,0,1,0,2,0,1,2,1,0,0,0,0
391,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,2,0,0,1,1,0,0,0,2,2,1,0,2,1,2,1,2,2,0,2,0,0
392,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,1,2,1,1,1,1,0,2,0,1,1,1,0,1,1,0,2,2,0,0,0
393,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,0,1,1,1,2,0,0,1,1,1,2,1,0,2,0,2,0,2,2,1,0
394,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,0,0,2,0,4,1,1,2,1,1,1,0,0,2,0,0,0,0,2,2,1,0,0,2,2,2,2,0,1,2
395,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,1,1,2,0,0,2,1,0,1,2,0,2,1,2,2,1,0,1,2,0,1
396,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,0,3,5,0,5,1,2,0,0,0,2,0,1,1,0,2,1,0,1,1,0,2,2,0,1,1,0,1,2
397,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,7,0,0,0,0,2,0,4,1,1,2,2,2,0,0,2,0,1,0,2,2,1,1,0,2,1,1,2,0,0,1,2,1
398,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,2,3,2,0,1,2,1,0,2,0,2,1,2,0,0,2,0,1,2,0,0,0,2,0,1,0,1
399,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,0,1,0,2,1,2,0,2,2,2,1,2,2,0,1,0,0,2,1,0,0
400,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,0,0,1,0,0,0,2,0,1,2,2,0,0,1,1,2,0,0,2,2,2
401,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,2,0,2,2,2,0,2,0,1,2,0,1,2,1,0,0,2,2,2,1,0,1
402,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,2,2,0,1,2,2,0,2,0,1,2,1,2,1,1,1,1,1,1,1,0
403,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,2,3,2,0,1,2,2,0,1,1,1,2,0,2,1,1,1,1,0,1,0,0,0,1,2,0,2
404,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,5,0,6,1,2,0,1,1,1,0,1,2,2,2,0,1,0,2,2,1,2,0,0,2,0,2,1
405,0,1,0,0,2,2,0,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,0,1,2,5,7,0,1,1,2,1,0,0,0,2,1,0,2,2,2,2,1,2,0,1,2,2,2,0,2
406,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,0,0,0,0,1,1,1,0,2,0,2,1,2,1,2,1,2,1,1,0,2,0
407,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,1,0,0,1,1,2,1,0,1,1,2,2,0,2,2,2,2,1,2,2,2,1
408,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,1,1,2,2,2,0,1,0,1,2,1,2,0,1,1,2,1,2,1,0,1,2,1,1,1
409,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,2,2,1,1,0,1,1,0,2,1,1,1,1,1,2,0,0,1,2,2,2,1
410,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,1,0,1,2,5,7,0,1,2,1,2,0,2,2,2,0,1,2,0,0,2,2,1,0,1,2,1,2,0,2
411,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,1,0,1,2,5,7,0,1,0,2,1,1,2,2,0,0,2,1,0,0,1,0,0,1,2,0,2,2,0,1
412,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,1,1,2,0,2,0,0,1,1,1,0,0,1,2,1,0,2,2,2,0,1,1
413,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,1,0,2,2,0,1,0,1,0,2,0,0,0,2,2,0,1,1,0,2,0
414,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,1,1,1,1,0,0,1,0,0,2,1,0,2,0,0,1,0,2,1,2,1
415,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,1,2,0,2,1,2,0,2,0,1,1,1,1,2,2,2,2,0,2,1,1
416,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,0,0,2,0,4,1,1,2,1,1,2,2,0,2,2,0,0,1,0,1,2,1,0,1,1,0,1,1,0,1
417,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,0,0,1,0,0,1,0,0,1,2,0,1,2,1,0,2,2,0,0,2,1
418,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,7,0,0,1,0,1,3,6,3,0,1,1,0,0,1,1,2,1,0,2,0,0,2,2,1,0,1,0,1,1,2,1,2
419,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,2,2,1,2,0,0,1,1,1,1,2,1,2,2,2,0,2,2,2,1,0
420,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,2,2,1,0,0,0,1,2,2,1,0,2,2,2,2,2,1,2,1,1,2,2
421,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,2,0,0,2,2,2,0,0,0,0,2,2,0,2,0,1,2,0,1,1,1,2
422,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,5,0,6,1,2,1,0,0,1,2,0,0,2,1,0,2,0,1,0,0,1,1,2,2,0,0,0
423,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,2,0,2,2,2,0,1,2,0,1,1,1,0,0,2,0,0,2,1,0,2
424,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,0,2,0,4,1,1,2,1,1,2,1,0,1,1,0,2,2,0,1,1,0,0,0,2,0,1,1,1,0
425,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,5,0,6,1,2,1,1,2,1,2,2,2,1,0,0,2,0,0,1,1,0,0,1,1,0,2,1
426,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,0,0,1,0,2,2,2,0,2,0,0,1,2,2,1,2,1,1,2,2,0,2
427,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,7,0,0,0,0,2,0,4,1,1,2,1,0,0,2,2,1,2,2,0,0,2,2,2,0,0,1,1,1,2,2,1,1
428,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,0,2,0,4,5,1,2,1,1,2,1,2,0,2,0,2,0,2,0,1,0,1,0,2,0,1,1,2,2
429,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,2,2,2,1,0,2,1,2,1,0,1,2,1,1,2,0,1,0,1,1,0,2
430,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,2,1,2,2,0,1,1,0,2,0,0,2,1,1,1,0,2,0,0,1,1,1
431,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,2,2,1,1,1,2,2,1,1,1,0,0,1,0,2,0,1,1,2,0,2,2
432,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,2,1,2,1,0,2,2,1,0,1,2,1,1,0,2,0,0,0,0,0,1,2
433,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,0,0,0,2,1,2,0,2,1,0,0,2,0,1,0,0,0,2,1,1,1,0
434,0,1,0,0,2,2,0,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,0,1,2,5,7,0,1,2,1,0,1,1,0,1,2,2,0,0,1,1,2,1,0,1,1,0,0,1,0
