,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25
309,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,1,0,1,0,0,0,2,0,0,0,0,2,2,2,1,2,0,0,0,0,1,0,2,2,0,0,1,1
310,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,2,2,2,1,1,2,2,1,2,2,0,0,2,0,0,1,0,1,0,0,2,1,1,1,1
311,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,2,1,2,1,0,0,0,2,1,2,0,0,2,1,2,1,1,0,0,1,1,2,2,1
312,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,0,0,2,1,1,1,2,1,0,1,0,1,0,0,1,1,0,0,2,2,0,1,2,0,2
313,0,1,2,1,0,5,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,1,4,1,0,1,0,1,1,2,1,2,2,2,0,2,2,0,0,0,2,1,2,1,0,1,2,1,1,1,1,0,0
314,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,2,1,0,1,0,2,1,2,0,1,1,1,1,2,0,2,2,0,2,2,2,2,1,2,0
315,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,0,0,1,0,2,2,1,0,0,2,2,2,1,1,1,0,2,2,2,1,2,2,2,0,2
316,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,4,1,4,2,0,1,1,0,2,1,1,0,2,1,0,1,2,2,0,2,0,2,2,1,0,0,2,2,1,2,1
317,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,0,2,0,0,0,2,1,1,0,1,0,2,2,1,1,0,0,0,0,2,0,2,1,1,0,1,2,0
318,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,2,0,2,1,2,2,2,1,0,0,2,0,2,2,2,1,2,1,2,2,2,0,0,1,0
319,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,3,1,3,1,2,0,0,0,0,2,2,1,0,1,2,0,1,2,1,0,2,2,2,1,1,2,1,1,2,2
320,0,1,0,3,2,1,6,0,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,6,0,0,0,2,1,2,6,7,1,2,2,1,1,0,0,0,0,2,0,2,1,1,1,1,2,1,0,0,1,0,2,2,2,1,2
321,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,1,1,1,2,0,1,0,2,2,2,1,0,0,2,2,0,1,1,0,1,0,2,0,0,2
322,0,1,0,3,2,1,6,0,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,0,2,2,1,2,0,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,0,2,1,2
323,0,1,2,1,0,5,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,1,4,1,4,1,0,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,0,2,1,1,2,2,1,0,2,0,0
324,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,2,1,2,6,7,1,2,0,2,1,1,2,0,1,1,0,2,1,1,0,1,1,2,1,1,1,2,2,2,0,2,0
325,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,4,1,4,2,0,1,0,2,0,2,1,0,0,1,1,1,0,2,1,0,0,1,0,2,0,1,1,1,1,1,2
326,0,1,0,3,2,1,6,0,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,1,0,1,2,0,0,0,1,2,2,1,2,2,1,0,1,0,2,2,2,0,0,0,1,1
327,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,1,0,1,1,0,0,0,0,2,1,2,1,1,1,0,2,1,1,1,0,2,0,1,0,1,2,1,1
328,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,2,2,0,2,1,0,0,2,1,1,2,2,2,1,1,1,0,0,1,1,2,0,2,2,0
329,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,1,3,1,3,1,2,0,0,2,0,2,0,0,1,1,1,0,1,1,2,0,1,1,0,0,0,2,2,1,1,2
330,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,0,1,0,1,0,2,1,2,1,0,1,0,2,2,1,2,0,0,1,1,1,2,0,2,2,1,1,1,2
331,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,2,0,1,2,2,0,0,0,0,0,0,1,2,2,1,0,0,0,0,2,2,1,1,0,2,0,0,1
332,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,2,0,0,2,0,2,2,1,0,1,1,2,1,2,0,1,2,1,2,0,1,2,2,1,2
333,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,0,0,1,2,0,0,0,1,1,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0,2
334,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,2,2,2,2,1,1,1,2,1,0,2,0,0,1,0,2,0,1,1,1,1,0,2,0
335,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,1,4,2,0,1,0,0,0,1,1,0,2,1,1,2,0,1,2,1,1,1,1,0,2,0,1,2,1,1,0
336,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,2,1,1,1,0,1,2,2,2,0,0,2,2,2,0,2,1,0,0,1,2,1,1,1,0
337,0,1,0,2,3,3,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,1,3,1,7,1,2,2,0,1,2,1,0,1,1,0,1,2,2,1,2,0,2,0,1,0,0,1,1,0,0,0
338,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,1,0,1,1,0,2,0,2,1,2,1,2,1,2,2,0,1,2,0,0,0,2,2,2,0,0,0,1
339,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,0,1,0,1,0,0,0,2,1,0,2,2,0,1,0,0,1,1,1,2,1,2,0,0,1
340,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,3,1,3,1,2,2,0,2,2,0,2,2,2,0,1,0,2,2,0,0,0,0,2,1,2,2,0,0,1,2
341,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,1,0,1,1,2,2,2,2,1,1,1,2,1,0,0,2,2,2,0,0,0,0,0,2,2
342,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,2,0,1,2,2,1,2,0,1,2,2,2,2,0,1,0,1,0,0,1,1,0,0,1,0
343,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,3,1,3,1,2,1,2,1,2,2,1,1,2,2,1,2,2,1,0,2,2,0,1,0,1,1,1,0,2,1
344,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,1,4,2,0,1,1,1,2,1,2,2,2,0,2,0,0,2,2,2,2,1,2,2,0,0,1,0,2,1,1
345,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,1,2,2,1,1,1,0,0,0,2,2,1,0,2,2,1,0,1,2,1,0,0,1,1
346,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,2,2,0,0,1,1,0,2,0,0,1,2,1,1,0,0,1,2,1,2
347,0,1,0,3,2,1,6,0,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,0,1,1,1,0,2,0,1,0,2,2,2,0,2,2,2,1,2,1,0,2,2,2,0,1
348,0,1,0,3,2,1,6,0,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,2,2,1,1,1,1,0,2,1,2,2,1,1,2,0,0,2,2,0,1,2,2,2,0,1
349,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,1,1,2,0,1,0,0,1,2,0,0,1,1,2,1,1,2,0,0,0,1,2,2,0,2
350,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,1,1,0,2,2,1,2,0,1,2,2,0,0,1,2,0,2,2,0,2,2,2,1,1,0
351,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,0,1,0,1,2,1,2,2,0,2,2,0,2,2,1,0,1,2,2,2,0,1,0,0,2,2,0,0,1
352,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,0,0,2,1,2,6,5,1,2,0,1,1,0,0,1,2,0,2,1,0,2,1,1,0,1,2,1,1,0,0,2,0,0,1
353,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,4,1,4,2,0,1,0,0,0,0,0,2,1,1,2,0,2,0,1,1,1,0,1,0,0,2,2,2,1,1,2
354,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,1,0,1,0,2,2,2,1,1,1,0,0,2,2,2,0,0,1,2,1,1,0,1,1,1,1,0,2
355,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,2,0,1,2,2,2,2,0,2,0,1,2,0,0,0,0,0,2,0,1,0,2,1,2,2
356,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,0,0,0,0,1,0,0,1,1,2,0,1,2,0,0,0,1,1,0,2,1,1,2,1,1
357,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,3,1,3,1,2,0,2,1,1,2,1,2,2,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,2,0
358,0,1,0,2,3,3,0,5,3,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,6,0,0,0,2,3,3,1,3,1,2,0,2,0,1,1,1,2,0,2,0,0,2,2,0,1,0,0,1,2,2,0,0,0,1,1
359,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,1,4,2,0,1,0,0,2,0,0,1,0,1,1,2,1,0,0,2,2,0,2,1,1,0,2,1,2,2,2
360,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,0,0,0,1,1,2,2,0,2,1,0,2,0,0,2,2,1,1,2,1,2,0,0,2
361,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,1,2,1,2,2,2,0,1,1,2,0,2,2,0,2,0,0,2,2,2,0,2,0,1,2
362,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,0,2,3,3,1,3,1,2,2,2,0,2,0,2,2,2,0,0,0,1,2,0,2,1,2,0,1,1,1,1,1,1,2
363,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,0,1,1,1,1,0,1,2,1,1,0,2,2,1,2,2,2,2,0,1,0,0,2,0,1
364,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,0,1,0,1,0,1,1,0,2,1,0,2,1,2,2,2,0,2,1,2,1,1,1,0,0,1,2,2,1
365,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,0,2,3,3,1,3,1,2,0,2,2,1,2,2,1,2,1,0,1,1,2,0,2,2,2,0,1,0,2,2,2,2,2
366,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,3,1,3,1,2,0,2,0,1,2,1,1,1,2,2,0,1,2,2,2,2,0,0,1,2,1,2,0,1,0
367,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,2,1,0,1,1,0,0,1,1,0,0,1,1,0,2,1,0,1,0,0,1,0,2,0,0
368,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,2,1,2,0,2,0,1,1,0,2,1,0,0,2,1,1,1,2,2,2,2,0,2,0,1
369,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,1,1,4,1,0,1,0,1,1,1,2,0,0,1,1,2,1,1,0,2,2,1,2,0,2,0,0,1,0,2,0,1,1
370,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,2,2,2,0,2,0,1,2,1,1,0,2,1,2,1,1,2,0,1,2,1,2,0,2,1
371,0,1,2,1,0,5,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,1,0,1,0,2,1,0,0,1,0,0,1,2,1,1,0,1,1,2,2,1,1,0,0,2,2,0,0
372,0,1,2,1,0,5,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,1,4,1,0,1,0,1,0,2,0,2,2,2,1,1,1,1,1,0,0,1,2,0,1,2,0,1,0,0,2,0,0
373,0,1,0,2,3,3,0,3,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,1,2,6,5,1,2,2,2,1,1,0,0,0,0,2,1,1,1,2,0,1,2,2,2,0,1,0,0,0,2,2
374,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,0,1,0,1,2,2,1,0,2,2,1,2,2,2,0,2,2,1,0,2,0,1,0,0,0,1,1,0,1
375,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,4,1,4,2,0,1,0,2,0,2,0,1,1,2,0,1,2,1,0,0,2,2,0,0,0,2,0,1,1,2,0
376,0,1,0,3,2,1,6,0,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,0,1,2,2,1,2,2,2,2,1,1,0,2,1,1,2,2,2,2,1,1,2,1,1,1
377,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,2,1,2,6,5,1,2,2,1,2,0,2,0,2,1,2,2,0,1,2,0,0,0,1,1,1,1,0,2,1,2,1
378,0,1,0,2,3,3,0,3,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,0,2,1,2,6,5,1,2,0,0,2,0,2,0,1,1,0,2,2,2,1,0,1,1,0,0,1,1,0,2,1,0,2
379,0,1,2,1,0,5,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,1,4,1,0,1,0,1,2,0,2,2,0,1,2,0,2,0,1,2,0,0,0,2,0,0,0,0,0,2,1,0,0
380,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,1,0,1,1,2,0,2,1,0,2,0,2,1,1,0,1,0,2,2,0,0,0,2,0,1,2,1,2
381,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,0,1,0,1,0,0,2,2,1,1,0,0,0,2,1,1,1,0,0,2,2,1,2,2,2,0,0,0,0
382,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,0,2,1,2,1,2,2,0,0,2,2,2,1,0,2,2,2,1,1,2,0,0,1,2,1
383,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,0,1,1,0,1,1,1,2,2,0,1,0,0,1,1,0,0,2,1,1,1,0,1,2
384,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,1,1,4,1,0,1,0,1,2,1,0,2,1,1,0,2,2,1,1,0,2,0,2,2,0,0,2,1,1,1,1,2,1
385,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,0,1,0,1,0,2,2,2,1,1,2,1,2,1,2,0,2,2,1,0,2,0,1,0,0,1,0,1,2
386,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,2,0,0,1,0,2,2,1,2,2,0,2,2,2,2,0,0,0,0,2,2,1,2,0
387,0,1,0,3,2,1,6,0,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,0,2,0,2,1,0,1,2,1,0,1,2,1,0,1,0,2,2,2,1,2,1,1,2,0
388,0,1,0,2,3,3,0,3,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,1,2,6,5,1,2,0,1,1,2,1,0,1,1,2,1,2,0,0,1,0,1,1,1,1,2,0,2,0,1,0
389,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,1,1,0,2,0,0,0,0,2,2,0,2,1,0,0,0,1,0,2,1,2,1,2,0,0
390,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,3,1,3,1,2,0,2,0,1,0,0,1,1,1,2,2,2,0,0,1,1,0,1,0,2,0,1,1,2,0
391,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,1,1,2,1,2,0,2,2,1,0,2,0,1,2,1,0,1,0,1,2,0,2,1,0
392,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,2,0,0,0,0,0,1,1,1,1,1,2,1,2,2,0,2,1,0,0,2,2,2,1,0
393,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,2,0,1,2,1,1,1,0,0,2,1,2,2,0,1,0,2,1,0,1,0,1,1,2,1
394,0,1,0,2,3,3,0,3,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,0,2,1,2,6,5,1,2,1,0,1,0,2,0,0,1,1,1,1,0,2,1,0,2,2,1,1,2,1,0,1,1,0
395,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,0,0,2,0,1,1,2,0,0,0,0,2,0,1,1,1,0,2,0,1,0,1,2,2,2
396,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,1,3,1,7,1,2,1,0,0,0,1,1,1,2,2,0,1,2,0,0,1,0,2,2,0,2,1,2,0,1,1
397,0,1,0,2,3,3,0,3,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,7,0,0,0,2,1,2,6,5,1,2,2,2,2,1,0,0,1,1,2,0,0,2,2,2,1,1,0,1,1,0,0,0,1,2,0
398,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,4,1,4,2,0,1,0,0,2,0,0,2,1,0,2,2,1,2,0,0,0,0,1,2,2,1,2,2,0,2,0
399,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,1,0,2,0,0,0,2,1,0,0,0,1,2,2,0,1,2,0,2,2,1,0,0,0
400,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,1,0,0,0,0,2,0,2,2,0,0,0,0,1,0,0,0,1,0,2,2,0,2,1,0
401,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,2,1,0,1,1,0,0,2,2,0,0,1,2,0,2,2,0,0,2,1,1,1,1,2,0
402,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,1,1,0,2,1,1,1,2,0,1,1,1,0,2,1,2,1,1,1,1,0,1,2,0,1
403,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,1,4,2,0,1,2,0,1,2,2,0,1,2,1,2,2,1,2,1,1,0,2,2,2,0,2,0,0,2,0
404,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,3,1,3,1,2,2,1,2,1,1,0,1,1,0,2,1,0,2,0,1,1,0,2,0,0,1,1,2,2,0
405,0,1,2,1,0,5,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,1,4,1,0,1,0,1,0,1,2,0,2,0,0,1,0,2,2,1,1,2,1,1,0,2,1,0,0,2,1,0,1
406,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,1,0,1,0,1,2,0,2,1,0,1,1,0,1,2,2,0,2,1,1,1,1,2,1,1,0,2,1
407,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,1,0,1,2,2,0,2,0,0,0,0,2,2,1,2,1,0,2,0,0,1,2,0,0,0
408,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,5,1,2,1,1,0,0,0,2,1,1,1,2,0,2,0,1,0,1,1,0,1,2,0,2,0,2,1
409,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,1,1,0,0,1,1,1,0,0,2,1,1,0,2,0,1,2,2,0,2,0,0,1,2,2
410,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,1,1,1,1,0,1,0,1,2,0,0,2,0,1,1,1,0,2,1,0,1,1,0,2,2,0,2,0,0,0,2,1,2
411,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,1,1,4,1,0,1,0,1,2,1,2,2,1,2,2,2,1,2,1,1,0,1,1,0,2,1,2,2,1,0,0,0,1
412,0,1,0,3,2,1,6,0,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,0,2,2,1,2,0,2,0,2,0,0,2,1,1,0,1,0,0,0,2,1,1,1,1,2
413,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,2,2,1,0,0,1,1,2,0,2,2,1,0,0,2,1,1,1,0,2,2,0,1,1,1
414,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,1,0,0,1,2,2,2,1,0,1,2,0,0,0,1,0,0,0,2,2,2,0,0,2,0
