,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4
319,0,0,2,0,3,2,3,6,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,1,1,0,0,1,1,1
320,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,1,7,1,0,0,1,0,0
321,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,1,7,1,0,1,1,1,1
322,0,0,2,0,3,2,3,6,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,1,1,0,0,1,0,1
323,0,1,0,1,1,3,4,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,2,3,0,0,1,0,1,0,1
324,0,1,0,1,1,3,4,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,6,2,0,1,0,0,3,3,3,0,0,1,0,0,0,0
325,0,0,2,0,3,2,3,6,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,1,1,0,0,1,0,1
326,0,1,0,1,1,3,1,2,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,6,0,1,1,0,3,2,4,3,0,1,1,1,1,0
327,0,0,1,3,2,1,6,0,16,1,1,1,1,0,0,0,0,0,1,0,2,3,0,5,4,0,0,0,1,2,3,6,5,1,1,1,0,1,0
328,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,1,4,1,0,0,1,0,0
329,0,1,0,2,4,4,5,5,13,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,1,1,3,0,4,4,3,0,1,1,0,1,1
330,0,0,2,0,3,2,3,6,-1,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,1,1,0,1,0,0,1
331,0,0,2,0,3,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,0,2,1,1,5,5,4,1,0,0,0,0,1
332,0,1,0,2,4,4,5,5,13,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,1,1,3,0,4,4,3,0,1,0,0,0,1
333,0,0,1,3,0,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,0,2,1,1,5,5,4,1,0,1,0,1,0
334,0,1,0,1,1,1,4,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,1,0,0,2,3,3,5,0,1,1,0,0,1
335,0,1,0,1,1,3,1,2,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,2,4,0,0,1,1,1,0,1
336,0,1,0,2,2,4,2,4,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,3,7,0,1,1,0,2,1,6,2,0,0,1,1,0,0
337,0,0,1,3,0,0,0,3,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,1,7,1,0,1,1,1,0
338,0,1,0,2,4,4,1,2,7,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,0,0,1,1,0,3,2,4,3,0,1,1,1,1,0
339,0,1,0,2,4,4,1,2,7,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,0,0,1,1,0,3,2,4,3,0,1,1,0,1,1
340,0,1,0,2,4,4,5,5,8,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,0,1,0,1
341,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,5,4,1,0,0,0,0,0
342,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,1,7,1,0,0,1,0,1
343,0,0,2,0,3,5,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,0,2,1,1,1,0,1,1,0,0,1,1,1
344,0,1,0,2,4,4,5,5,14,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,0,1,0,0
345,0,0,2,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,0,1,1,0,0,1,1,0
346,0,1,0,2,4,4,5,5,13,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,1,1,3,0,4,4,3,0,1,0,0,0,0
347,0,1,0,2,4,4,5,5,11,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,1,1,0,1
348,0,0,1,3,2,1,6,0,2,1,1,1,1,0,0,0,0,0,1,0,0,3,0,5,4,0,0,0,0,2,3,6,5,1,1,0,0,0,1
349,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,1,4,1,0,0,1,1,1
350,0,1,0,2,4,4,5,5,-1,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,0,1,0,0
351,0,1,0,2,2,5,2,4,6,0,0,0,0,0,0,0,0,0,0,2,2,4,4,3,7,0,1,1,1,2,1,6,2,0,0,0,0,1,1
352,0,0,2,3,0,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,0,2,1,1,5,5,4,1,0,0,0,1,1
353,0,1,0,1,1,3,1,2,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,6,0,1,1,0,3,2,4,3,0,1,1,1,1,1
354,0,1,0,2,4,4,5,5,13,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,1,1,3,0,4,4,3,0,1,1,1,0,0
355,0,0,2,0,3,2,3,6,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,1,1,0,1,0,0,0
356,0,1,1,1,2,1,6,0,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,1,0,0,2,3,6,5,0,1,1,0,0,1
357,0,0,2,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,0,2,1,1,1,0,1,1,0,0,0,1,1
358,0,0,1,3,2,1,6,0,16,1,1,1,1,0,0,0,0,0,1,0,0,3,0,5,4,0,0,0,0,2,3,6,5,1,1,0,0,1,1
359,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,3,0,5,0,3,0,0,2,2,4,5,5,4,1,0,0,0,0,0
360,0,1,2,2,2,5,2,4,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,0,2,1,2,1,6,2,1,0,1,1,0,1
361,0,0,2,0,3,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,4,1,0,0,1,0,1
362,0,1,0,1,1,3,4,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,3,3,0,0,1,1,0,0,0
363,0,1,0,2,4,4,5,5,14,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,0,1,0,1
364,0,0,2,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,1,5,0,0,2,1,1,5,0,1,1,0,1,1,0,0
365,0,1,0,1,1,3,1,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,2,3,0,0,1,0,0,1,1
366,0,1,2,2,2,5,2,4,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,0,2,1,2,1,6,2,1,0,0,0,0,1
367,0,0,2,0,3,5,3,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,0,2,1,1,1,0,1,1,0,0,1,1,1
368,0,1,1,1,2,1,6,0,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,1,0,0,2,3,6,5,0,1,0,1,0,0
369,0,0,2,0,3,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,0,2,1,1,5,5,4,1,0,0,0,1,1
370,0,1,0,1,1,3,4,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,2,3,0,0,1,0,0,1,1
371,0,1,0,1,1,3,4,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,3,3,0,0,1,1,1,1,0
372,0,0,1,3,0,0,0,3,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,1,7,1,0,0,1,1,1
373,0,0,2,0,3,2,3,6,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,1,1,0,0,0,0,1
374,0,0,2,0,3,2,3,6,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,1,1,0,0,0,0,0
375,0,1,0,1,1,3,1,2,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,0,0,1,1,0,3,2,4,3,0,1,1,0,0,0
376,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,1,7,1,0,0,1,0,0
377,0,1,0,2,2,3,1,4,12,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,7,0,1,1,0,2,1,6,2,0,0,1,1,1,1
378,0,0,2,0,3,2,3,6,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,1,1,0,1,0,0,1
379,0,1,2,2,2,5,2,4,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,0,2,1,2,1,6,2,1,0,0,1,0,1
380,0,1,0,2,4,4,5,5,14,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,0,1,1,1
381,0,1,0,1,1,3,4,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,6,2,0,1,0,0,3,3,3,0,0,1,1,0,0,0
382,0,1,0,2,2,5,2,4,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,3,7,0,1,1,1,2,1,6,2,0,0,1,1,1,0
383,0,1,0,2,4,4,5,5,11,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,0,0,0,1
384,0,1,0,1,1,3,4,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,6,2,0,1,0,0,3,3,3,0,0,1,1,0,0,0
385,0,0,1,3,2,1,6,0,5,1,1,1,1,0,0,0,0,0,1,0,2,3,0,5,4,0,0,2,1,2,1,6,5,1,1,0,0,1,1
386,0,1,0,1,1,3,4,7,2,1,1,1,1,0,0,0,0,0,0,1,0,3,2,6,2,0,1,0,0,3,3,3,0,0,1,1,1,0,0
387,0,0,2,0,3,5,2,1,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,0,2,1,2,1,0,2,1,0,0,0,0,1
388,0,0,1,3,0,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,0,2,1,1,5,5,4,1,0,1,0,1,1
389,0,1,1,3,2,1,6,0,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,4,0,1,0,0,2,3,6,5,0,1,1,1,1,1
390,0,0,1,3,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,5,0,3,0,0,2,2,1,5,5,4,1,0,0,0,1,1
391,0,0,2,0,3,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,4,1,0,0,0,0,1
392,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,1,7,1,0,1,1,0,0
393,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,5,5,4,1,0,0,1,1,0
394,0,1,0,2,2,5,2,4,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,3,7,0,1,1,1,2,1,6,2,0,0,0,1,1,1
395,0,0,2,0,3,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,0,2,1,1,5,5,4,1,0,0,1,1,0
396,0,1,0,1,1,3,1,2,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,2,4,0,0,1,0,1,1,0
397,0,0,2,0,2,5,2,1,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,0,2,1,2,1,0,2,1,0,0,1,1,0
398,0,1,1,1,2,1,6,0,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,1,0,0,2,3,6,5,0,1,1,1,1,1
399,0,0,2,0,3,5,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,0,2,1,1,1,0,1,1,0,1,1,0,0
400,0,1,0,1,1,3,4,7,2,1,1,1,1,0,0,0,0,0,0,1,0,3,2,6,2,0,1,0,0,3,3,3,0,0,1,0,1,1,1
401,0,0,1,3,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,5,0,3,0,0,2,2,4,5,5,4,1,0,0,0,1,0
402,0,0,2,0,3,5,3,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,0,2,1,1,1,0,1,1,0,1,0,0,1
403,0,0,1,3,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,5,0,3,0,0,2,2,1,5,5,4,1,0,1,0,1,1
404,0,1,0,2,4,4,5,5,14,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,1,0,1,0
405,0,1,0,1,1,3,1,2,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,6,0,1,1,0,3,2,4,3,0,1,1,0,1,1
406,0,0,1,3,0,0,0,3,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,1,7,1,0,0,1,0,0
407,0,0,2,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,0,1,1,0,1,1,1,0
408,0,1,0,2,4,4,5,5,8,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,0,1,1,1
409,0,1,1,3,2,1,6,0,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,4,0,1,0,0,2,3,6,5,0,1,1,0,1,0
410,0,1,0,2,4,4,5,5,11,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,0,0,1,0
411,0,0,2,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,0,2,1,1,1,0,1,1,0,0,1,1,0
412,0,1,0,1,1,3,1,2,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,6,0,1,1,0,3,2,4,3,0,1,1,0,0,1
413,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,1,4,1,0,0,1,0,1
414,0,1,0,1,1,3,1,2,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,0,0,1,1,0,3,2,4,3,0,1,1,0,1,1
415,0,1,0,2,4,4,5,5,14,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,0,1,0,0
416,0,1,0,2,2,1,2,4,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,3,7,0,1,1,0,2,1,6,2,0,0,1,0,0,1
417,0,0,2,0,2,5,2,1,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,0,2,1,2,1,0,2,1,0,0,0,1,1
418,0,0,1,3,0,0,0,3,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,1,7,1,0,0,1,0,0
419,0,1,0,1,1,3,4,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,2,3,0,0,1,0,0,1,1
420,0,1,0,2,4,4,1,2,7,1,1,1,1,0,0,0,0,0,0,1,1,2,1,2,0,0,1,1,3,0,2,4,3,0,1,0,1,1,0
421,0,1,0,2,4,4,1,2,7,1,1,1,1,0,0,0,0,0,0,1,1,2,1,2,0,0,1,1,3,0,2,4,3,0,1,1,1,1,1
422,0,0,2,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,1,5,0,0,2,1,1,5,0,1,1,0,0,1,1,1
423,0,0,1,3,2,1,6,0,5,1,1,1,1,0,0,0,0,0,1,0,2,3,0,5,4,0,0,0,1,2,3,6,5,1,1,0,0,0,0
424,0,1,0,1,1,3,4,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,2,3,0,0,1,1,0,0,0
425,0,0,1,3,2,1,6,0,5,1,1,1,1,0,0,0,0,0,1,0,2,3,0,5,4,0,0,2,1,2,1,6,5,1,1,1,0,1,1
426,0,1,0,2,4,4,1,2,7,1,1,1,1,0,0,0,0,0,0,1,1,2,1,2,0,0,1,1,3,0,2,4,3,0,1,1,1,0,1
427,0,1,0,2,4,4,1,2,7,1,1,1,1,0,0,0,0,0,0,1,1,2,1,2,0,0,1,1,0,3,2,4,3,0,1,1,1,0,0
428,0,0,2,2,2,5,2,4,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,0,2,1,2,1,0,2,1,0,1,1,1,1
429,0,1,0,2,4,4,5,5,11,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,0,1,1,1
430,0,1,0,2,2,1,2,4,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,3,7,0,1,1,0,2,1,6,2,0,0,0,0,0,1
431,0,0,2,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,0,2,1,1,1,0,1,1,0,0,0,1,1
432,0,0,2,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,0,2,1,1,1,0,1,1,0,1,1,1,1
433,0,1,0,1,1,3,1,2,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,6,0,1,1,0,3,2,4,3,0,1,0,1,0,0
434,0,1,0,1,1,1,4,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,1,0,0,2,3,3,5,0,1,1,1,0,0
435,0,0,2,0,3,2,3,6,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,1,1,0,1,0,0,1
436,0,1,0,1,1,3,4,7,-1,1,1,1,1,0,0,0,0,0,0,0,0,3,2,6,2,0,1,0,0,3,3,3,0,0,1,0,0,1,1
437,0,1,0,2,1,3,1,4,12,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,2,0,1,1,0,2,2,6,2,0,0,1,0,0,0
438,0,0,1,3,0,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,0,2,1,1,5,5,4,1,0,1,0,0,1
439,0,0,2,0,3,5,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,0,2,1,1,1,0,1,1,0,0,1,1,0
440,0,1,0,1,2,1,6,0,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,1,0,0,2,3,6,5,0,1,0,1,0,1
441,0,1,0,2,2,5,2,4,4,0,0,0,0,0,0,0,0,0,0,2,2,4,4,3,7,0,1,1,1,2,1,6,2,0,0,1,0,1,1
442,0,0,1,3,2,1,6,0,2,1,1,1,1,0,0,0,0,0,1,0,0,3,0,5,4,0,0,0,0,2,3,6,5,1,1,1,0,1,0
443,0,0,2,0,2,5,2,1,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,0,2,1,2,1,0,2,1,0,0,0,1,1
444,0,0,2,0,3,5,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,0,2,1,1,1,0,1,1,0,1,0,0,0
445,0,1,0,1,1,3,4,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,2,3,0,0,1,1,1,0,0
446,0,0,2,0,3,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,4,1,0,1,0,1,0
447,0,0,1,3,0,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,0,2,2,1,5,5,4,1,0,1,0,1,1
448,0,0,2,0,2,5,2,4,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,3,7,0,0,2,1,2,1,0,2,1,0,0,1,0,1
449,0,1,0,1,1,1,4,0,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,1,0,0,2,3,3,5,0,1,1,1,0,1
450,0,1,0,1,1,1,4,0,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,1,0,0,2,3,3,5,0,1,0,0,1,1
451,0,1,0,2,4,4,5,5,-1,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,0,1,0,0
452,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,5,4,1,0,0,1,1,1
453,0,0,1,3,2,1,6,0,5,1,1,1,1,0,0,0,0,0,1,0,2,3,0,5,4,0,0,2,1,2,1,6,5,1,1,0,0,1,0
454,0,1,0,2,2,5,2,4,4,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,1,1,1,2,1,6,2,0,0,0,0,1,1
455,0,1,0,2,4,4,5,5,8,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,1,1,0,0
456,0,1,0,1,1,3,1,2,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,0,0,1,1,0,3,2,4,3,0,1,0,0,0,0
457,0,1,0,1,1,3,1,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,2,3,0,0,1,0,1,1,0
458,0,1,0,1,1,3,4,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,2,3,0,0,1,0,0,1,0
459,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,1,7,1,0,0,0,1,1
460,0,0,2,0,3,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,4,1,0,1,1,0,0
461,0,1,0,1,1,3,4,7,-1,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,2,0,1,0,0,3,3,3,0,0,1,0,0,0,1
462,0,0,2,0,3,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,4,1,0,0,1,1,0
463,0,1,0,2,4,4,1,2,7,1,1,1,1,0,0,0,0,0,0,1,1,2,1,2,0,0,1,1,3,3,2,4,3,0,1,1,1,0,0
464,0,0,2,0,3,2,3,6,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,1,1,0,0,0,0,1
465,0,1,0,1,1,3,4,7,2,1,1,1,1,0,0,0,0,0,0,1,0,3,2,6,2,0,1,0,0,3,3,3,0,0,1,1,0,0,0
466,0,1,0,1,1,3,1,2,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,0,0,1,1,0,3,2,4,3,0,1,1,0,0,1
467,0,0,2,0,3,5,2,1,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,0,2,1,2,1,0,2,1,0,0,0,0,1
468,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,2,4,0,5,4,1,0,1,1,1,0
469,0,1,0,1,1,3,1,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,2,3,0,0,1,0,0,1,1
470,0,1,0,1,1,3,4,7,2,1,1,1,1,0,0,0,0,0,0,1,0,3,2,6,2,0,1,0,0,3,3,3,0,0,1,1,1,0,1
471,0,0,2,0,3,2,3,6,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,0,2,1,1,5,5,1,1,0,0,0,0,0
472,0,1,0,2,4,4,5,5,13,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,1,1,3,0,4,4,3,0,1,1,1,0,1
473,0,1,0,2,4,4,1,2,7,1,1,1,1,0,0,0,0,0,0,1,1,2,1,2,0,0,1,1,3,3,2,4,3,0,1,0,0,1,1
474,0,1,0,1,1,3,4,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,1,0,0,3,2,3,0,0,1,0,1,0,0
475,0,1,0,2,4,4,5,5,11,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,0,1,0,0
476,0,0,1,3,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,5,0,3,0,0,2,2,1,5,5,4,1,0,0,1,0,1
477,0,1,0,2,4,4,5,5,8,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,1,0,1,1
478,0,1,0,2,4,4,5,5,8,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,1,1,3,0,4,2,6,0,1,0,0,0,0
479,0,0,1,3,0,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,0,2,2,1,5,5,4,1,0,1,0,1,1
480,0,1,0,1,1,3,4,7,2,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,2,0,1,0,0,3,3,3,0,0,1,1,0,1,1
481,0,1,0,1,1,1,4,0,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,1,0,0,2,3,3,5,0,1,1,1,0,1
482,0,0,2,0,3,2,3,6,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,0,2,1,1,5,5,4,1,0,1,1,0,0
