,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,average_model,optimal_clustering
101,0.5000303637578186,0.49602234772575454,0.5027023744458614,0.5034311046335095,0.5014878241331148,0.5071962106030242,0.49274306188133843,0.49274306188133843,0.5045241999149814,0.498815813445072,0.4925001518187891,0.4977227181635999,0.5064674804153763,0.5045241999149814,0.4989372684763466,0.4978441731948746,0.5061031153215522,0.49845144835124794,0.501002004008016,0.49796562822614926,0.49808708325742396,0.5042812898524321,0.5037954697273335,0.5013663691018401,0.4949292524442825,0.49966599866399464,0.4990587235076213,0.502095099289488,0.49541507256938117,0.5027023744458614,0.5035525596647841,0.5013663691018401,0.5030667395396854,0.5003947288516427,0.5003232847155988,0.5071962106030242
102,0.5090180360721442,0.5033096496022348,0.5007590939454667,0.5035525596647841,0.49808708325742396,0.5036740146960588,0.5050100200400801,0.4969939879759519,0.5000303637578186,0.5008805489767414,0.5007590939454667,0.5045241999149814,0.4956579826319305,0.5039169247586082,0.5076820307281229,0.5025809194145867,0.5012449140705654,0.5019736442582134,0.5042812898524321,0.501002004008016,0.4977227181635999,0.5063460253841016,0.49675107791340256,0.49930163357017066,0.5018521892269387,0.5054958401651788,0.4989372684763466,0.4940790672253598,0.501002004008016,0.5000303637578186,0.501002004008016,0.48849213578672496,0.5052529301026295,0.5001518187890933,0.5012163364161477,0.5090180360721442
103,0.5027023744458614,0.5054958401651788,0.5001518187890933,0.49480779741300784,0.5075605756968482,0.5097467662597923,0.500637638914192,0.5030667395396854,0.5063460253841016,0.5059816602902776,0.5092609461346936,0.498815813445072,0.5090180360721442,0.4982085382886986,0.499908908726544,0.5001518187890933,0.4957794376632052,0.5034311046335095,0.501002004008016,0.501730734195664,0.5037954697273335,0.5082893058844963,0.5011234590392907,0.5070747555717495,0.5065889354466508,0.4994230886014453,0.4989372684763466,0.5024594643833121,0.5003947288516427,0.5086536709783203,0.4965081678508532,0.501730734195664,0.4920143316936904,0.5079249407906723,0.5026094970690043,0.5097467662597923
104,0.4933503370377118,0.5052529301026295,0.508410760915771,0.5067103904779255,0.5031881945709601,0.5051314750713548,0.4962652577883039,0.5023380093520374,0.49480779741300784,0.4965081678508532,0.49857290338252264,0.5016092791643894,0.5053743851339042,0.5007590939454667,0.5053743851339042,0.5035525596647841,0.5024594643833121,0.49930163357017066,0.5027023744458614,0.4989372684763466,0.5027023744458614,0.5039169247586082,0.4971154430072266,0.5001518187890933,0.5061031153215522,0.5000303637578186,0.5037954697273335,0.5030667395396854,0.5025809194145867,0.49966599866399464,0.4957794376632052,0.5034311046335095,0.5014878241331148,0.5042812898524321,0.5016092791643894,0.508410760915771
105,0.49237869678751445,0.4945648873504585,0.5012449140705654,0.49590089269447984,0.500273273820368,0.4962652577883039,0.4925001518187891,0.5027023744458614,0.501002004008016,0.4986943584137973,0.5044027448837068,0.5019736442582134,0.4990587235076213,0.5027023744458614,0.499908908726544,0.4965081678508532,0.49687253294467726,0.5061031153215522,0.500273273820368,0.5046456549462561,0.5064674804153763,0.49966599866399464,0.5025809194145867,0.4969939879759519,0.5035525596647841,0.501730734195664,0.5056172951964535,0.49930163357017066,0.49310742697516247,0.500637638914192,0.49930163357017066,0.4989372684763466,0.49274306188133843,0.49031396125584503,0.499380222119819,0.5064674804153763
106,0.4937147021315358,0.4983299933199733,0.5014878241331148,0.4956579826319305,0.5019736442582134,0.4990587235076213,0.5023380093520374,0.501002004008016,0.5029452845084108,0.500273273820368,0.5081678508532216,0.4957794376632052,0.5008805489767414,0.49930163357017066,0.5027023744458614,0.5039169247586082,0.5085322159470456,0.4945648873504585,0.49954454363272,0.5033096496022348,0.49553652760065586,0.5069533005404749,0.512054411854011,0.5011234590392907,0.5011234590392907,0.498815813445072,0.508775126009595,0.5053743851339042,0.4961438027570292,0.5048885650088055,0.49541507256938117,0.5005161838829173,0.4986943584137973,0.501730734195664,0.5011949031753345,0.512054411854011
107,0.5047671099775308,0.5063460253841016,0.4977227181635999,0.5053743851339042,0.4986943584137973,0.5037954697273335,0.500637638914192,0.501730734195664,0.5052529301026295,0.49808708325742396,0.5064674804153763,0.4978441731948746,0.49966599866399464,0.5000303637578186,0.512054411854011,0.49954454363272,0.4994230886014453,0.5001518187890933,0.49468634238173315,0.49930163357017066,0.5013663691018401,0.498815813445072,0.49796562822614926,0.5052529301026295,0.4900710511932957,0.5076820307281229,0.5046456549462561,0.4966296228821279,0.5058602052590029,0.5000303637578186,0.5016092791643894,0.4989372684763466,0.5003947288516427,0.5070747555717495,0.5014092355834664,0.512054411854011
108,0.4986943584137973,0.5005161838829173,0.500637638914192,0.5019736442582134,0.4965081678508532,0.5110827716038137,0.4977227181635999,0.49432197728790916,0.502095099289488,0.5016092791643894,0.5027023744458614,0.499908908726544,0.4966296228821279,0.4994230886014453,0.49553652760065586,0.499908908726544,0.501730734195664,0.4976012631323253,0.498815813445072,0.49796562822614926,0.49602234772575454,0.4951721625068318,0.49420052225663447,0.498815813445072,0.5070747555717495,0.5011234590392907,0.498815813445072,0.5008805489767414,0.5019736442582134,0.4933503370377118,0.5052529301026295,0.5033096496022348,0.49857290338252264,0.49845144835124794,0.4996588542503902,0.5110827716038137
109,0.49359324710026115,0.5005161838829173,0.5011234590392907,0.49918017853889596,0.5019736442582134,0.4952936175381065,0.49918017853889596,0.4989372684763466,0.5019736442582134,0.5001518187890933,0.501002004008016,0.4986943584137973,0.49590089269447984,0.4977227181635999,0.5071962106030242,0.49966599866399464,0.4949292524442825,0.501730734195664,0.4971154430072266,0.4961438027570292,0.49978745369526933,0.49602234772575454,0.5046456549462561,0.4978441731948746,0.49675107791340256,0.5081678508532216,0.5062245703528269,0.501730734195664,0.4986943584137973,0.49553652760065586,0.4986943584137973,0.49954454363272,0.49845144835124794,0.4965081678508532,0.49943023301504963,0.5081678508532216
110,0.5059816602902776,0.4974798081010506,0.5045241999149814,0.49845144835124794,0.499908908726544,0.5069533005404749,0.5082893058844963,0.5016092791643894,0.49978745369526933,0.5051314750713548,0.49930163357017066,0.49918017853889596,0.5000303637578186,0.4986943584137973,0.4949292524442825,0.510232586384891,0.4977227181635999,0.5064674804153763,0.5025809194145867,0.49966599866399464,0.5046456549462561,0.4982085382886986,0.5001518187890933,0.5022165543207627,0.5025809194145867,0.5001518187890933,0.5075605756968482,0.5030667395396854,0.5007590939454667,0.4989372684763466,0.500273273820368,0.5028238294771361,0.5031881945709601,0.5065889354466508,0.5020022219126309,0.510232586384891
111,0.4926216068500638,0.49918017853889596,0.4969939879759519,0.4986943584137973,0.5027023744458614,0.5005161838829173,0.49966599866399464,0.49553652760065586,0.4938361571628105,0.5003947288516427,0.5078034857593976,0.4971154430072266,0.5024594643833121,0.4921357867249651,0.4965081678508532,0.49723689803850124,0.49918017853889596,0.5046456549462561,0.5019736442582134,0.48849213578672496,0.5047671099775308,0.500273273820368,0.5008805489767414,0.5036740146960588,0.4982085382886986,0.4932288820064371,0.4951721625068318,0.5051314750713548,0.4982085382886986,0.5008805489767414,0.4978441731948746,0.4952936175381065,0.5008805489767414,0.4900710511932957,0.49859433662333585,0.5078034857593976
112,0.49796562822614926,0.5052529301026295,0.5059816602902776,0.49687253294467726,0.5075605756968482,0.5063460253841016,0.5011234590392907,0.5053743851339042,0.4977227181635999,0.5036740146960588,0.49735835306977594,0.5042812898524321,0.49796562822614926,0.5037954697273335,0.4978441731948746,0.49845144835124794,0.5012449140705654,0.5041598348211574,0.4940790672253598,0.5051314750713548,0.5000303637578186,0.49687253294467726,0.4950507074755572,0.5046456549462561,0.4982085382886986,0.5035525596647841,0.49845144835124794,0.501730734195664,0.5035525596647841,0.49553652760065586,0.5016092791643894,0.5019736442582134,0.5071962106030242,0.5024594643833121,0.5012663473113785,0.5075605756968482
113,0.4983299933199733,0.5028238294771361,0.499908908726544,0.5001518187890933,0.4928645169126131,0.49808708325742396,0.5013663691018401,0.5003947288516427,0.49918017853889596,0.5033096496022348,0.4977227181635999,0.5040383797898828,0.49140705653731703,0.5007590939454667,0.49796562822614926,0.4956579826319305,0.4957794376632052,0.4949292524442825,0.501002004008016,0.501002004008016,0.49857290338252264,0.5041598348211574,0.500637638914192,0.4952936175381065,0.4990587235076213,0.5037954697273335,0.4977227181635999,0.49857290338252264,0.5047671099775308,0.49675107791340256,0.5014878241331148,0.49845144835124794,0.5001518187890933,0.5028238294771361,0.499380222119819,0.5047671099775308
114,0.4965081678508532,0.5005161838829173,0.500637638914192,0.4974798081010506,0.4956579826319305,0.502095099289488,0.4990587235076213,0.502095099289488,0.5040383797898828,0.49918017853889596,0.4963867128195785,0.4950507074755572,0.5022165543207627,0.5007590939454667,0.49796562822614926,0.5047671099775308,0.49808708325742396,0.5013663691018401,0.5019736442582134,0.49930163357017066,0.5007590939454667,0.49432197728790916,0.49687253294467726,0.5042812898524321,0.49930163357017066,0.4971154430072266,0.4932288820064371,0.5071962106030242,0.5048885650088055,0.502095099289488,0.4957794376632052,0.5016092791643894,0.5024594643833121,0.5003947288516427,0.4998660422449176,0.5071962106030242
115,0.4951721625068318,0.5030667395396854,0.5008805489767414,0.502095099289488,0.5016092791643894,0.5037954697273335,0.49177142163114107,0.49225724175623975,0.5040383797898828,0.5018521892269387,0.5013663691018401,0.5028238294771361,0.5030667395396854,0.49723689803850124,0.4971154430072266,0.500273273820368,0.4945648873504585,0.49930163357017066,0.49189287666241577,0.5005161838829173,0.4963867128195785,0.49347179206898645,0.49468634238173315,0.4982085382886986,0.4978441731948746,0.5023380093520374,0.4940790672253598,0.49602234772575454,0.5008805489767414,0.5019736442582134,0.5014878241331148,0.5025809194145867,0.5008805489767414,0.49857290338252264,0.49894441288995106,0.5040383797898828
116,0.4952936175381065,0.5035525596647841,0.4971154430072266,0.502095099289488,0.5024594643833121,0.5078034857593976,0.49978745369526933,0.5057387502277282,0.5031881945709601,0.49675107791340256,0.49930163357017066,0.4977227181635999,0.498815813445072,0.5007590939454667,0.4976012631323253,0.5019736442582134,0.4925001518187891,0.4994230886014453,0.5028238294771361,0.4952936175381065,0.5003947288516427,0.5007590939454667,0.49735835306977594,0.4983299933199733,0.5044027448837068,0.4977227181635999,0.4932288820064371,0.4926216068500638,0.5030667395396854,0.5011234590392907,0.49978745369526933,0.49140705653731703,0.4940790672253598,0.4944434323191838,0.4990801567484344,0.5078034857593976
117,0.5011234590392907,0.4989372684763466,0.502095099289488,0.5014878241331148,0.5029452845084108,0.5027023744458614,0.5001518187890933,0.4962652577883039,0.4982085382886986,0.4989372684763466,0.5037954697273335,0.5045241999149814,0.49918017853889596,0.4949292524442825,0.4994230886014453,0.5029452845084108,0.49675107791340256,0.49796562822614926,0.500637638914192,0.4983299933199733,0.4949292524442825,0.49553652760065586,0.49104269144349305,0.49978745369526933,0.5019736442582134,0.511325681666363,0.4971154430072266,0.49468634238173315,0.5035525596647841,0.49735835306977594,0.49723689803850124,0.49978745369526933,0.5011234590392907,0.4926216068500638,0.4993945109470278,0.511325681666363
118,0.49978745369526933,0.5037954697273335,0.4944434323191838,0.5059816602902776,0.5042812898524321,0.5014878241331148,0.5029452845084108,0.49918017853889596,0.49954454363272,0.5073176656342989,0.49432197728790916,0.5059816602902776,0.4974798081010506,0.49808708325742396,0.5090180360721442,0.49310742697516247,0.501002004008016,0.4921357867249651,0.49808708325742396,0.49420052225663447,0.5029452845084108,0.5000303637578186,0.5041598348211574,0.5019736442582134,0.502095099289488,0.5053743851339042,0.5001518187890933,0.5014878241331148,0.4950507074755572,0.49857290338252264,0.49675107791340256,0.5011234590392907,0.4978441731948746,0.4944434323191838,0.5001232411346758,0.5090180360721442
119,0.49541507256938117,0.501730734195664,0.4982085382886986,0.49966599866399464,0.5059816602902776,0.49274306188133843,0.5031881945709601,0.4977227181635999,0.5018521892269387,0.4990587235076213,0.49723689803850124,0.5027023744458614,0.5044027448837068,0.5058602052590029,0.501002004008016,0.5037954697273335,0.5008805489767414,0.5052529301026295,0.4989372684763466,0.5019736442582134,0.5058602052590029,0.5039169247586082,0.5073176656342989,0.5040383797898828,0.4982085382886986,0.49808708325742396,0.4939576121940851,0.5001518187890933,0.5036740146960588,0.5011234590392907,0.5000303637578186,0.4986943584137973,0.49237869678751445,0.5029452845084108,0.5008233936679063,0.5073176656342989
120,0.5040383797898828,0.5019736442582134,0.5030667395396854,0.5005161838829173,0.5027023744458614,0.4976012631323253,0.4945648873504585,0.4971154430072266,0.4982085382886986,0.49930163357017066,0.48472702981721016,0.4952936175381065,0.5003947288516427,0.4974798081010506,0.4986943584137973,0.498815813445072,0.5039169247586082,0.500637638914192,0.502095099289488,0.4989372684763466,0.4983299933199733,0.49857290338252264,0.5028238294771361,0.5025809194145867,0.5058602052590029,0.4920143316936904,0.49954454363272,0.5013663691018401,0.49954454363272,0.4933503370377118,0.5030667395396854,0.5068318455092002,0.5022165543207627,0.5048885650088055,0.49973744280003857,0.5068318455092002
121,0.49602234772575454,0.4945648873504585,0.499908908726544,0.5022165543207627,0.49857290338252264,0.49675107791340256,0.5054958401651788,0.5027023744458614,0.4966296228821279,0.5035525596647841,0.49808708325742396,0.499908908726544,0.4956579826319305,0.5064674804153763,0.49918017853889596,0.5059816602902776,0.49723689803850124,0.49930163357017066,0.5033096496022348,0.4916499665998664,0.49420052225663447,0.4945648873504585,0.500273273820368,0.501730734195664,0.5039169247586082,0.5011234590392907,0.5033096496022348,0.49808708325742396,0.4956579826319305,0.500273273820368,0.5001518187890933,0.4990587235076213,0.5064674804153763,0.5034311046335095,0.4998660422449177,0.5064674804153763
122,0.5011234590392907,0.5067103904779255,0.4945648873504585,0.4994230886014453,0.5058602052590029,0.5063460253841016,0.4945648873504585,0.5014878241331148,0.5056172951964535,0.4994230886014453,0.49687253294467726,0.5003947288516427,0.5012449140705654,0.49723689803850124,0.5028238294771361,0.49468634238173315,0.5018521892269387,0.49808708325742396,0.5016092791643894,0.4986943584137973,0.4957794376632052,0.5058602052590029,0.49723689803850124,0.49347179206898645,0.5054958401651788,0.4944434323191838,0.5012449140705654,0.498815813445072,0.5007590939454667,0.49918017853889596,0.5037954697273335,0.5034311046335095,0.5012449140705654,0.49796562822614926,0.5002161185115329,0.5067103904779255
123,0.5080463958219469,0.4977227181635999,0.4949292524442825,0.4994230886014453,0.49590089269447984,0.4965081678508532,0.502095099289488,0.49845144835124794,0.5045241999149814,0.499908908726544,0.4952936175381065,0.5012449140705654,0.5033096496022348,0.5041598348211574,0.49687253294467726,0.5042812898524321,0.4971154430072266,0.5000303637578186,0.4965081678508532,0.4982085382886986,0.5050100200400801,0.5013663691018401,0.5034311046335095,0.4956579826319305,0.49808708325742396,0.49735835306977594,0.5042812898524321,0.5011234590392907,0.5027023744458614,0.49723689803850124,0.49978745369526933,0.5022165543207627,0.5033096496022348,0.4983299933199733,0.5001303855482802,0.5080463958219469
124,0.49954454363272,0.5039169247586082,0.49735835306977594,0.4978441731948746,0.49845144835124794,0.500637638914192,0.49966599866399464,0.500273273820368,0.4920143316936904,0.5024594643833121,0.5046456549462561,0.5050100200400801,0.5042812898524321,0.5025809194145867,0.4977227181635999,0.5076820307281229,0.5036740146960588,0.5074391206655736,0.5030667395396854,0.5050100200400801,0.5005161838829173,0.5011234590392907,0.4920143316936904,0.5027023744458614,0.5003947288516427,0.4949292524442825,0.5024594643833121,0.5064674804153763,0.49954454363272,0.5036740146960588,0.500273273820368,0.4977227181635999,0.5040383797898828,0.498815813445072,0.5011163146256864,0.5076820307281229
125,0.5048885650088055,0.49735835306977594,0.4994230886014453,0.49966599866399464,0.49918017853889596,0.49274306188133843,0.5023380093520374,0.49675107791340256,0.4965081678508532,0.5033096496022348,0.4965081678508532,0.49237869678751445,0.498815813445072,0.49237869678751445,0.49808708325742396,0.4994230886014453,0.5019736442582134,0.4945648873504585,0.4983299933199733,0.5058602052590029,0.4994230886014453,0.4978441731948746,0.5014878241331148,0.5074391206655736,0.5036740146960588,0.4969939879759519,0.4977227181635999,0.5061031153215522,0.5018521892269387,0.4982085382886986,0.5000303637578186,0.5013663691018401,0.4956579826319305,0.49845144835124794,0.49931592239737943,0.5074391206655736
126,0.501002004008016,0.4977227181635999,0.4961438027570292,0.498815813445072,0.4945648873504585,0.5011234590392907,0.5050100200400801,0.4949292524442825,0.49966599866399464,0.49602234772575454,0.4994230886014453,0.49796562822614926,0.5034311046335095,0.4990587235076213,0.4861844901925062,0.49723689803850124,0.500637638914192,0.4952936175381065,0.5005161838829173,0.5007590939454667,0.4977227181635999,0.49468634238173315,0.49675107791340256,0.49468634238173315,0.500637638914192,0.4989372684763466,0.49687253294467726,0.5016092791643894,0.5023380093520374,0.5033096496022348,0.4962652577883039,0.49298597194388777,0.49177142163114107,0.500637638914192,0.4980799388438196,0.5050100200400801
127,0.4978441731948746,0.5035525596647841,0.4940790672253598,0.502095099289488,0.49808708325742396,0.4974798081010506,0.49675107791340256,0.5028238294771361,0.4977227181635999,0.4951721625068318,0.4962652577883039,0.5067103904779255,0.49808708325742396,0.5001518187890933,0.4976012631323253,0.5011234590392907,0.49857290338252264,0.5045241999149814,0.4940790672253598,0.49918017853889596,0.49602234772575454,0.4989372684763466,0.4969939879759519,0.49225724175623975,0.49978745369526933,0.5027023744458614,0.5062245703528269,0.5025809194145867,0.4978441731948746,0.4986943584137973,0.49735835306977594,0.49432197728790916,0.498815813445072,0.5047671099775308,0.4990944455756433,0.5067103904779255
128,0.4986943584137973,0.5030667395396854,0.4965081678508532,0.49055687131839437,0.5012449140705654,0.5068318455092002,0.5007590939454667,0.5047671099775308,0.5080463958219469,0.5008805489767414,0.4937147021315358,0.5018521892269387,0.4994230886014453,0.4978441731948746,0.5086536709783203,0.4983299933199733,0.5030667395396854,0.5070747555717495,0.4963867128195785,0.498815813445072,0.501002004008016,0.4982085382886986,0.4928645169126131,0.5008805489767414,0.4962652577883039,0.5028238294771361,0.5052529301026295,0.5036740146960588,0.501002004008016,0.4974798081010506,0.4971154430072266,0.5022165543207627,0.49237869678751445,0.49189287666241577,0.4999874972761923,0.5086536709783203
129,0.4994230886014453,0.5011234590392907,0.49420052225663447,0.500637638914192,0.5054958401651788,0.49723689803850124,0.499908908726544,0.5039169247586082,0.4983299933199733,0.49420052225663447,0.4961438027570292,0.4965081678508532,0.49553652760065586,0.5000303637578186,0.4971154430072266,0.49966599866399464,0.49966599866399464,0.4982085382886986,0.5029452845084108,0.4977227181635999,0.5003947288516427,0.4963867128195785,0.49553652760065586,0.499908908726544,0.49857290338252264,0.49845144835124794,0.4952936175381065,0.5027023744458614,0.4962652577883039,0.4969939879759519,0.49857290338252264,0.502095099289488,0.49055687131839437,0.49978745369526933,0.4985157480736875,0.5054958401651788
130,0.5022165543207627,0.5008805489767414,0.501002004008016,0.5012449140705654,0.4974798081010506,0.5067103904779255,0.49590089269447984,0.4944434323191838,0.49978745369526933,0.49808708325742396,0.4983299933199733,0.49553652760065586,0.5019736442582134,0.5028238294771361,0.4963867128195785,0.5052529301026295,0.5045241999149814,0.4969939879759519,0.5054958401651788,0.5019736442582134,0.4933503370377118,0.5041598348211574,0.5095038561972429,0.4945648873504585,0.49978745369526933,0.5022165543207627,0.5057387502277282,0.5035525596647841,0.4977227181635999,0.5008805489767414,0.4994230886014453,0.5054958401651788,0.502095099289488,0.4971154430072266,0.5006662165686097,0.5095038561972429
131,0.5025809194145867,0.5048885650088055,0.5053743851339042,0.49930163357017066,0.5025809194145867,0.4912856015060424,0.4994230886014453,0.5056172951964535,0.49930163357017066,0.4971154430072266,0.5013663691018401,0.5092609461346936,0.502095099289488,0.5022165543207627,0.5003947288516427,0.4976012631323253,0.4989372684763466,0.49274306188133843,0.49918017853889596,0.4977227181635999,0.5028238294771361,0.5028238294771361,0.4939576121940851,0.4938361571628105,0.499908908726544,0.5008805489767414,0.5070747555717495,0.5036740146960588,0.4939576121940851,0.49675107791340256,0.4963867128195785,0.5001518187890933,0.4969939879759519,0.49237869678751445,0.4997231539728298,0.5092609461346936
132,0.4978441731948746,0.4977227181635999,0.501730734195664,0.5000303637578186,0.4951721625068318,0.499908908726544,0.49274306188133843,0.4963867128195785,0.508410760915771,0.49723689803850124,0.5013663691018401,0.5042812898524321,0.5037954697273335,0.5033096496022348,0.4951721625068318,0.49553652760065586,0.4994230886014453,0.4983299933199733,0.501730734195664,0.5048885650088055,0.49177142163114107,0.49723689803850124,0.4989372684763466,0.5045241999149814,0.5051314750713548,0.5029452845084108,0.49857290338252264,0.498815813445072,0.49796562822614926,0.49237869678751445,0.49347179206898645,0.5016092791643894,0.49359324710026115,0.4974798081010506,0.4991015899892477,0.508410760915771
133,0.4990587235076213,0.4962652577883039,0.5045241999149814,0.5047671099775308,0.5005161838829173,0.4950507074755572,0.49857290338252264,0.5025809194145867,0.5031881945709601,0.5035525596647841,0.5051314750713548,0.5028238294771361,0.5054958401651788,0.5003947288516427,0.5052529301026295,0.500637638914192,0.5028238294771361,0.499908908726544,0.49723689803850124,0.5035525596647841,0.498815813445072,0.5045241999149814,0.5036740146960588,0.5019736442582134,0.500637638914192,0.5052529301026295,0.5025809194145867,0.500273273820368,0.4950507074755572,0.4928645169126131,0.4974798081010506,0.4952936175381065,0.4986943584137973,0.501730734195664,0.5008876933903458,0.5054958401651788
134,0.4994230886014453,0.5013663691018401,0.498815813445072,0.499908908726544,0.49675107791340256,0.4986943584137973,0.499908908726544,0.5034311046335095,0.4989372684763466,0.5085322159470456,0.5030667395396854,0.5011234590392907,0.5059816602902776,0.49796562822614926,0.5000303637578186,0.5031881945709601,0.500273273820368,0.4950507074755572,0.501002004008016,0.5033096496022348,0.4952936175381065,0.5076820307281229,0.4937147021315358,0.5029452845084108,0.5071962106030242,0.5001518187890933,0.4978441731948746,0.5012449140705654,0.5030667395396854,0.49480779741300784,0.5001518187890933,0.49298597194388777,0.5001518187890933,0.499908908726544,0.5004090176788514,0.5085322159470456
135,0.5014878241331148,0.5000303637578186,0.5034311046335095,0.48897795591182364,0.49857290338252264,0.5030667395396854,0.49298597194388777,0.5037954697273335,0.4951721625068318,0.509868221291067,0.5014878241331148,0.5022165543207627,0.5051314750713548,0.49966599866399464,0.5079249407906723,0.5028238294771361,0.5042812898524321,0.5042812898524321,0.5045241999149814,0.5019736442582134,0.49966599866399464,0.5031881945709601,0.4945648873504585,0.5028238294771361,0.5053743851339042,0.4989372684763466,0.5025809194145867,0.5018521892269387,0.5056172951964535,0.49274306188133843,0.49978745369526933,0.5016092791643894,0.5016092791643894,0.4990587235076213,0.5012091920025433,0.509868221291067
136,0.4939576121940851,0.499908908726544,0.5037954697273335,0.5033096496022348,0.4982085382886986,0.49553652760065586,0.501730734195664,0.512054411854011,0.5007590939454667,0.4989372684763466,0.500637638914192,0.49590089269447984,0.499908908726544,0.5022165543207627,0.49687253294467726,0.5027023744458614,0.49553652760065586,0.5027023744458614,0.5001518187890933,0.49930163357017066,0.4976012631323253,0.4983299933199733,0.49541507256938117,0.5007590939454667,0.49675107791340256,0.5011234590392907,0.5035525596647841,0.5036740146960588,0.49274306188133843,0.49978745369526933,0.5022165543207627,0.4977227181635999,0.5012449140705654,0.4962652577883039,0.499744587213643,0.512054411854011
137,0.5107184065099897,0.49978745369526933,0.48970668609947166,0.5022165543207627,0.49359324710026115,0.5028238294771361,0.4994230886014453,0.4904354162871197,0.49541507256938117,0.4966296228821279,0.5019736442582134,0.5012449140705654,0.499908908726544,0.5003947288516427,0.5019736442582134,0.502095099289488,0.5012449140705654,0.49857290338252264,0.508775126009595,0.5030667395396854,0.5024594643833121,0.5042812898524321,0.4928645169126131,0.5001518187890933,0.5035525596647841,0.501002004008016,0.49954454363272,0.49553652760065586,0.499908908726544,0.4974798081010506,0.5028238294771361,0.5033096496022348,0.4986943584137973,0.5059816602902776,0.5002232629251372,0.5107184065099897
138,0.498815813445072,0.49480779741300784,0.49553652760065586,0.5016092791643894,0.5091394911034189,0.5033096496022348,0.5033096496022348,0.49966599866399464,0.5018521892269387,0.4907997813809437,0.49845144835124794,0.4978441731948746,0.5013663691018401,0.4978441731948746,0.4978441731948746,0.4945648873504585,0.49553652760065586,0.5005161838829173,0.4994230886014453,0.4978441731948746,0.49541507256938117,0.4976012631323253,0.5040383797898828,0.49857290338252264,0.5022165543207627,0.4994230886014453,0.49468634238173315,0.49590089269447984,0.5035525596647841,0.5039169247586082,0.4940790672253598,0.5033096496022348,0.5016092791643894,0.5062245703528269,0.49943023301504974,0.5091394911034189
139,0.5041598348211574,0.5062245703528269,0.4928645169126131,0.4950507074755572,0.49237869678751445,0.5046456549462561,0.4945648873504585,0.49480779741300784,0.5027023744458614,0.4978441731948746,0.5070747555717495,0.5005161838829173,0.4966296228821279,0.49796562822614926,0.5029452845084108,0.4951721625068318,0.4983299933199733,0.5007590939454667,0.4894637760369223,0.49735835306977594,0.49845144835124794,0.4945648873504585,0.5005161838829173,0.5082893058844963,0.502095099289488,0.49845144835124794,0.4983299933199733,0.5119329568227364,0.5047671099775308,0.5028238294771361,0.4982085382886986,0.49918017853889596,0.49918017853889596,0.5023380093520374,0.4997231539728298,0.5119329568227364
140,0.4940790672253598,0.5001518187890933,0.4982085382886986,0.49930163357017066,0.5003947288516427,0.4977227181635999,0.49978745369526933,0.4965081678508532,0.5001518187890933,0.49723689803850124,0.5019736442582134,0.5029452845084108,0.501730734195664,0.5014878241331148,0.5057387502277282,0.500637638914192,0.49152851156859173,0.4986943584137973,0.4952936175381065,0.5014878241331148,0.5011234590392907,0.49796562822614926,0.5007590939454667,0.498815813445072,0.4994230886014453,0.4920143316936904,0.49104269144349305,0.5054958401651788,0.49359324710026115,0.5050100200400801,0.501002004008016,0.4949292524442825,0.4950507074755572,0.4986943584137973,0.49882295785867636,0.5057387502277282
141,0.5007590939454667,0.5012449140705654,0.5013663691018401,0.49918017853889596,0.49189287666241577,0.500273273820368,0.5081678508532216,0.49553652760065586,0.4982085382886986,0.5052529301026295,0.5035525596647841,0.4977227181635999,0.5029452845084108,0.5080463958219469,0.49918017853889596,0.49796562822614926,0.5048885650088055,0.5035525596647841,0.4971154430072266,0.5001518187890933,0.5031881945709601,0.49432197728790916,0.5037954697273335,0.5033096496022348,0.4978441731948746,0.5054958401651788,0.49687253294467726,0.4966296228821279,0.49432197728790916,0.49845144835124794,0.4983299933199733,0.5027023744458614,0.5008805489767414,0.4944434323191838,0.5002232629251372,0.5081678508532216
142,0.4990587235076213,0.5034311046335095,0.4976012631323253,0.4983299933199733,0.5062245703528269,0.4944434323191838,0.4971154430072266,0.49857290338252264,0.5061031153215522,0.5028238294771361,0.489220865974373,0.5005161838829173,0.500273273820368,0.500637638914192,0.4986943584137973,0.5028238294771361,0.5050100200400801,0.49687253294467726,0.5067103904779255,0.5029452845084108,0.49857290338252264,0.5039169247586082,0.5061031153215522,0.49954454363272,0.5005161838829173,0.501730734195664,0.49918017853889596,0.4990587235076213,0.5041598348211574,0.4961438027570292,0.49930163357017066,0.4986943584137973,0.4963867128195785,0.5012449140705654,0.5003518623700163,0.5067103904779255
