,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13
255,0,1,2,2,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,1,1,1,1,3,0,3,1,-1,1,0,0,1,1,0,0,1,0,0,0,1,0
256,0,0,0,1,4,4,6,5,8,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,2,0,4,0,4,4,0,36,1,1,1,1,1,0,0,0,0,1,0,1,1
257,0,1,2,2,1,2,0,3,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,2,2,3,0,1,1,-1,1,0,0,1,0,0,0,1,1,1,1,0,0
258,0,1,1,0,3,3,2,0,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,5,1,16,0,0,1,0,0,0,0,1,0,1,1,1,0
259,0,1,2,2,1,5,4,6,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,1,1,1,1,3,1,4,1,1,0,0,0,0,1,1,0,1,1,0,1
260,0,1,1,0,3,3,2,3,1,0,0,0,0,0,0,0,0,0,1,2,3,0,5,1,3,0,1,1,2,2,2,5,1,1,-1,0,0,0,0,1,0,0,1,0,1,1,1,1
261,0,0,0,1,2,5,4,2,4,0,0,0,0,0,0,0,0,0,0,2,2,4,4,3,7,0,1,1,1,1,1,1,6,0,7,1,1,0,0,0,0,0,0,0,1,1,1,1
262,0,0,0,3,0,1,3,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,0,0,3,0,4,2,7,0,22,1,0,1,0,0,0,1,0,1,0,1,1,1
263,0,1,2,2,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,1,1,1,1,3,0,3,1,-1,1,1,0,0,0,1,1,1,0,0,1,1,1
264,0,0,0,3,0,1,3,7,2,1,1,1,1,0,0,0,0,0,0,1,0,3,2,6,2,0,0,0,3,0,4,2,7,0,-1,1,1,1,1,1,1,0,1,0,0,0,1,1
265,0,1,2,2,1,2,0,3,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,1,3,0,3,1,3,0,1,1,1,0,0,0,0,0,1,0,1,0
266,0,0,0,1,4,4,6,5,11,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,2,0,4,0,4,4,0,35,0,0,0,0,1,0,1,1,0,1,1,0,0
267,0,0,0,1,2,5,4,2,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,1,1,1,1,1,1,6,0,6,1,1,0,0,1,0,1,0,0,0,1,1,1
268,0,1,2,2,1,2,0,3,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,2,2,3,0,1,1,9,0,1,0,0,1,1,1,0,1,1,1,1,0
269,0,1,2,2,2,5,4,2,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,1,1,1,1,1,1,6,1,-1,0,0,0,1,1,0,1,0,1,0,1,0,1
270,0,1,1,0,3,3,2,0,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,5,1,15,0,1,1,1,1,0,1,0,0,1,1,1,1
271,0,1,2,2,1,2,0,3,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,2,2,3,0,1,1,-1,1,0,0,1,0,1,1,0,1,0,1,0,0
272,0,1,2,2,2,5,4,6,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,1,1,1,1,3,1,4,1,1,0,0,1,0,0,1,1,0,1,1,0
273,0,0,0,3,0,1,3,1,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,0,3,0,4,2,7,0,26,0,0,1,0,0,0,1,1,1,0,1,0,0
274,0,1,2,2,1,2,0,3,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,2,2,3,0,1,1,9,0,0,0,0,1,1,1,0,0,0,0,0,0
275,0,1,1,0,3,3,2,3,1,0,0,0,0,0,0,0,0,0,1,2,3,0,5,0,3,0,1,1,2,2,2,5,1,1,12,0,0,0,1,0,0,1,1,1,1,0,0,1
276,0,0,0,3,0,1,1,1,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,0,0,0,2,0,0,4,6,2,0,31,1,1,1,0,1,0,1,1,1,1,0,1,0
277,0,0,0,1,4,4,1,1,7,1,1,1,1,0,0,0,0,0,0,1,1,2,1,2,0,0,0,2,0,0,4,6,2,0,32,0,0,1,1,0,1,0,1,1,0,0,1,0
278,0,0,0,3,0,1,3,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,0,3,0,4,2,7,0,26,1,1,1,1,0,1,1,1,1,0,1,1,1
279,0,0,0,1,2,5,4,2,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,3,7,0,1,1,1,1,1,1,6,0,8,0,1,0,0,0,1,0,0,0,0,1,1,0
280,0,0,0,3,0,1,3,7,-1,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,0,0,3,0,4,2,7,0,-1,1,1,0,0,0,1,0,1,0,0,1,0,0
281,0,1,2,2,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,1,1,1,1,3,0,3,1,-1,1,0,0,0,1,0,0,0,1,0,1,1,1
282,0,0,0,1,4,4,1,1,7,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,0,0,0,2,0,0,4,6,2,0,32,0,1,1,0,1,1,1,1,1,0,0,0,1
283,0,0,1,3,2,0,5,4,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,0,0,3,3,5,3,0,0,20,0,1,1,1,1,0,1,0,0,1,1,0,1
284,0,0,1,3,2,0,5,4,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,0,0,3,3,5,3,0,0,20,1,1,0,0,1,1,0,0,1,1,0,0,1
285,0,0,0,1,4,4,6,5,13,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,0,2,0,0,4,6,2,0,33,0,0,0,0,0,1,0,0,1,0,1,1,1
286,0,0,0,1,4,4,6,5,13,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,0,2,0,0,4,6,2,0,33,1,1,1,0,0,0,0,0,1,1,0,1,0
287,0,0,0,1,4,4,6,5,11,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,2,0,4,0,4,4,0,35,0,1,0,0,1,0,1,0,1,1,1,1,1
288,0,0,0,3,0,1,1,1,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,0,0,0,2,0,0,4,6,2,0,30,1,1,0,0,1,1,1,0,1,1,1,0,0
289,0,1,2,2,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,1,1,1,1,3,0,3,1,-1,0,1,1,0,0,0,0,0,1,0,0,1,1
290,0,1,2,2,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,1,1,3,0,3,1,2,0,1,1,0,0,0,0,1,1,1,0,1,0
291,0,0,0,1,4,4,6,5,11,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,2,0,4,0,4,4,0,35,1,1,1,1,0,0,1,1,0,1,1,0,1
292,0,0,0,1,2,5,4,2,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,3,7,0,1,1,1,1,1,1,6,0,8,1,0,0,1,1,1,1,0,1,1,0,0,0
293,0,0,0,1,4,4,1,1,7,1,1,1,1,0,0,0,0,0,0,1,1,2,1,2,0,0,0,2,0,0,4,6,2,0,-1,1,1,1,1,1,1,0,1,1,1,0,1,0
294,0,0,0,3,0,1,3,1,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,0,3,0,4,2,7,0,-1,0,0,0,1,0,1,1,1,0,0,1,0,1
295,0,1,1,0,3,3,2,0,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,5,1,-1,1,1,1,1,1,0,0,1,1,1,0,1,0
296,0,0,0,3,0,0,3,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,0,0,3,3,5,2,7,0,21,0,0,0,0,0,1,0,0,0,1,1,1,0
297,0,0,0,1,4,4,6,5,8,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,2,0,4,0,4,4,0,36,0,0,1,0,0,0,0,1,0,0,1,0,1
298,0,1,1,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,5,1,14,1,0,1,0,0,0,0,1,0,0,0,0,1
299,0,1,2,2,1,2,0,3,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,1,3,0,3,1,3,1,0,0,1,0,0,1,1,0,0,0,0,0
300,0,1,2,2,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,1,3,0,3,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1
301,0,1,2,2,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,1,3,0,3,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1
302,0,1,2,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,2,2,3,0,1,1,10,0,0,0,1,0,1,1,1,1,0,1,1,0
303,0,1,2,2,1,5,4,6,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,1,1,1,1,3,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0
304,0,0,0,1,2,1,1,2,12,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,7,0,1,1,1,1,1,1,6,0,-1,0,0,0,1,0,0,0,1,1,1,1,1,0
305,0,0,0,3,0,1,1,1,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,6,0,0,2,0,0,4,6,2,0,29,1,0,1,1,0,1,0,1,0,1,0,0,0
306,0,1,2,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,2,2,3,0,1,1,-1,1,1,1,0,0,0,0,0,1,0,1,0,1
307,0,1,1,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,1,1,-1,1,1,0,0,0,1,1,1,1,0,0,1,0
308,0,0,0,1,2,5,4,2,4,0,0,0,0,0,0,0,0,0,0,2,2,4,4,3,7,0,1,1,1,1,1,1,6,0,7,0,0,0,0,0,1,0,0,1,1,0,1,1
309,0,1,1,0,2,0,5,4,5,1,1,1,1,0,0,0,0,0,1,0,2,3,0,5,4,0,0,0,3,3,5,3,0,1,17,1,0,1,1,0,0,0,0,0,0,0,0,1
310,0,0,0,3,0,1,3,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,0,3,0,4,2,7,0,25,1,1,1,1,1,1,0,0,1,0,0,1,0
311,0,1,1,0,3,3,2,0,-1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,5,1,-1,1,1,0,0,0,0,1,0,0,1,1,1,1
312,0,0,0,1,4,4,6,5,13,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,0,2,0,0,4,6,2,0,33,1,0,1,0,0,0,1,0,0,1,1,1,0
313,0,1,1,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,2,3,0,5,1,3,0,1,1,2,2,2,5,1,1,-1,1,0,1,1,1,1,1,1,0,0,0,0,1
314,0,0,0,3,0,1,1,1,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,6,0,0,2,0,0,4,6,2,0,-1,1,1,0,0,0,0,1,0,0,1,1,1,1
315,0,0,0,3,0,1,1,1,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,2,0,0,4,6,2,0,27,1,0,1,1,1,1,0,0,1,1,0,0,0
316,0,1,2,2,1,5,4,6,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,1,1,1,1,3,1,4,1,0,0,0,0,1,1,1,1,1,0,0,1
317,0,1,2,2,1,2,0,3,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,2,2,3,0,1,1,-1,1,1,0,1,1,0,1,0,0,0,0,1,0
318,0,0,0,3,0,1,3,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,0,3,0,4,2,7,0,24,1,1,0,0,0,0,1,0,0,1,1,0,0
319,0,1,2,2,1,2,0,3,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,2,2,3,0,1,1,-1,1,1,0,1,1,0,1,1,0,1,0,0,0
320,0,1,1,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,5,1,14,0,0,1,0,0,1,0,1,0,0,1,1,0
321,0,1,1,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,5,1,14,0,1,0,1,1,1,0,1,1,1,0,1,1
322,0,1,2,2,1,2,0,3,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,1,3,0,3,1,3,0,0,0,1,1,0,0,1,0,0,0,0,1
323,0,0,0,3,0,1,3,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,0,3,0,4,2,7,0,28,1,1,0,0,0,0,0,0,0,1,0,1,1
324,0,0,0,3,0,1,3,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,6,2,0,0,0,3,0,4,2,7,0,22,0,1,0,0,1,0,0,1,1,0,1,0,1
325,0,1,2,2,1,2,0,3,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,1,3,0,3,1,3,0,1,0,1,0,0,0,1,0,1,1,1,0
326,0,0,0,3,0,1,1,1,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,6,0,0,2,0,0,4,6,2,0,29,1,1,0,1,1,0,1,0,0,0,0,0,1
327,0,1,1,0,2,0,5,4,16,1,1,1,1,0,0,0,0,0,1,0,2,3,0,5,4,0,0,0,3,3,5,3,0,1,17,0,1,0,1,1,0,1,1,1,1,0,1,1
328,0,1,1,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,5,1,-1,1,0,1,1,0,0,1,1,0,0,0,0,1
329,0,0,0,1,4,4,6,5,13,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,0,2,0,0,4,6,2,0,33,1,1,1,0,1,0,1,1,0,1,1,1,0
330,0,1,2,2,1,2,0,3,-1,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,2,2,3,0,1,1,-1,0,0,0,0,1,0,1,1,0,0,0,1,0
331,0,1,2,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,1,1,2,2,3,0,1,1,11,0,1,1,1,1,0,0,0,1,0,0,1,0
332,0,0,0,1,4,4,6,5,13,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,0,2,0,0,4,6,2,0,33,0,1,1,1,1,1,0,0,1,1,1,0,0
333,0,1,1,0,3,2,0,3,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,1,1,2,2,3,0,1,1,11,0,1,0,1,1,1,0,0,1,1,0,1,1
334,0,0,0,3,0,0,3,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,0,0,3,0,4,2,7,0,21,0,0,1,0,1,0,1,0,1,0,0,1,1
335,0,0,0,3,0,1,1,1,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,0,3,0,4,2,7,0,27,1,1,1,0,1,1,1,1,0,0,1,0,1
336,0,0,0,1,2,5,4,2,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,3,7,0,1,1,1,1,1,1,6,0,-1,0,1,0,0,1,1,1,1,0,1,1,0,0
337,0,1,1,0,3,3,2,0,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,5,1,15,0,0,1,0,0,0,0,1,1,0,0,0,1
338,0,0,0,1,4,4,1,1,7,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,0,0,0,2,0,0,4,6,2,0,32,1,0,0,1,0,1,0,0,1,0,0,1,0
339,0,0,0,1,4,4,1,1,7,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,0,0,0,2,0,0,4,6,2,0,32,1,0,1,1,1,0,1,1,1,0,0,0,0
340,0,0,0,1,4,4,6,5,8,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,2,0,4,0,4,4,0,36,1,1,1,1,1,1,1,1,0,0,0,0,1
341,0,1,1,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,1,1,13,1,0,0,0,0,1,1,1,0,0,0,0,0
342,0,1,1,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,5,1,14,0,0,1,0,1,0,1,0,1,1,0,0,1
343,0,1,2,2,1,5,4,6,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,1,1,3,0,3,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
344,0,0,0,1,4,4,6,5,14,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,2,0,4,0,4,4,0,34,0,1,1,1,1,0,0,0,1,0,1,0,1
345,0,1,2,2,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,1,3,0,3,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0
346,0,0,0,1,4,4,6,5,13,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,0,2,0,0,4,6,2,0,33,0,0,0,0,0,1,0,0,0,1,0,1,1
347,0,0,0,1,4,4,6,5,11,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,2,0,4,0,4,4,0,35,0,1,0,0,0,1,1,1,0,1,1,0,0
348,0,1,1,0,2,0,5,4,2,1,1,1,1,0,0,0,0,0,1,0,0,3,0,5,4,0,0,0,3,3,5,3,0,1,18,1,1,1,0,1,0,1,0,1,1,0,1,0
349,0,1,1,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,1,1,-1,0,1,0,0,0,0,1,1,1,1,1,0,1
350,0,0,0,1,4,4,6,5,-1,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,2,0,4,0,4,4,0,-1,0,1,0,1,1,0,0,1,1,0,0,0,1
351,0,0,0,1,2,5,4,2,6,0,0,0,0,0,0,0,0,0,0,2,2,4,4,3,7,0,1,1,1,1,1,1,6,0,-1,1,1,0,0,0,1,1,1,0,0,1,0,1
352,0,1,2,0,3,2,0,3,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,1,1,2,2,3,0,1,1,11,0,0,1,1,0,1,0,0,0,1,1,0,1
353,0,0,0,3,0,1,1,1,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,6,0,0,2,0,0,4,6,2,0,29,0,0,0,1,1,1,0,1,1,0,1,0,0
354,0,0,0,1,4,4,6,5,13,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,0,2,0,0,4,6,2,0,33,1,1,1,0,0,1,0,0,0,0,1,0,0
355,0,1,2,2,1,2,0,3,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,2,2,3,0,1,1,-1,1,0,0,1,1,1,1,0,1,0,0,0,0
356,0,0,1,3,2,0,5,4,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,0,0,3,3,5,3,0,0,20,1,0,0,0,0,0,0,0,0,1,1,1,0
357,0,1,2,2,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,1,1,1,1,3,0,3,1,-1,1,0,1,0,0,0,1,1,0,1,0,0,1
358,0,1,1,0,2,0,5,4,16,1,1,1,1,0,0,0,0,0,1,0,0,3,0,5,4,0,0,0,3,3,5,3,0,1,-1,0,1,1,0,1,0,0,1,1,0,0,0,0
359,0,1,1,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,5,0,3,0,1,1,2,2,2,5,1,1,12,0,1,0,0,0,0,1,0,1,1,1,1,1
360,0,0,2,1,2,5,4,2,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,1,1,1,1,1,1,6,1,6,0,1,1,1,0,0,1,1,0,1,0,0,0
361,0,1,2,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,2,2,3,0,1,1,10,1,0,1,0,0,1,1,0,0,1,0,1,0
362,0,0,0,3,0,1,3,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,0,3,0,4,2,7,0,23,0,1,0,0,1,0,0,1,0,0,0,1,0
363,0,0,0,1,4,4,6,5,14,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,2,0,4,0,4,4,0,34,1,0,1,0,1,1,0,1,0,1,0,1,1
364,0,1,2,2,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,1,5,0,1,1,1,1,3,0,3,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1
365,0,0,0,3,0,1,3,1,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,0,3,0,4,2,7,0,-1,0,1,0,0,0,1,0,1,1,1,0,1,0
366,0,0,2,1,2,5,4,2,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,1,1,1,1,1,1,6,1,6,1,0,0,1,0,0,1,0,0,0,0,0,1
367,0,1,2,2,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,1,1,1,1,3,0,3,1,-1,1,1,1,0,0,0,1,1,0,0,0,1,1
368,0,0,1,3,2,0,5,4,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,0,0,3,3,5,3,0,0,20,0,0,1,1,1,1,1,1,0,1,0,1,0
369,0,1,2,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,5,0,1,1,2,2,3,0,1,1,11,1,0,1,1,1,1,0,0,0,0,0,0,1
370,0,0,0,3,0,1,3,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,0,3,0,4,2,7,0,26,0,0,1,0,1,0,0,1,1,1,1,0,0
371,0,0,0,3,0,1,3,7,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,0,3,0,4,2,7,0,23,0,1,1,0,0,0,1,0,1,1,0,1,0
372,0,1,1,0,3,3,2,0,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,5,1,-1,0,0,0,1,0,1,1,1,1,0,1,1,1
373,0,1,2,2,1,2,0,3,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,1,3,0,3,1,3,0,1,1,1,0,1,0,0,0,1,1,1,1
374,0,1,2,2,1,2,0,3,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,2,2,3,0,1,1,-1,0,0,0,1,0,1,0,1,0,1,0,1,1
375,0,0,0,3,0,1,1,1,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,0,0,0,2,0,0,4,6,2,0,30,1,1,0,1,1,1,0,0,1,0,1,1,0
376,0,1,1,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,2,2,2,5,5,1,14,0,1,0,0,0,1,1,0,1,1,0,1,0
377,0,0,0,1,2,1,1,2,12,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,7,0,1,1,1,1,1,1,6,0,-1,0,1,1,0,0,1,0,1,0,1,1,0,1
378,0,1,2,2,1,2,0,3,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,1,3,0,3,1,3,0,0,1,1,1,0,0,0,0,1,0,0,0
379,0,0,2,1,2,5,4,2,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,1,1,1,1,1,1,6,1,6,0,0,1,0,0,0,1,1,0,0,0,0,0
380,0,0,0,1,4,4,6,5,14,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,2,0,4,0,4,4,0,34,0,1,0,1,0,1,0,0,0,1,0,1,0
381,0,0,0,3,0,1,3,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,6,2,0,0,0,3,0,4,2,7,0,22,1,1,0,1,1,1,0,1,1,1,0,0,0
382,0,0,0,1,2,5,4,2,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,3,7,0,1,1,1,1,1,1,6,0,-1,1,1,0,1,0,0,1,0,1,1,0,0,1
383,0,0,0,1,4,4,6,5,11,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,2,0,4,0,4,4,0,-1,0,1,1,1,0,0,1,1,0,1,0,0,0
384,0,0,0,3,0,1,3,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,6,2,0,0,0,3,0,4,2,7,0,22,0,0,0,0,0,0,0,0,0,0,0,1,1
385,0,1,1,0,2,0,5,4,5,1,1,1,1,0,0,0,0,0,1,0,2,3,0,5,4,0,0,0,3,3,5,3,0,1,17,1,1,0,0,1,1,0,1,0,0,1,0,1
386,0,0,0,3,0,1,3,7,2,1,1,1,1,0,0,0,0,0,0,1,0,3,2,6,2,0,0,0,3,0,4,2,7,0,-1,1,0,0,1,0,0,1,0,1,0,0,0,1
