,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4
318,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,0,4,5,1,0,2,0,2,1
319,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,0,0,2,0
320,0,1,2,2,1,0,3,6,13,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,2,0,5,6,6,0,2,1,2,1,1
321,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,0,4,5,1,0,0,2,2,1
322,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,0,1,0,2,0,0,2
323,0,0,0,1,2,5,2,7,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,1,2,2,2,2,2
324,0,1,2,2,1,0,3,2,5,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,5,1,0,1,0,2,1,0
325,0,1,0,1,2,5,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,0,2,1,2,1,0
326,0,1,2,2,3,4,6,3,24,1,0,0,0,0,0,0,0,0,0,2,1,4,5,6,2,0,0,2,2,0,3,3,1,0,1,1,2,2,1
327,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,5,1,0,2,2,2,1
328,0,0,0,1,2,5,2,7,19,2,0,0,0,0,0,0,0,0,1,0,2,0,1,3,4,0,0,0,0,3,1,1,7,1,2,1,1,0,1
329,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,5,1,0,2,0,2,0
330,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,0,0,0,5,6,2,0,2,0,0,1,2
331,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,5,1,0,1,1,2,0
332,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,0,2,0,1,1,2,0,0
333,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,4,4,5,1,0,0,2,0,2
334,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,0,4,5,1,0,1,2,2,0
335,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,0,0,1,0,1,1,1,0
336,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,5,1,0,2,2,2,1
337,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,5,1,0,2,1,2,0
338,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,0,2,2,2
339,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,0,5,6,2,0,2,2,2,1,1
340,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,2,1,2
341,0,1,2,2,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,2,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,2,2,2,1
342,0,0,1,0,0,3,1,1,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,0,0,1,0,1
343,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,2,0,1,0
344,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,5,1,0,2,2,2,1
345,0,1,2,2,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,2,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,0,2,0,2
346,0,1,0,1,2,5,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,0,2,2,1,2,1
347,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,0,1,1,0
348,0,1,0,1,3,2,5,6,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,2,0,1,2
349,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,2,2,0,3,3,1,0,1,0,2,2,2
350,0,0,1,0,0,3,1,1,6,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,5,1,0,1,0,2,1
351,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,2,2,1,1
352,0,1,2,2,3,4,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,2,2,0,3,3,1,0,1,1,1,1,0
353,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,0,1,0,0,1,0,1
354,0,1,0,1,2,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,0,0,3,5,6,2,0,2,2,0,2,2
355,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,0,0,1,0,2,1,1,2
356,0,0,1,0,0,3,1,1,17,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,2,0,4,5,1,0,2,1,2,2
357,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,0,2,0
358,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,5,1,0,1,2,2,0
359,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,0,1,0,2,1,0,2
360,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,4,4,5,1,0,1,0,0,0
361,0,1,2,2,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,0,0,0,5,6,6,0,2,1,2,1,2
362,0,1,0,1,2,5,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,0,2,1,1,2,1
363,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,0,0,1,0,1,2,2,2
364,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,0,1,0,0,2,0,2
365,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,1,2,1,0
366,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,2,1,2,2
367,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,2,0,4,5,1,0,1,2,0,2
368,0,1,0,1,2,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,3,5,6,2,0,2,0,0,0,0
369,0,0,1,0,0,3,1,1,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,0,0,1,1,0
370,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,2,2,0,3,3,1,0,1,2,1,0,2
371,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,4,6,0,1,1,3,2,0,4,5,1,0,2,2,1,2
372,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,1,1,2,1
373,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,4,6,0,1,1,3,2,0,4,5,1,0,0,2,2,0
374,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,0,0,0,5,6,2,0,2,0,1,1,0
375,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,2,0,4,5,1,0,0,0,1,1
376,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,2,0,2,0
377,0,0,1,0,0,3,1,1,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,0,2,2,1,1
378,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,2,1,1
379,0,1,2,2,1,0,6,6,-1,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,2,0,5,6,6,0,2,1,0,0,0
380,0,1,2,2,1,0,3,2,18,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,5,4,0,-1,1,2,2,2
381,0,1,0,1,3,2,5,6,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,1,2,0,0
382,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,0,0,1,0,2,0,2,1
383,0,1,2,2,1,0,3,2,25,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,5,4,0,1,1,0,2,0
384,0,0,1,3,4,1,4,4,-1,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,1,3,2,0,0,0,1,0,1,0,2,0
385,0,1,0,1,2,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,3,5,6,2,0,2,0,0,2,1
386,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,1,1,0,1
387,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,4,4,5,1,0,2,2,1,0
388,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,2,0,2
389,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,2,0,0
390,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,2,2,0,3,3,1,0,1,0,2,2,0
391,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,2,0,2,2,2,2,2
392,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,2,0,2,1,1,1,1
393,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,1,2,2,0
394,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,0,4,5,1,0,1,0,2,1
395,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,2,0,1
396,0,1,0,1,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,0,0,1,0
397,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,0,0,1,0,0,0,1,2
398,0,0,0,3,4,1,4,4,12,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,0,0,3,2,0,0,0,1,0,2,0,0,0
399,0,1,0,1,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,1,0,0,1
400,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,0,4,5,1,0,2,0,2,2
401,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,2,0,2,0
402,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,4,4,5,1,0,0,1,0,0
403,0,1,2,2,3,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,2,2,0,3,3,1,0,1,1,1,1,1
404,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,4,4,5,1,0,0,0,0,1
405,0,1,2,2,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,3,1,0,1,1,1,0,1
406,0,1,2,2,3,4,6,3,26,1,0,0,0,0,0,0,0,0,0,2,1,4,3,1,2,0,0,2,0,0,3,3,2,0,1,2,0,0,1
407,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,0,0,0,3,3,2,0,1,2,2,2,2
408,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,2,0,0
409,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,0,2,0,1,1
410,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,2,0,2,1
411,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,0,0,3,5,6,2,0,2,2,1,0,1
412,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,0,5,6,2,0,2,2,2,2,1
413,0,1,0,1,4,4,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,2,3,0,0,0,-1,0,2,0,1
414,0,1,2,2,3,4,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,2,2,0,3,3,1,0,1,1,1,0,0
415,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,4,4,5,1,0,2,1,0,0
416,0,0,1,0,0,3,1,1,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,0,0,2,0,2
417,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,2,0,4,5,1,0,0,2,0,0
418,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,0,5,6,2,0,2,1,0,2,0
419,0,1,2,2,3,2,5,6,22,2,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,0,0,2,2,0,5,6,6,0,2,1,0,1,1
420,0,0,0,1,2,5,2,7,19,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,1,2,1,0,1,1
421,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,2,2,1
422,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,2,2,0,3,3,1,0,1,2,2,0,0
423,0,1,2,2,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,0,0,0,5,6,6,0,2,2,2,1,0
424,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,2,2,0,3,3,1,0,1,2,2,2,2
425,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,0,0,1,1,2
426,0,1,2,2,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,2,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,2,0,0,1
427,0,0,1,3,4,1,4,4,12,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,0,3,2,0,0,0,1,0,0,2,2,0
428,0,1,2,2,3,4,6,3,26,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,2,2,0,3,3,1,0,1,0,1,0,1
429,0,1,0,1,2,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,0,0,3,5,6,2,0,2,2,1,0,1
430,0,1,0,1,2,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,3,5,6,2,0,2,1,0,2,0
431,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,2,2,1,0
432,0,1,0,1,2,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,3,5,6,2,0,2,2,1,0,1
433,0,1,0,1,3,4,0,5,15,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,0,0,2,1
434,0,1,2,2,1,0,3,2,18,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,5,4,0,-1,2,1,2,0
435,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,5,1,0,1,0,1,1
436,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,2,2,1,1
437,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,0,2,1,0
438,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,2,0,2,2,2,0,1
439,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,0,1,2
440,0,1,0,1,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,1,1,0,1
441,0,1,0,1,2,4,0,5,9,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,0,2,0,1,0,1,0,2
442,0,1,0,1,3,4,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,0,2,0,1,2,1,1,0
443,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,2,0,0,1
444,0,1,2,2,1,0,3,2,5,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,5,4,0,1,2,2,0,0
445,0,0,0,1,2,5,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,1,2,1,0,1,0
446,0,1,0,3,4,1,0,5,23,0,0,0,0,0,0,0,0,0,1,0,0,3,5,6,0,0,0,0,3,2,3,0,0,0,0,2,0,0,0
447,0,1,2,2,3,4,6,3,-1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,2,2,0,3,3,1,0,1,2,1,0,0
448,0,0,1,0,0,3,1,1,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,0,1,1,1,2
449,0,1,2,2,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,2,0,0,5,6,6,0,2,0,2,1,0
450,0,1,0,1,2,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,3,5,6,2,0,2,1,2,0,0
451,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,0,1,2,0,1
452,0,1,0,1,2,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,3,5,6,2,0,2,2,2,2,0
453,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,2,0,2,2,0,0,2
454,0,1,0,1,2,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,3,5,6,2,0,2,0,2,2,2
455,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,5,1,0,2,2,1,2
456,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,0,1,1,0
457,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,0,4,5,1,0,0,0,1,0
458,0,1,0,1,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,2,0,2,0,1,1,0
459,0,1,2,2,1,0,3,2,-1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,2,2,4,2,3,1,0,1,2,0,2,0
460,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,2,1,0,1
461,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,4,4,5,1,0,0,0,2,2
462,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,2,0,4,5,1,0,0,0,0,1
463,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,0,5,6,2,0,2,0,0,1,2
464,0,1,0,1,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,2,0,2,1,0,0,1
465,0,1,2,2,1,2,5,6,22,2,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,0,0,2,2,0,5,6,6,0,2,2,0,0,1
466,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,4,4,5,1,0,1,0,1,2
467,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,2,1,1,1
468,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,2,0,4,5,1,0,0,1,2,2
469,0,0,1,0,0,3,1,1,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,0,1,1,2,2
470,0,1,2,2,1,0,3,2,-1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,5,4,0,-1,1,2,2,0
471,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,0,5,6,2,0,2,1,2,1,0
472,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,0,1,2,2,0
473,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,1,1,0,1
474,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,2,2,0,3,3,1,0,1,2,2,0,1
475,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,5,1,0,2,0,2,2
476,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,0,1,0,0,2,0,1
477,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,4,4,5,1,0,1,0,2,2
478,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,0,1,0,0,2,0,2
479,0,1,0,1,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,2,0,2,2
480,0,1,0,1,2,4,0,5,9,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,0,2,0,1,2,2,2,0
481,0,1,2,2,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,3,1,0,1,1,0,0,1
