,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8
284,0,0,2,2,1,0,3,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,0,2,0,1,2,6,0,2,1,1,1,2,0,0,0,1,0
285,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,0,1,2,0,2,2,1,2,0
286,0,0,2,2,1,0,0,7,10,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,0,2,0,1,2,6,0,2,1,2,2,1,1,2,2,1,0
287,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,-1,2,2,0,1,1,0,0,0
288,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,3,4,0,5,1,2,2,2,1,0,0,1,1,1
289,0,0,2,2,1,0,3,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,0,2,0,1,2,6,0,2,1,1,2,1,1,1,2,0,2
290,0,0,2,2,1,0,0,7,23,1,0,0,0,0,0,0,0,0,1,1,1,3,4,4,2,0,0,2,0,1,2,6,0,2,1,1,1,2,2,1,0,0,2
291,0,1,1,1,3,3,1,1,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,0,3,4,0,2,1,-1,1,1,1,2,0,0,2,0
292,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,5,1,0,0,2,2,2,1,0,0,1,2
293,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,0,2,1,1,0,0,0,2,2
294,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,-1,1,2,1,1,2,0,1,0
295,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,2,1,0,1,1,1,1,1,2
296,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,0,0,1,2,1,1,1,2,1
297,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,5,1,0,0,0,1,2,0,1,1,1,0
298,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,2,2,1,1,0,1,0,1,1
299,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,3,4,0,5,1,2,2,0,1,0,0,2,1,0
300,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,3,0,1,0,0,3,4,0,5,1,-1,0,2,0,1,1,1,1,1
301,0,0,2,2,1,0,3,3,22,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,0,2,2,4,1,1,3,2,1,1,1,0,1,0,1,0,2
302,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,0,3,4,0,2,1,2,0,2,2,0,2,2,0,0
303,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,5,1,0,0,2,0,1,1,2,2,0,1
304,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,2,1,2,2,0,0,2,2,0,2,2
305,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,-1,1,1,1,2,2,2,0,0
306,0,0,2,2,1,4,5,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,0,1,2,6,0,2,1,1,2,2,0,1,1,0,0
307,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,-1,2,2,1,1,2,1,0,1
308,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,4,4,0,0,0,0,0,2,1,0,0,0
309,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,0,3,4,0,2,1,2,2,1,0,0,0,1,0,0
310,0,0,2,3,4,5,2,2,-1,-1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,6,0,0,2,2,4,1,1,3,2,-1,1,1,1,2,2,1,1,0
311,0,0,2,3,4,0,0,5,12,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,0,2,2,4,1,1,3,2,1,0,2,1,1,1,0,1,2
312,0,1,1,1,0,1,6,6,11,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,-1,1,0,2,2,2,1,2,2
313,0,1,1,2,3,3,3,3,-1,-1,0,0,0,0,0,0,0,0,0,0,1,4,5,0,3,0,1,0,0,3,4,0,5,2,-1,0,0,0,2,1,1,0,2
314,0,1,1,1,0,1,6,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,3,4,0,2,1,2,0,1,0,1,1,0,0,0
315,0,1,1,1,3,3,1,1,15,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,0,3,4,0,5,1,-1,0,1,0,0,0,0,0,1
316,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,-1,2,2,0,0,1,0,0,2
317,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,0,3,4,0,2,1,-1,1,2,0,2,0,2,1,2
318,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,5,1,0,0,1,2,1,2,1,1,1,2
319,0,1,1,2,3,4,5,4,-1,14,0,0,0,0,0,0,0,0,0,0,1,4,5,3,3,0,1,0,0,3,2,6,0,1,1,1,1,2,1,2,1,1,2
320,0,1,1,1,3,3,1,1,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,0,3,4,0,5,1,-1,1,2,2,2,1,2,0,1
321,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,0,0,1,2,1,2,0,1,1
322,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,5,1,0,0,2,2,2,0,0,0,1,1
323,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,-1,0,1,0,1,0,1,1,2
324,0,0,2,3,4,0,3,3,32,15,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,0,2,2,4,1,1,3,2,1,0,0,0,1,1,2,1,2
325,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,-1,1,2,0,0,2,0,2,1
326,0,0,2,3,4,0,0,5,-1,1,0,0,0,0,0,0,0,0,1,1,3,1,4,4,2,0,0,2,2,4,1,1,3,2,1,1,2,2,2,1,0,1,0
327,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,0,1,1,2,1,1,1,1,0
328,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,-1,2,0,0,0,0,2,1,2
329,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,0,1,0,2,2,0,0,2,2
330,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,3,4,0,5,1,2,0,1,0,1,0,2,0,1
331,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,5,1,0,0,0,2,2,0,0,0,0,2
332,0,0,0,2,1,4,5,7,-1,7,0,0,0,0,0,0,0,0,1,1,1,3,4,4,2,0,0,2,0,1,2,6,0,0,1,1,2,0,2,0,1,1,1
333,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,5,1,0,0,0,1,0,2,2,0,1,0
334,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,0,0,0,1,1,0,2,1,1
335,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,0,0,1,1,2,2,1,2,2
336,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,5,1,0,0,0,2,0,1,0,1,1,0
337,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,4,4,0,0,1,0,1,1,2,2,1,1
338,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,0,3,4,0,2,1,2,0,1,1,0,2,1,1,0
339,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,2,1,1,2,1,0,2,1,1
340,0,1,1,1,3,3,1,1,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,0,3,4,0,5,1,-1,1,2,2,2,1,0,0,2
341,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,0,3,4,0,5,1,2,1,0,2,2,1,2,0,2
342,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,4,4,0,-1,2,0,1,0,2,1,2,2
343,0,0,2,2,1,0,3,3,19,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,0,2,2,4,1,1,3,2,1,1,2,2,1,1,1,1,1
344,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,5,1,0,0,0,0,0,2,0,0,1,0
345,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,0,3,4,0,5,1,2,0,2,0,0,1,1,2,0
346,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,2,0,2,1,2,2,1,0,2
347,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,2,0,1,2,0,0,0,1,0
348,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,2,2,2,0,2,1,1,2,1
349,0,0,2,3,4,0,3,5,-1,1,0,0,0,0,0,0,0,0,1,2,3,2,4,0,2,0,0,2,2,4,1,1,3,2,1,1,2,2,0,1,0,2,2
350,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,-1,0,2,2,0,2,1,2,2
351,0,0,2,2,1,0,3,3,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,0,2,2,4,2,6,0,2,1,0,1,1,0,2,2,0,1
352,0,0,2,2,1,0,0,7,-1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,0,2,2,4,1,1,3,2,1,0,2,1,2,0,2,2,2
353,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,-1,2,0,2,0,0,0,0,1
354,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,2,1,2,1,1,0,2,0,2,2,1
355,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,-1,2,1,1,2,0,0,2,1
356,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,-1,1,1,1,1,1,1,0,1
357,0,0,2,3,4,0,0,5,1,1,0,0,0,0,0,0,0,0,1,2,3,2,4,0,2,0,0,2,2,4,1,1,3,2,1,0,0,0,0,2,1,0,2
358,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,4,4,0,0,2,0,0,1,2,2,0,2
359,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,5,1,0,0,0,1,2,0,1,1,2,2
360,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,4,4,0,0,2,2,2,2,0,1,2,0
361,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,3,4,0,5,1,2,1,1,1,0,0,0,1,0
362,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,-1,0,1,0,0,2,0,2,1
363,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,-1,1,1,0,1,0,1,1,2
364,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,5,1,0,0,2,2,1,1,1,0,1,0
365,0,0,2,2,1,4,5,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,0,1,2,6,0,2,1,1,2,0,1,2,1,1,0
366,0,0,2,2,1,4,5,7,-1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,0,1,2,6,0,2,1,2,0,1,1,2,1,1,1
367,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,0,2,1,0,2,2,2,1,2
368,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,2,0,2,0,0,1,2,1,1
369,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,4,4,0,0,1,2,1,2,0,1,2,1
370,0,0,2,3,4,5,2,5,13,6,0,0,0,0,0,0,0,0,1,2,3,2,1,1,6,0,0,2,2,4,1,1,3,2,-1,1,2,1,1,0,0,2,1
371,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,5,1,0,0,1,0,1,1,0,1,0,0
372,0,0,2,3,4,5,0,5,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,2,2,4,1,1,3,2,1,2,1,0,0,0,2,2,1
373,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,0,0,0,0,1,1,1,1,2
374,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,0,3,4,0,2,1,2,1,0,2,0,2,2,0,0
375,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,0,1,0,2,0,2,0,1,2
376,0,0,0,0,2,2,0,7,29,1,0,0,0,0,0,0,0,0,1,1,0,1,4,4,2,0,0,2,0,1,2,6,0,2,1,2,1,1,0,2,1,1,1
377,0,0,0,0,2,2,4,0,16,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,5,1,0,-1,0,0,2,2,0,2,2,1
378,0,0,2,3,4,5,0,5,-1,1,0,0,0,0,0,0,0,0,1,1,3,2,1,1,2,0,0,2,2,4,1,1,3,2,1,2,0,0,2,2,2,2,1
379,0,1,1,1,3,3,1,1,-1,10,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,0,3,4,0,5,1,-1,1,0,1,2,1,0,0,1
380,0,0,2,3,4,5,2,2,20,9,0,0,0,0,0,0,0,0,1,2,3,2,2,1,5,0,0,2,2,4,1,1,3,2,-1,2,0,0,1,2,1,1,1
381,0,1,1,1,0,1,6,6,-1,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,-1,1,2,0,2,2,0,1,1
382,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,5,1,0,0,0,0,0,1,1,2,1,1
383,0,0,2,3,4,5,2,2,31,13,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,2,2,4,1,1,3,2,-1,2,1,1,1,2,2,1,0
384,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,-1,1,2,1,2,0,2,1,0
385,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,2,1,2,0,0,1,0,0,2
386,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,2,1,0,0,0,1,2,2,1
387,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,0,2,2,1,0,0,0,2,0
388,0,1,2,2,1,0,3,3,-1,16,0,0,0,0,0,0,0,0,0,2,1,3,5,0,6,0,1,2,0,1,2,6,0,2,-1,2,2,0,2,1,1,0,1
389,0,0,2,2,1,0,3,3,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,2,2,4,2,6,0,2,1,1,0,1,1,1,2,1,0
390,0,0,2,3,4,5,2,5,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,2,2,4,1,1,3,2,1,1,2,0,1,2,1,2,1
391,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,2,0,2,2,0,0,2,2,2
392,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,2,0,1,1,1,1,0,1,0
393,0,0,2,3,4,5,0,5,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,2,2,4,1,1,3,2,1,2,0,2,0,0,0,2,0
394,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,0,2,0,0,0,2,0,0,1
395,0,0,2,3,4,0,0,5,1,1,0,0,0,0,0,0,0,0,1,2,3,3,4,0,2,0,0,2,2,4,1,1,3,2,1,1,0,2,2,0,0,0,0
396,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,0,3,4,0,5,1,2,0,2,2,0,2,2,1,2
397,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,-1,1,1,2,2,1,0,2,1
398,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,-1,1,2,1,1,1,2,0,0
399,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,0,3,4,0,5,1,2,2,2,1,0,0,1,1,2
400,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,5,1,0,0,2,0,2,1,2,2,2,0
401,0,0,2,3,4,0,0,5,12,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,0,2,2,4,1,1,3,2,1,1,2,1,2,2,1,1,2
402,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,5,1,0,0,0,1,1,1,0,2,0,0
403,0,0,2,2,1,0,3,3,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,2,2,1,2,6,0,2,1,0,0,0,2,1,1,2,2
404,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,4,4,0,0,1,1,2,0,1,1,1,1
405,0,1,2,2,1,0,3,3,17,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,0,2,2,4,1,1,3,2,1,1,1,0,2,0,0,1,1
406,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,3,4,0,5,1,2,2,2,1,2,2,0,0,0
407,0,1,1,2,1,4,5,4,30,8,0,0,0,0,0,0,0,0,0,2,1,4,5,3,3,0,1,0,0,3,2,6,0,2,-1,2,0,1,2,1,2,1,1
408,0,0,2,3,4,5,0,5,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,2,2,4,1,1,3,2,1,1,2,2,1,2,0,1,2
409,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,4,4,0,0,1,0,2,1,1,0,1,1
410,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,0,3,4,0,2,1,2,1,1,0,1,1,0,2,1
411,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,0,3,4,0,2,1,2,2,2,2,2,0,1,0,2
412,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,0,3,4,0,2,1,2,1,0,0,2,1,1,2,0
413,0,0,0,0,2,2,4,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,5,1,0,-1,1,2,0,0,2,2,2,2
414,0,0,2,3,1,0,0,5,12,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,0,2,2,4,1,1,3,2,1,0,2,1,1,0,0,0,1
415,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,5,1,0,0,0,1,2,1,1,2,1,1
416,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,4,4,0,0,1,2,0,0,1,1,2,0
417,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,5,1,0,0,0,0,2,0,1,2,0,0
418,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,0,3,4,0,2,1,2,1,2,2,2,1,0,2,0
419,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,3,4,0,5,1,-1,0,0,1,0,1,1,2,1
420,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,2,1,-1,2,1,2,1,0,0,1,2
421,0,1,1,1,3,3,1,1,25,10,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,1,0,0,3,4,0,5,1,-1,2,2,0,2,0,1,1,0
422,0,0,2,3,4,5,2,5,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,2,2,4,1,1,3,2,1,1,0,1,1,2,0,1,0
423,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,0,3,4,0,5,1,2,2,2,1,2,0,0,1,2
424,0,0,2,3,4,0,0,5,-1,1,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,0,2,2,4,1,1,3,2,1,1,2,1,1,1,0,0,2
425,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,1,5,4,4,0,0,2,0,0,1,0,1,0,2
426,0,1,1,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,0,3,4,0,5,1,2,1,1,2,1,0,1,0,2
427,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,1,2,3,3,7,0,-1,0,2,0,0,2,2,2,2
428,0,1,1,1,3,3,1,1,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,1,0,0,3,4,0,2,1,-1,2,1,0,1,2,0,2,1
429,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,2,2,0,1,1,1,0,0,1
430,0,1,1,1,0,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,0,2,6,1,2,1,1,1,2,0,0,2,0
