,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38
337,0,1,0,2,3,2,3,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,0,0,0,1,1,1,1,1,1,2,0,2,1,2,0,2,2,1,2,2,1,1,0,1,1,2,1,2,0,2,1,0,1,1,2,1,1,0
338,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,1,2,2,2,0,1,1,2,1,1,0,2,0,2,2,0,2,1,2,2,2,1,0,1,1,0,2,0,0,0,1,0,1,2,1,2,1,2
339,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,0,1,0,2,1,1,0,0,0,1,2,2,1,1,2,0,2,0,2,1,2,1,2,2,0,2,2,1,0,1,0,1,2,1,1,0,0
340,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,2,0,1,1,1,1,1,1,2,2,2,0,0,2,2,1,2,1,2,0,1,2,2,1,1,0,1,2,0,2,2,0,2,2,1,0,2,2
341,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,0,2,0,1,2,1,0,2,0,1,0,2,0,0,2,0,0,1,0,2,1,1,0,2,0,2,0,0,2,1,0,2,2,2,1,2,1,2
342,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,2,2,0,0,0,0,1,1,0,2,2,0,2,2,2,1,2,0,0,2,1,1,0,1,0,2,2,2,2,1,2,1,2,2,2,2,2,2
343,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,0,3,0,0,5,2,1,2,1,1,1,2,1,1,0,2,1,0,2,2,0,1,2,2,2,2,0,0,0,1,2,1,2,0,1,0,1,2,0,1,1,0,1,2,1,2
344,0,1,2,0,2,3,1,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,2,0,0,1,0,1,1,2,2,1,0,2,0,0,2,2,2,1,1,1,1,2,0,2,1,0,2,0,1,0,1,0,1,0,2,1,1,1
345,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,2,0,1,1,0,0,2,2,1,2,2,0,2,1,2,1,1,1,0,2,1,1,0,0,0,0,2,0,1,1,1,2,0,2,2,1,2
346,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,6,1,0,1,2,0,1,0,0,2,0,2,2,0,1,1,0,1,1,0,1,2,0,0,0,1,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,2
347,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,0,1,1,0,0,0,2,1,2,1,2,0,0,2,2,1,0,2,1,1,2,0,2,1,2,0,0,2,1,1,1,2,2,0,2,1,2,2
348,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,1,1,1,2,2,0,1,0,0,0,2,2,0,0,2,2,1,2,0,2,1,2,1,1,0,2,2,2,2,0,1,1,0,2,1,2,0,0
349,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,0,2,0,2,1,2,0,1,0,0,2,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2,1,1,1,2,2,2,0,2,2,0,0
350,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,0,0,0,1,1,2,2,2,1,2,2,2,1,0,1,1,1,1,1,1,2,2,2,0,1,2,0,0,1,0,0,1,0,2,2,2,2,2
351,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,6,1,0,1,0,2,1,1,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,1,1,1,2,2,2,0,2,0,0,0,2,2,2,2,1,1,2,0
352,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,1,0,1,3,3,1,3,1,2,0,2,0,2,2,1,2,1,0,2,1,2,2,0,2,2,2,2,2,2,0,0,0,0,1,1,2,1,1,2,2,0,0,2,2,0,0,2
353,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,0,0,0,2,1,1,1,2,2,1,1,2,0,0,2,2,2,0,0,0,0,2,2,2,1,1,0,0,1,2,0,1,1,2,0,1,2,2
354,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,0,1,0,1,2,2,1,2,1,2,0,1,2,1,1,1,1,1,0,0,0,2,1,2,0,1,1,0,0,1,1,0,0,2,0,0,0,1
355,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,2,2,0,0,1,0,1,1,2,0,0,2,2,2,0,0,2,0,0,0,1,0,2,2,2,1,0,1,1,1,0,0,1,1,2,2,1,1
356,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,0,0,2,0,0,0,2,1,1,0,1,2,0,2,0,0,2,0,0,2,2,2,0,2,2,2,1,2,2,2,1,0,2,0,1,0,0,1
357,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,0,3,0,0,5,2,1,2,2,2,0,0,1,2,0,2,1,2,2,1,1,1,0,1,2,1,0,2,2,2,2,2,2,0,1,0,2,1,0,0,1,0,2,1,1,1
358,0,1,0,3,3,4,3,4,3,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,6,0,1,0,3,0,0,5,2,1,2,1,1,0,0,2,0,0,2,0,1,2,0,0,2,2,0,0,0,1,2,2,0,2,2,0,2,0,0,0,1,1,0,2,0,2,1,2,2
359,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,1,0,0,2,1,2,2,0,1,0,2,1,2,1,1,1,1,1,0,1,0,0,0,1,2,0,0,1,0,2,0,1,2,2,1,2,0,1
360,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,2,0,2,2,2,1,2,2,2,2,0,2,2,1,1,1,0,0,0,0,0,0,2,0,2,1,1,2,2,0,0,0,0,1,2,0,0
361,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,2,1,2,2,2,0,0,0,1,1,2,1,2,0,1,2,0,1,1,1,0,2,2,2,0,1,2,1,2,0,1,2,2,0,2,2,1,1
362,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,3,0,0,5,2,1,2,2,2,0,0,0,2,0,2,1,2,2,1,2,1,0,2,2,1,0,0,2,0,0,0,1,1,1,0,2,2,1,2,1,1,1,1,1,1
363,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,2,0,2,2,1,0,1,2,0,2,0,1,0,2,1,0,2,1,2,1,0,0,2,1,1
364,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,6,1,0,1,2,2,2,1,1,0,2,2,0,1,0,0,0,1,2,0,1,0,1,0,2,0,0,2,0,2,2,0,1,0,0,2,0,0,0,1,1,1
365,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,3,0,0,5,2,1,2,2,1,2,1,1,1,2,2,2,1,1,2,1,0,0,2,0,1,2,2,0,0,1,0,0,2,1,1,2,2,0,2,2,0,0,2,1,0
366,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,2,1,0,1,0,0,0,2,2,1,2,1,2,1,2,0,2,2,0,2,1,1,2,2,1,0,0,2,2,0,2,0,0,1,2,1,0,0
367,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,0,0,0,1,2,1,2,1,1,1,1,1,2,0,2,0,1,1,1,2,1,2,2,2,2,1,2,0,1,1,0,2,2,2,2,1,2
368,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,2,0,1,1,0,0,1,0,0,0,2,0,1,2,1,1,1,1,0,2,2,1,2,2,0,0,0,0,0,2,2,0,2,1,0,0,2,0
369,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,2,2,2,6,1,0,1,1,1,2,0,2,2,2,1,0,2,1,2,0,2,0,1,0,1,2,1,0,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,2
370,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,0,0,2,2,2,0,1,2,2,0,2,2,1,2,2,0,1,1,2,2,1,0,1,0,1,0,2,2,1,0,0,1,2,0,0,2,2,1
371,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,2,2,1,1,2,1,1,1,1,0,0,2,0,0,2,0,0,1,2,1,1,0,1,1,1,2,0,1,2,0,1,2,0,1,1,0,1,0
372,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,2,2,2,6,1,0,1,1,2,2,2,2,0,2,0,1,1,2,0,2,2,1,2,2,2,0,1,2,2,2,1,1,0,1,1,2,0,0,1,1,0,1,0,1,2
373,0,1,0,3,3,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,1,3,3,1,3,1,2,1,0,1,0,0,2,2,2,1,0,1,2,2,1,0,2,0,0,2,1,1,2,0,1,0,2,0,1,2,1,0,1,0,1,2,0,2,0
374,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,6,1,0,1,0,0,1,2,1,1,1,1,0,1,1,0,2,0,0,2,2,1,2,2,2,2,2,1,0,0,1,2,1,2,1,1,2,1,0,2,2,0
375,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,1,0,0,0,1,0,0,2,2,0,1,2,0,0,1,0,2,0,0,0,1,1,2,2,1,2,1,2,0,0,2,2,1,0,1,1,2,0
376,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,2,2,2,1,0,0,0,2,2,2,2,1,1,1,2,2,0,1,2,2,0,1,2,0,2,2,2,0,2,2,0,1,1,2,1,2,0,1
377,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,1,3,3,1,3,1,2,0,0,0,1,1,2,1,0,0,2,1,2,2,2,0,2,0,1,0,1,2,0,0,2,0,2,1,2,2,2,1,2,0,2,0,1,1,2
378,0,1,0,3,3,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,1,3,3,1,3,1,2,0,1,2,2,2,0,1,2,0,1,0,2,1,1,2,0,1,2,2,2,2,0,0,2,0,0,0,0,0,1,0,2,0,0,1,1,2,0
379,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,2,2,2,6,1,0,1,0,0,1,0,2,0,1,0,1,1,1,2,0,2,1,0,1,1,1,2,2,2,1,2,1,1,1,1,2,0,2,0,2,2,2,2,2,2
380,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,2,2,1,1,2,1,2,0,0,2,2,0,0,1,1,0,0,0,2,0,2,0,0,2,0,1,2,2,2,0,0,1,1,1,0,0,0,0
381,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,6,1,0,1,1,2,1,1,0,0,2,2,1,2,0,1,2,1,0,2,2,0,2,1,2,0,0,1,1,0,1,2,0,1,1,1,2,1,2,2,0,2
382,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,1,0,0,2,0,2,0,2,1,1,1,2,0,1,2,0,2,1,2,1,1,0,2,1,2,0,0,1,1,0,1,2,2,0,0,0,2
383,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,0,2,2,1,0,0,1,0,1,0,0,2,0,2,2,1,0,1,0,0,1,0,0,1,1,0,2,0,2,0,0,1,0,0,1,0,1
384,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,2,2,2,6,1,0,1,1,1,0,2,0,1,2,1,2,2,2,2,0,0,1,1,2,2,2,0,0,1,2,2,2,1,2,0,0,0,0,2,0,2,0,0,2,0
385,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,6,1,0,1,0,0,0,2,0,1,0,1,0,2,1,0,1,2,2,2,1,0,0,0,1,2,0,0,0,0,2,0,0,0,1,1,1,2,2,1,2,1
386,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,0,1,1,0,2,2,1,1,0,2,0,1,2,0,2,2,2,1,2,1,0,0,1,2,0,1,1,2,0,2,0,2,2,1,1,0,0
387,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,0,0,1,1,2,0,0,1,2,0,0,2,1,1,2,2,2,0,0,0,0,1,2,1,0,1,1,1,0,2,1,0,1,0,0,0,2,0
388,0,1,0,3,1,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,1,3,3,1,3,1,2,2,1,1,2,0,1,1,1,2,0,1,0,0,1,1,1,0,2,2,2,1,2,0,1,2,2,1,2,0,2,0,2,0,1,0,1,1,2
389,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,0,0,0,1,1,0,1,0,2,2,0,1,0,2,1,0,2,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1
390,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,0,3,0,0,5,2,1,2,0,2,0,2,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,2,0,2,0,0,1,0,2,1,2,1,1,2,1,2,2,2,2,2
391,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,2,1,0,2,2,1,0,0,0,1,2,1,0,2,2,0,1,1,1,2,1,0,1,2,0,2,2,1,1,0,1,1,1,0,1,2,0
392,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,2,1,2,1,2,2,2,0,1,0,2,2,2,1,1,2,1,0,2,1,2,1,0,0,1,0,2,1,0,0,0,1,1,0,2,1,1
393,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,1,2,1,1,0,2,0,0,0,2,0,2,0,2,1,2,0,0,0,2,2,2,1,1,0,0,0,0,1,1,1,0,2,2,1,1,0
394,0,1,0,3,3,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,1,3,3,1,3,1,2,0,0,2,1,0,0,2,0,0,2,2,1,0,1,0,0,2,0,1,1,1,2,2,0,2,1,2,0,1,2,1,0,0,0,1,1,1,1
395,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,0,1,2,2,1,0,2,2,0,1,0,2,2,0,1,1,2,2,1,0,2,1,0,0,1,2,1,1,2,1,1,1,2,0,2,1,1
396,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,1,1,2,1,1,0,2,2,0,1,0,2,0,0,1,1,1,1,0,2,0,1,1,1,2,2,2,1,2,1,0,0,1,0,0,0,2,1
397,0,1,0,3,3,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,7,0,1,0,1,3,3,1,3,1,2,2,2,1,1,0,1,1,0,0,1,1,0,1,2,1,2,2,2,0,1,2,1,0,1,0,0,1,0,1,1,2,0,2,1,1,0,1,0
398,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,1,1,2,2,1,1,2,2,2,0,2,1,0,2,2,0,1,2,2,1,2,0,1,1,1,2,0,2,0,2,2,2,0,0,1,0,1,0
399,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,0,2,2,0,2,0,0,0,0,1,1,0,1,1,0,0,1,2,2,0,0,2,0,2,1,2,1,0,0,0,1,0,1,2,2,1,2
400,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,0,2,0,1,2,0,0,1,2,0,0,0,2,0,0,1,0,0,1,1,1,0,1,1,1,0,2,0,0,1,0,0,0,1,0,2,0
401,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,1,3,5,2,0,2,0,0,0,0,1,2,1,2,1,2,0,0,2,0,0,2,2,0,0,0,0,1,0,0,2,0,2,2,2,2,1,1,0,2,2,2,2
402,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,2,0,1,0,2,0,0,1,1,0,2,0,0,0,2,2,2,2,0,1,2,0,2,0,1,2,2,0,1,0,1,1,0,1,0,0,1
403,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,2,0,1,1,2,2,0,0,0,0,1,1,0,1,0,0,0,2,1,1,0,0,1,0,2,0,1,2,0,2,2,0,0,2,1,2,1,2
404,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,0,0,2,0,1,1,1,1,2,2,1,2,0,1,0,0,0,2,2,1,2,2,1,1,0,0,0,2,1,1,2,0,1,0,0,2,0,1
405,0,1,2,0,2,3,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,2,2,2,6,1,0,1,1,2,0,0,0,2,1,1,0,2,1,0,0,2,1,0,1,2,2,2,2,0,0,0,1,0,0,0,0,2,2,1,2,0,2,2,0,2
406,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,0,2,1,2,0,2,2,2,2,0,2,2,0,1,0,1,0,2,0,2,1,2,1,2,2,2,2,0,2,1,1,1,1,2,1,1,2,2
407,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,0,0,1,2,1,0,2,0,2,0,1,1,2,0,2,2,2,1,1,1,1,2,0,1,0,1,1,0,1,0,2,2,1,2,1,0,1,2
408,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,3,1,2,2,1,1,1,0,1,0,0,2,1,1,2,1,2,2,2,1,1,2,1,2,2,0,1,2,1,0,0,0,1,0,1,0,2,0,1,2,1
409,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,1,2,0,1,0,1,2,1,2,1,0,0,1,1,2,1,0,1,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,2,1,0,2
410,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,2,2,2,6,1,0,1,1,2,2,1,0,1,1,2,0,1,0,2,2,2,0,0,2,2,0,2,0,2,0,1,1,0,0,1,2,1,1,1,1,1,2,1,0,2
411,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,2,2,2,6,1,0,1,2,0,1,0,0,1,1,2,2,1,1,2,2,0,0,2,1,0,1,0,0,0,2,1,0,0,2,1,1,2,1,2,1,1,0,2,1,1
412,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,0,0,2,2,1,1,1,2,0,0,1,0,0,1,1,0,2,0,0,2,2,1,2,0,1,1,1,0,1,0,0,0,2,2,1,2,1,1
413,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,1,2,0,1,2,2,2,1,1,0,2,2,0,1,1,0,1,1,1,1,2,0,0,1,0,2,0,0,2,0,2,0,0,0,1,1,1
414,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,0,1,1,0,1,1,1,2,1,0,0,1,0,2,1,1,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,0,2,2,0,2,2
415,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,0,1,1,2,0,2,0,2,2,0,2,0,0,2,1,0,2,2,0,1,2,1,2,0,2,2,0,0,1,2,0,2,1,2,0,1,0
416,0,1,0,3,3,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,1,3,3,1,3,1,2,2,1,1,1,1,1,0,2,0,2,0,2,2,0,2,2,1,0,2,0,0,2,0,0,0,1,1,2,1,0,2,1,2,1,0,1,0,2
417,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,1,1,1,1,1,1,0,0,1,2,1,2,0,2,1,1,1,1,1,2,0,1,1,0,0,1,1,0,0,2,2,2,1,0,1,1,0
418,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,7,0,1,1,2,1,4,4,7,0,1,0,0,0,0,2,2,0,2,0,0,0,0,0,1,0,0,1,2,0,0,1,2,2,2,0,0,0,2,0,1,1,1,0,2,1,2,2,2
419,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,2,1,1,1,1,2,1,0,0,0,1,0,1,1,1,0,1,2,1,2,2,2,2,0,1,1,0,2,0,1,0,2,1,1,0,0,1
420,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,2,2,1,0,2,1,1,0,1,2,0,1,2,0,0,2,1,2,2,1,2,0,2,2,2,0,1,2,2,2,2,1,2,1,0,0,1,2
421,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,1,2,1,1,0,1,1,0,1,2,1,2,1,0,1,2,0,0,2,2,2,2,0,2,1,2,1,0,2,2,1,1,0,0,0,1,1
422,0,1,0,3,3,4,3,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,0,3,0,0,5,2,1,2,2,1,0,2,2,1,2,2,1,1,2,0,2,0,2,0,0,0,0,1,1,0,0,2,2,1,0,0,2,2,0,2,0,2,1,1,2,1
