,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35
172,0,1,1,2,1,2,1,4,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,8,0,1,0,1,0,2,1,0,2,1,2,1,0,2,1,0,1,1,1,1,2,1,2,1,2,1,1,2,0,1,1,1,0,1,2
173,0,1,1,2,1,2,1,4,77,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,1,4,0,11,1,2,2,1,2,0,1,2,0,0,2,0,0,1,0,2,2,2,0,0,0,1,0,1,1,2,0,0,0,2,2,0,0,2,1
174,0,1,1,2,1,2,1,4,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,1,0,0,2,0,0,0,2,2,0,0,1,2,1,1,2,0,1,2,1,1,2,1,2,1,1,1,2,2,1,0,2,1,0,1
175,0,0,2,0,2,5,6,6,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,1,2,1,1,1,2,1,1,1,2,0,2,1,0,2,1,1,0,0,1,0,1,1,1,1,0,1,2,0,2,1,0,2,1,0
176,0,1,0,3,4,0,3,2,34,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,59,2,1,2,1,2,2,1,1,1,0,0,2,1,1,0,2,1,1,1,0,2,1,0,0,1,2,2,1,2,2,2,2,2,2,2
177,0,1,1,2,1,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,1,1,0,2,2,0,2,2,0,1,0,2,1,0,2,0,2,0,0,2,1,2,2,0,2,2,1,1,1,0,2,0,0,1,0
178,0,1,1,2,1,2,1,4,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,8,2,1,1,1,2,2,0,1,0,2,1,2,1,2,1,1,2,2,1,2,2,1,0,2,0,1,1,0,1,0,2,1,2,1,2
179,0,0,2,0,2,5,6,3,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,1,4,5,5,0,53,2,2,2,1,0,2,0,2,0,0,1,1,0,2,0,0,1,0,2,2,0,2,1,0,1,1,2,1,0,2,0,2,1,2,0
180,0,1,1,2,1,2,1,5,65,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,2,2,3,3,1,4,0,-1,0,1,1,0,2,2,2,1,2,1,1,1,1,0,0,0,1,0,1,2,1,2,1,1,1,1,2,2,1,1,1,0,0,2,1
181,0,0,2,0,2,5,0,3,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,38,2,0,1,1,1,0,0,0,0,2,2,2,2,2,1,0,1,2,1,2,2,0,0,1,1,1,1,1,0,2,1,0,2,1,2
182,0,1,1,2,1,2,1,4,80,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,1,2,1,0,0,0,1,2,2,1,1,1,0,0,0,1,0,2,2,0,0,0,0,2,0,0,0,1,0,0,2,1,1,2,0
183,0,0,0,3,4,0,2,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,0,0,0,3,1,0,61,0,0,1,2,0,0,0,0,2,1,2,2,0,1,2,2,1,0,2,0,2,0,0,0,2,0,1,2,1,2,1,2,0,0,2
184,0,0,2,0,2,5,6,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,2,0,0,2,0,2,0,0,1,2,2,1,2,0,2,1,0,1,2,0,0,2,0,1,2,0,2,0,2,0,1,2,2,2,0
185,0,1,0,3,4,0,3,2,34,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,59,0,2,0,0,2,2,1,1,0,2,1,1,0,1,2,1,0,2,0,2,2,2,2,2,0,0,2,2,1,2,2,2,0,2,1
186,0,1,1,2,1,2,1,4,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,8,1,1,1,2,2,1,2,2,0,2,1,2,1,0,0,0,2,0,1,1,0,0,0,2,2,0,0,1,0,0,1,1,1,1,2
187,0,1,1,2,1,2,1,4,52,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,9,1,2,0,0,1,0,1,0,2,0,2,1,0,1,0,0,1,2,0,0,0,0,1,1,0,0,1,2,0,0,0,2,2,2,0
188,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,3,0,1,3,1,0,25,0,0,2,0,2,1,0,2,0,2,0,0,2,0,0,1,0,2,0,1,1,1,0,2,1,0,0,1,2,0,0,0,2,2,0
189,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,3,1,4,0,-1,1,1,0,1,1,0,1,0,0,0,0,1,2,0,2,0,2,1,1,0,0,0,0,2,1,1,2,0,0,0,1,0,2,0,0
190,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,2,1,1,2,2,1,0,1,0,0,1,0,1,2,2,2,2,0,1,2,1,1,0,1,0,2,2,0,2,2,2,1,2,0,0
191,0,1,1,2,0,1,5,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,2,3,1,1,6,0,-1,2,1,1,1,2,2,2,1,0,0,2,2,1,1,2,2,0,0,2,1,2,1,0,0,1,2,2,2,2,2,2,0,1,1,1
192,0,0,0,1,3,3,4,1,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,26,2,1,0,2,0,0,2,2,1,2,1,0,0,2,0,2,2,1,0,0,2,2,0,1,2,0,0,1,0,1,2,0,2,0,0
193,0,1,1,2,1,2,1,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,0,1,0,0,1,1,1,0,1,1,1,1,2,2,2,1,0,0,1,2,1,0,0,2,0,0,1,0,1,1,1,2,1,1,0
194,0,0,2,0,2,5,6,6,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,5,0,-1,1,2,0,0,2,0,1,0,0,2,1,1,0,2,1,2,2,0,2,2,2,2,0,1,1,1,2,1,0,2,1,1,2,1,0
195,0,0,2,0,0,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,0,0,1,1,4,2,5,5,0,41,0,0,1,0,1,1,1,2,0,0,2,2,2,2,0,1,2,1,2,1,2,2,0,1,1,2,1,1,0,1,2,2,1,2,0
196,0,1,0,3,0,1,2,5,82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,2,1,1,4,0,-1,1,0,0,1,2,2,2,2,2,2,2,2,0,2,0,2,1,0,1,1,0,0,1,1,2,0,2,1,0,1,2,2,2,2,1
197,0,1,1,2,1,2,1,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,29,1,0,1,0,0,0,1,2,2,0,2,0,0,1,2,0,1,1,1,0,1,0,0,2,1,0,2,1,1,1,2,2,0,1,1
198,0,1,1,2,1,2,1,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,28,0,0,2,1,0,0,0,0,1,2,0,1,1,2,0,1,1,1,0,1,0,2,0,1,0,2,0,1,2,0,1,0,0,0,0
199,0,1,0,3,4,0,2,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,1,3,1,0,-1,1,0,2,2,2,0,2,2,2,0,1,2,1,0,2,2,1,1,2,2,0,0,0,2,0,0,1,0,1,2,1,0,0,1,0
200,0,0,2,0,0,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,0,0,1,1,4,1,5,5,0,-1,0,2,1,2,1,0,2,0,2,1,1,1,2,1,2,1,2,1,0,2,2,1,2,0,0,2,2,2,1,0,0,2,0,0,2
201,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,0,1,3,1,0,24,1,1,2,2,0,0,2,0,0,1,0,1,0,2,0,2,0,2,1,0,2,2,1,0,2,2,2,2,1,2,1,2,2,2,2
202,0,0,2,1,3,3,0,3,83,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,3,4,2,5,5,0,-1,0,0,0,2,0,0,0,1,2,2,1,0,2,2,1,1,2,1,0,1,1,1,0,2,0,2,0,0,1,0,0,1,0,0,2
203,0,1,1,2,0,1,5,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,2,3,1,1,4,0,15,0,0,1,0,0,2,0,2,1,1,1,1,1,2,0,1,2,1,2,0,1,0,1,1,2,2,0,1,0,2,2,2,1,0,0
204,0,0,0,1,3,3,4,1,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,0,0,2,1,2,1,0,2,2,2,0,0,2,0,1,0,2,1,0,2,1,2,0,2,2,1,2,2,0,1,2,0,0,2,0
205,0,1,1,3,0,1,2,5,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,0,0,0,2,1,1,4,0,-1,2,2,1,2,0,1,0,0,2,0,1,0,2,2,1,2,1,0,2,1,2,0,1,0,1,2,1,1,0,2,0,0,2,1,0
206,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,3,0,1,3,1,0,25,0,0,0,1,0,0,0,2,1,1,0,2,1,1,0,0,0,1,1,0,1,0,0,1,2,2,2,0,2,1,2,0,0,1,1
207,0,1,0,3,4,0,3,2,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,57,1,1,2,2,1,1,1,1,2,2,2,0,1,1,0,2,2,0,2,2,2,1,0,0,1,1,1,2,1,0,2,1,0,2,1
208,0,1,1,3,4,0,3,5,84,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,0,0,2,1,1,4,0,-1,0,1,1,0,1,1,1,1,1,1,2,0,2,0,2,2,2,2,2,0,1,1,2,1,2,1,1,2,0,0,0,2,1,0,1
209,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,3,0,1,3,1,0,-1,1,1,0,0,1,1,0,0,2,2,2,2,2,0,2,2,2,2,2,2,1,0,1,1,2,2,1,0,1,1,0,0,1,0,0
210,0,0,2,0,3,5,0,3,72,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,0,1,2,0,0,2,0,0,0,0,2,0,1,2,1,2,1,0,2,1,2,1,0,0,0,1,1,0,0,1,2,1,2,0,2
211,0,1,0,3,4,0,3,2,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,7,0,0,0,0,2,1,1,1,0,22,1,0,0,2,1,1,2,1,1,0,1,1,2,2,2,0,0,1,1,0,0,2,2,1,0,1,0,2,2,1,2,2,1,1,2
212,0,0,2,0,2,5,0,3,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,4,2,5,5,0,38,1,2,1,1,1,2,1,1,2,0,2,0,0,2,2,2,1,2,1,0,1,0,2,0,2,2,2,0,0,2,1,2,0,1,0
213,0,1,1,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,1,4,0,6,0,0,2,1,1,0,2,0,1,2,2,1,1,0,1,0,2,0,2,2,1,1,1,2,0,0,0,1,2,0,1,0,0,0,0,0,2
214,0,0,2,0,2,5,6,6,86,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,2,2,0,1,2,2,1,2,1,2,0,1,0,2,2,0,2,1,2,2,1,1,2,0,1,0,2,2,1,1,0,2,1,0,0
215,0,1,1,2,1,2,1,4,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,8,0,2,1,2,0,2,1,1,1,1,0,2,2,1,0,1,2,2,2,0,2,1,1,2,1,0,2,0,0,1,2,0,1,0,0
216,0,0,0,3,4,0,2,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,0,0,0,3,1,0,62,2,0,2,0,0,2,2,0,2,1,2,0,0,1,2,2,1,1,0,2,0,0,1,1,0,0,2,2,2,0,2,2,0,1,2
217,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,3,1,4,0,-1,0,0,0,0,0,1,0,2,2,2,2,2,0,1,2,0,0,2,1,2,1,0,2,2,2,1,0,0,1,0,2,1,0,0,1
218,0,1,0,3,4,0,2,7,87,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,2,0,0,0,0,2,5,6,1,0,-1,1,1,1,2,1,1,2,0,1,2,2,0,1,2,1,1,1,2,0,1,1,0,0,0,0,2,2,0,0,1,2,2,0,0,1
219,0,1,1,2,1,4,5,0,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,3,1,0,6,0,7,2,1,1,2,1,1,1,1,2,1,0,0,1,2,0,2,0,1,1,1,0,0,1,1,2,1,2,2,2,2,1,0,0,0,1
220,0,1,1,2,1,2,1,4,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,1,4,0,10,0,2,2,0,1,0,1,0,0,1,2,0,0,2,1,2,0,0,1,1,0,0,0,0,2,0,0,1,0,2,1,2,0,0,0
221,0,1,0,3,0,1,2,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,20,2,2,0,2,1,0,0,0,0,2,2,1,2,2,0,0,2,0,2,1,0,0,1,1,1,2,2,2,1,0,2,2,1,2,0
222,0,1,1,2,0,4,5,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,2,3,1,1,6,0,15,2,1,1,2,1,0,1,1,0,2,0,2,2,1,2,0,0,0,0,2,2,2,2,2,1,0,2,2,2,0,2,2,2,2,2
223,0,1,1,2,0,1,5,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,2,3,1,1,4,0,18,1,2,2,0,1,1,2,2,1,2,1,1,2,2,1,2,1,0,2,1,1,0,1,0,0,2,1,1,1,2,1,0,1,1,2
224,0,1,1,2,1,2,1,4,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,1,4,0,14,0,1,1,0,1,1,2,1,1,0,0,2,2,0,2,2,0,1,1,0,1,2,0,0,0,1,1,1,0,0,0,0,1,1,0
225,0,1,0,3,4,0,3,2,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,57,1,2,2,1,0,2,1,2,2,0,1,1,2,0,1,0,1,0,2,2,2,2,2,0,0,2,0,1,2,2,1,1,1,2,1
226,0,0,2,0,2,4,6,6,89,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,1,1,4,0,6,0,-1,0,0,1,1,0,0,0,0,2,0,2,0,2,0,2,0,0,1,0,2,0,1,0,1,0,0,0,2,2,0,2,0,2,1,1
227,0,0,2,1,3,5,0,3,67,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,4,2,5,5,0,65,2,0,1,0,2,2,2,2,1,1,2,2,1,1,0,0,2,0,2,1,0,2,1,1,2,0,0,0,2,1,2,2,1,1,2
228,0,1,1,3,0,1,3,5,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,0,0,2,1,1,4,0,19,2,0,1,0,0,2,2,0,2,2,0,1,2,1,1,1,0,0,1,2,1,1,1,2,0,0,2,2,0,2,1,1,1,0,0
229,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,3,0,1,3,1,0,25,1,2,0,0,0,1,2,1,2,1,1,1,0,0,2,2,1,2,0,1,0,2,0,1,0,0,2,1,0,1,2,1,1,1,0
230,0,0,0,1,3,3,4,1,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,45,0,1,2,2,0,2,2,2,1,2,0,1,1,1,1,0,1,1,2,0,1,0,1,0,1,1,2,1,2,2,2,2,1,2,0
231,0,0,2,0,2,5,6,6,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,4,2,2,2,0,36,1,0,1,2,0,0,1,0,0,2,0,0,2,1,0,0,0,1,0,0,1,1,1,1,2,0,1,0,2,0,2,1,1,2,1
232,0,0,0,1,3,3,0,1,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,2,5,0,0,50,0,0,2,0,0,2,1,2,0,2,2,1,2,0,2,0,1,2,2,1,0,1,2,2,1,2,1,0,0,2,2,1,1,2,1
233,0,0,2,0,2,5,6,6,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,37,1,0,2,0,0,0,1,0,1,0,1,2,0,0,0,0,2,0,0,1,1,1,0,1,2,2,0,1,0,0,1,1,1,0,0
234,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,-1,1,0,1,1,1,2,0,2,2,0,0,2,1,0,2,0,1,0,0,1,1,1,2,1,1,2,1,1,1,1,0,2,0,2,1
235,0,0,0,1,3,3,4,1,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,2,2,1,1,2,2,1,2,2,0,1,0,1,2,2,1,0,0,0,0,1,0,0,0,1,0,2,1,1,2,0,0,2,0,0
236,0,0,0,1,3,3,4,1,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,44,0,2,1,0,2,0,2,1,1,2,2,0,2,1,1,2,2,1,1,2,1,0,0,1,2,2,2,2,1,2,0,1,1,0,2
237,0,0,0,1,3,3,4,1,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,1,0,46,1,0,2,0,2,0,0,0,0,0,0,2,1,1,0,2,0,1,1,2,2,2,2,0,0,1,2,1,0,1,1,2,2,0,2
238,0,1,1,3,4,0,3,2,90,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,0,0,0,1,1,2,2,0,1,2,2,1,2,2,2,0,1,1,1,1,1,2,0,2,1,2,2,0,1,2,1,2,1,1,2
239,0,1,1,2,0,1,2,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,0,2,1,1,4,0,18,2,0,2,1,1,2,0,1,2,1,0,1,1,0,1,2,2,0,0,0,2,0,2,0,0,2,2,2,1,2,0,2,1,2,1
240,0,1,1,3,4,0,3,2,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,0,2,5,6,7,0,60,2,2,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,2,0,1,1,1,1,1,2,1,1,0,0,0,2,0,2,2,2
241,0,0,2,0,2,5,0,3,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,42,1,1,0,1,2,2,2,2,1,1,1,2,1,2,0,0,2,0,1,1,1,0,0,2,1,0,0,0,1,2,1,1,0,1,2
242,0,0,2,0,2,5,6,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,1,0,2,2,0,0,1,0,2,1,2,2,1,0,0,2,1,1,0,2,2,2,0,2,0,1,0,1,2,2,2,0,0,2,0
243,0,1,1,2,1,2,1,4,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,6,0,2,1,2,2,0,0,2,0,1,2,0,1,0,0,1,0,1,1,1,1,0,2,0,0,2,2,0,0,2,0,0,0,2,1
244,0,1,1,2,1,2,5,5,91,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,2,3,1,1,4,0,-1,1,0,1,2,1,2,2,2,0,1,2,1,0,0,0,1,1,1,1,2,2,2,0,2,0,2,1,0,0,0,2,2,0,2,2
245,0,1,0,3,4,0,3,2,62,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,0,1,0,0,0,1,2,0,1,2,2,2,0,2,2,0,2,0,1,0,1,1,0,0,1,2,0,2,1,0,2,2,1,2,2
246,0,0,2,0,2,4,5,0,43,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,4,0,6,0,-1,2,2,1,1,1,2,0,2,0,1,1,0,0,2,2,0,1,1,0,1,0,2,0,2,2,1,1,1,2,0,2,0,2,1,0
247,0,0,0,1,3,3,4,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,2,5,0,0,-1,2,1,2,0,2,2,1,0,2,2,2,2,0,2,0,2,0,0,0,2,0,1,1,2,0,0,2,1,0,1,1,2,0,0,2
248,0,0,2,0,2,4,6,0,64,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,1,1,4,0,6,0,4,1,1,0,0,1,0,0,1,0,1,2,1,2,1,2,2,0,0,1,2,0,0,0,2,0,1,0,0,0,0,2,1,0,2,0
249,0,1,1,2,1,2,1,5,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5,7,0,1,2,2,3,1,1,4,0,-1,2,0,0,1,0,2,2,2,2,2,2,1,2,0,2,0,0,1,0,1,2,0,0,2,2,0,0,1,0,0,1,2,0,1,1
250,0,0,2,0,2,5,6,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,34,0,1,0,0,0,0,2,2,0,0,2,1,0,2,2,1,1,1,1,1,1,1,0,1,0,1,2,2,1,1,0,2,2,1,0
251,0,1,1,2,1,2,1,4,31,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,1,4,0,31,2,0,1,0,0,2,2,2,0,0,2,1,2,1,1,2,2,1,2,2,1,0,1,2,1,0,0,1,0,2,2,0,1,0,2
252,0,0,2,0,2,4,6,0,92,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,2,1,1,4,0,6,0,-1,2,2,2,0,0,0,0,2,0,1,2,2,1,1,1,2,0,1,2,2,2,0,2,0,1,0,0,1,2,0,1,0,2,0,2
253,0,0,2,0,0,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,1,1,4,2,5,5,0,41,2,1,2,1,1,2,1,2,0,0,0,2,0,2,1,0,0,1,0,0,1,1,2,2,1,2,0,1,1,2,2,0,1,1,2
254,0,1,0,3,4,0,3,2,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,57,2,0,0,0,1,1,0,1,2,1,2,0,1,1,2,1,2,0,2,0,1,1,2,0,2,1,2,1,0,0,0,1,1,0,1
255,0,0,0,1,3,3,4,1,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,2,1,1,2,1,1,2,2,1,0,2,2,2,2,2,1,0,2,1,0,2,1,1,2,1,0,2,1,2,1,2,1,1,2,0
256,0,1,1,2,1,2,1,4,31,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,1,4,0,31,1,2,2,2,0,2,2,0,1,1,1,1,2,1,1,2,1,2,0,0,0,2,1,2,2,2,1,0,0,0,1,0,0,1,0
257,0,0,2,0,2,4,6,0,64,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,1,1,4,0,6,0,4,0,0,0,0,2,1,2,2,1,2,2,1,0,0,1,1,1,0,1,2,0,1,0,0,2,0,1,0,2,0,0,1,1,2,1
258,0,1,2,2,2,4,5,0,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,1,4,0,6,0,2,2,2,1,0,2,1,0,2,2,0,1,0,0,1,2,1,1,0,0,2,2,0,0,1,2,0,0,2,0,0,2,0,1,1,0
259,0,0,0,1,3,3,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,3,4,2,5,5,0,50,2,1,2,1,1,2,1,0,2,0,1,2,2,1,0,1,1,1,1,2,2,2,1,0,2,2,1,0,2,0,1,2,0,1,1
260,0,1,1,2,1,2,1,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,27,0,0,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,2,2,1,2,1,0,2,0,2,2,1,2,1,2
261,0,0,2,0,2,5,6,6,93,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,2,1,2,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,2,2,0,0,1,2,2,2,0,2,0,1,0,2,0
