,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47
300,0,1,0,2,3,3,2,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,2,1,2,1,3,1,2,2,1,0,0,2,2,2,1,0,1,2,1,2,2,2,2,1,2,2,2,1,0,0,1,0,2,2,0,2,0,2,2,2,1,1,0,1,1,1,1,0,0,0,2,2,1,0
301,0,1,0,3,0,0,5,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,2,1,2,1,0,1,2,1,1,1,1,0,2,0,1,1,2,1,2,0,1,2,2,2,0,2,0,1,2,2,1,0,2,2,2,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1
302,0,0,1,1,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,4,3,0,1,2,0,2,1,2,0,0,0,0,1,1,2,1,0,2,1,0,1,0,0,2,0,0,0,2,1,1,1,1,1,2,0,1,2,0,2,1,0,0,2,2,2,1,0,1,0,1,0,2
303,0,1,2,0,2,5,3,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,5,4,5,0,1,1,2,0,1,0,0,1,1,0,1,0,0,1,2,1,2,0,0,2,2,1,1,0,1,2,1,2,2,2,2,0,2,2,2,2,0,2,1,2,2,1,2,1,2,1,2,0
304,0,1,2,0,2,2,6,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,0,3,2,0,1,1,1,1,2,1,1,0,1,1,1,1,1,2,1,0,2,0,1,2,0,1,1,2,1,0,2,2,2,0,0,2,2,2,2,0,0,2,0,2,1,0,2,2,1,0,0,0
305,0,0,1,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,1,2,6,2,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,2,0,2,0,1,1,0,0,2,1,0,2,2,0,0,2,2,0,0,2,2,2,1,0,1,2,0,0,1,2,1,1,2
306,0,1,2,0,2,5,3,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,5,6,7,0,1,0,2,0,2,1,0,1,1,2,2,0,2,1,2,1,1,0,0,2,1,1,0,0,2,2,1,0,2,1,2,0,1,1,0,0,2,2,0,2,1,2,0,0,0,1,1,2
307,0,1,2,0,2,2,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,0,0,2,0,3,2,0,1,2,2,0,1,2,0,1,2,1,1,1,1,0,2,1,1,0,1,1,1,0,2,2,0,1,2,1,1,2,2,0,0,0,0,2,2,0,0,1,1,0,1,2,2,2,1,0
308,0,1,2,0,2,5,3,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,0,4,5,0,1,2,1,2,0,1,2,1,2,0,1,2,1,0,1,1,1,1,1,2,0,2,1,0,2,0,1,2,0,1,0,1,1,2,2,0,0,1,1,0,1,0,2,1,0,1,1,2
309,0,1,2,0,2,2,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,0,0,2,0,3,2,0,1,0,0,2,2,1,0,2,0,1,0,2,0,1,2,0,2,0,1,1,1,1,2,1,2,1,1,0,0,2,0,2,2,2,1,1,2,2,0,2,1,0,2,1,1,0,2,2
310,0,1,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,2,1,2,1,3,1,2,2,1,1,2,2,2,1,0,2,1,1,0,0,0,2,2,0,0,1,2,0,2,1,0,1,2,0,1,1,1,0,1,1,1,2,0,1,0,1,0,0,2,0,0,1,2,2
311,0,0,1,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,1,2,6,2,0,0,1,1,2,2,1,2,2,1,2,0,2,0,2,2,1,2,0,2,0,1,1,2,2,2,0,1,1,1,1,0,2,0,1,0,0,2,1,0,2,1,0,1,0,0,2,2
312,0,0,1,1,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,4,3,0,1,2,0,1,0,2,1,0,0,2,1,1,1,1,0,1,1,0,1,2,1,0,0,0,0,1,0,1,1,1,1,1,0,2,0,2,2,2,0,1,1,1,1,0,1,2,2,2,2,0
313,0,1,2,0,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,0,0,2,0,4,5,0,1,2,1,1,0,2,0,0,0,0,2,0,0,1,1,0,1,1,2,2,0,0,0,0,1,1,1,1,2,1,1,1,1,0,0,2,0,2,1,0,1,0,0,2,0,2,2,0
314,0,0,1,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,1,2,6,2,0,2,2,0,0,1,1,2,0,1,0,1,1,0,1,2,2,0,0,1,1,0,0,0,2,1,1,0,2,0,0,0,0,2,2,2,2,1,0,1,0,0,1,0,2,1,2,2
315,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,1,2,6,2,0,1,0,2,1,0,0,2,2,1,2,1,2,2,1,2,0,1,0,1,2,2,0,2,0,2,0,1,2,2,1,2,0,1,0,1,1,2,0,0,1,2,1,2,0,2,0,1
316,0,1,2,0,2,2,6,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,0,3,2,0,1,1,1,2,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,2,1,2,0,1,2,2,1,1,1,1,0,2,0,1,1,2,1,2,0,2,2,0,0,0,1,0,2
317,0,0,1,1,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,4,3,0,1,2,0,0,0,1,1,0,2,1,1,0,2,2,2,0,0,0,2,1,1,0,2,2,1,0,1,1,2,0,0,2,2,2,2,1,0,1,0,2,2,0,0,2,0,2,1,2,2,2
318,0,0,1,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,1,2,6,2,0,2,0,2,1,1,2,1,1,0,0,0,2,2,1,0,2,0,1,1,1,0,1,2,1,1,0,2,0,2,2,1,0,0,0,1,1,0,0,0,1,2,2,0,2,2,2,0
319,0,1,0,3,0,0,5,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,2,3,4,5,4,1,2,2,1,1,0,0,2,0,0,0,1,2,1,2,2,2,2,1,0,1,1,0,0,2,1,2,1,1,1,2,2,2,1,0,0,2,1,1,2,2,2,2,0,0,0,0,0,2
320,0,1,0,2,3,3,2,6,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,6,0,1,0,2,1,2,1,3,1,2,0,2,0,2,1,0,1,1,0,2,0,2,1,0,2,2,0,1,0,2,1,0,2,1,1,2,2,2,0,0,2,0,1,2,2,0,2,2,1,2,1,0,2,1,0,2,2
321,0,0,1,1,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,4,3,0,1,2,0,2,2,0,2,0,0,1,1,2,2,1,2,0,2,0,1,0,0,0,1,1,0,2,1,1,1,0,1,1,2,2,1,1,2,1,2,2,2,0,2,2,1,0,0,0,0,2
322,0,1,0,2,3,3,2,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,2,1,2,1,3,1,2,2,0,1,1,1,1,0,2,2,2,0,1,0,0,2,0,0,1,1,1,2,0,0,0,2,1,0,1,0,2,1,1,1,1,2,0,0,0,1,2,2,0,0,0,2,1,2
323,0,1,2,0,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,0,0,2,0,3,2,0,1,1,1,1,1,0,0,2,0,1,0,0,1,2,0,0,0,2,0,0,0,2,0,0,0,2,1,2,0,1,2,1,1,2,0,0,1,2,0,0,0,0,1,0,1,2,2,1
324,0,1,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,2,1,2,1,3,1,2,2,0,1,1,0,0,1,0,0,0,2,0,1,1,1,1,2,2,1,2,0,0,2,0,0,2,1,0,0,1,2,0,0,2,0,0,1,1,2,2,2,2,1,0,1,0,0
325,0,1,2,0,2,2,6,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,0,3,2,0,1,1,0,0,0,2,1,1,1,1,2,1,0,0,2,0,2,0,1,1,1,0,2,0,0,2,1,0,1,0,0,0,0,1,0,1,2,1,1,0,2,1,0,0,0,0,0,1
326,0,1,0,2,3,3,2,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,2,1,2,1,3,1,2,2,2,2,1,1,2,1,0,0,0,0,1,1,1,0,0,2,2,0,1,1,2,0,2,0,0,1,2,1,0,0,1,1,0,0,2,2,1,1,0,0,2,1,0,1,1,2
327,0,1,2,0,2,2,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,0,0,2,0,3,2,0,1,0,0,0,2,0,1,1,2,0,2,1,0,2,1,1,0,1,1,0,0,1,2,1,2,2,0,2,0,0,1,0,0,0,1,0,2,2,0,0,1,1,0,0,2,0,2,1
328,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,1,2,6,2,0,0,1,0,0,1,1,0,2,1,1,2,2,0,1,1,2,0,0,2,1,0,0,2,0,1,1,2,1,1,1,1,0,2,2,0,0,1,2,1,2,1,1,0,0,0,1,2
329,0,1,0,3,0,0,5,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,2,3,4,5,4,1,2,1,0,1,0,0,0,0,1,1,2,1,2,0,0,0,0,2,1,2,1,1,1,1,0,1,1,0,0,0,1,2,0,0,2,2,0,2,0,1,2,1,0,1,2,0,2,1
330,0,1,2,0,2,5,3,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,5,4,5,0,1,0,2,1,1,2,1,0,0,2,0,2,1,2,2,1,2,2,2,1,0,0,0,1,0,0,2,0,2,1,0,1,0,2,2,2,0,2,0,2,2,2,2,1,0,0,2,1
331,0,1,2,0,2,2,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,0,0,2,0,3,2,0,1,1,0,2,2,0,0,0,2,1,2,0,0,0,2,1,2,1,0,2,0,1,1,0,1,2,0,0,2,0,2,1,0,2,2,2,0,1,0,0,2,2,2,0,2,2,2,2
332,0,1,2,0,2,5,3,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,5,6,7,0,1,2,1,1,2,2,1,1,1,1,2,2,0,1,2,0,1,2,0,1,0,0,0,2,0,1,1,1,2,2,2,1,1,1,2,1,1,0,0,1,2,2,2,2,2,0,2,0
333,0,1,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,2,1,2,1,3,1,2,2,2,1,1,1,2,0,0,2,1,1,1,2,0,2,0,2,2,1,0,0,1,0,0,1,1,0,1,2,1,0,1,2,0,1,2,2,0,0,1,1,2,2,2,0,2,2
334,0,0,1,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,1,2,6,2,0,1,2,0,2,1,2,1,1,2,2,1,0,1,1,2,1,1,1,2,0,1,0,1,2,1,0,1,0,0,1,0,2,0,1,2,1,2,0,0,1,2,1,1,1,1,0,0
335,0,1,2,0,2,5,6,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,0,3,2,0,1,0,0,0,0,0,2,1,0,0,1,2,2,1,0,1,0,0,0,2,2,2,0,1,0,1,2,2,0,2,1,1,2,2,0,1,1,2,2,1,0,0,1,0,1,2,1,1
336,0,1,2,0,2,5,3,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,5,6,7,0,1,1,0,0,2,2,1,0,1,2,1,2,0,1,0,1,0,1,1,1,2,2,1,0,2,0,0,0,0,1,0,0,1,0,1,2,0,1,1,0,2,1,1,2,1,2,1,0
337,0,1,0,2,0,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,2,3,4,5,3,1,2,0,0,2,2,1,1,0,1,0,0,1,2,2,0,0,1,1,0,0,2,0,1,0,1,0,1,2,0,1,0,0,1,0,2,2,1,0,0,1,2,0,1,0,2,0,1,2
338,0,1,2,0,2,2,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,0,0,2,0,3,2,0,1,2,0,2,1,0,0,2,2,1,1,2,0,0,1,0,0,0,1,1,0,1,0,0,2,1,2,2,2,2,2,1,1,2,1,1,2,1,0,1,0,1,1,1,1,2,0,0
339,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,1,2,6,2,0,0,1,0,2,0,0,0,2,0,2,0,2,0,0,0,0,1,1,0,1,2,0,1,0,1,2,0,0,0,2,0,1,2,0,2,0,2,2,0,1,0,2,1,0,0,0,2
340,0,1,0,3,0,0,5,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,2,3,4,5,4,1,2,0,0,0,2,2,0,2,2,2,2,1,2,2,0,2,1,1,2,2,0,2,1,1,2,2,1,1,1,0,2,2,0,1,2,1,1,1,2,1,2,1,0,1,1,0,1,0
341,0,0,1,1,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,4,3,0,1,2,0,1,2,1,2,2,2,1,0,2,0,0,0,0,0,0,0,1,2,1,0,1,2,2,0,1,1,0,0,2,2,2,2,0,1,2,0,1,2,1,1,0,0,1,2,1,1,1
342,0,0,1,1,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,4,3,0,1,2,0,1,0,0,2,0,2,1,1,1,1,2,0,2,2,0,0,2,0,0,1,2,1,2,0,2,0,0,1,0,2,0,2,2,0,2,2,1,2,1,2,2,0,1,0,2,1,1
343,0,1,0,3,0,0,5,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,0,2,3,4,5,4,1,2,1,2,2,2,2,2,0,1,1,1,1,2,0,2,0,2,1,1,0,1,2,0,1,0,0,2,1,0,2,0,0,2,1,2,2,0,1,1,1,2,2,2,0,1,2,1,0
344,0,1,2,0,2,5,6,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,0,3,2,0,1,0,2,0,1,0,1,1,1,1,2,0,2,0,2,2,0,0,2,0,2,1,2,1,1,0,1,2,0,0,0,0,2,1,1,1,0,1,0,2,2,2,1,2,2,0,0,0
345,0,0,1,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,1,2,6,2,0,1,2,1,1,1,1,2,1,2,2,1,1,2,1,1,0,0,1,1,1,2,2,2,2,1,0,2,1,2,2,2,0,0,1,1,2,0,0,1,0,2,0,0,0,2,2,2
346,0,1,2,0,2,5,3,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,0,4,5,0,1,2,0,1,0,2,0,1,2,0,1,0,2,2,2,1,0,2,1,0,0,0,0,2,1,1,1,2,0,2,0,1,1,1,0,0,0,0,2,0,2,2,1,0,0,2,2,2
347,0,1,0,2,3,3,2,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,2,1,2,1,3,1,2,1,2,2,1,1,2,1,0,2,2,1,1,0,2,0,1,2,0,0,1,2,1,1,2,2,2,1,1,2,0,1,2,0,1,0,0,1,0,0,0,2,2,2,0,0,1,0
348,0,1,0,2,3,3,2,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,2,1,2,1,3,1,2,2,2,0,0,2,0,0,2,2,2,2,2,1,1,2,0,2,2,0,1,0,1,2,1,0,0,1,1,1,2,1,1,2,0,1,1,0,0,0,2,1,2,0,1,0,2,2
349,0,0,1,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,1,2,6,2,0,0,0,1,2,0,0,2,2,1,0,1,1,2,1,2,1,0,0,2,0,1,2,0,0,2,2,2,1,0,2,2,1,2,0,1,0,2,2,2,2,0,1,0,1,2,0,2
350,0,1,2,0,2,5,6,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,5,6,7,0,1,1,0,0,2,0,2,0,0,2,2,2,1,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,1,0,1,2,2,2,1,2,1,0,2,1,0,1,2,2,1
351,0,1,2,0,2,5,3,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,5,4,5,0,1,2,2,1,2,2,0,2,0,0,0,2,1,0,0,1,2,1,0,0,2,0,0,1,2,2,2,0,0,1,2,0,0,0,2,1,2,0,1,1,1,1,0,1,0,0,1,1
352,0,1,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,1,0,2,1,2,1,0,1,2,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,2,0,1,2,1,1,1,1,1,1,2,2,2,1,0,2,1,0,1,0,0,0,1
353,0,1,2,0,2,2,6,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,0,3,2,0,1,1,1,1,2,1,0,1,1,2,0,2,1,2,1,1,1,0,1,2,1,0,1,0,0,0,0,2,2,2,0,1,0,2,1,0,1,1,2,1,2,2,1,2,0,1,2,2
354,0,1,2,0,2,2,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,0,0,2,0,3,2,0,1,1,0,1,0,1,2,2,2,0,0,2,1,1,1,0,0,2,1,1,0,0,2,2,1,1,2,1,0,1,1,1,0,2,0,1,1,0,0,0,2,2,2,0,0,0,2,2
355,0,1,2,0,2,5,3,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,5,6,7,0,1,1,2,2,2,2,1,1,2,2,1,2,1,0,2,0,2,0,2,2,2,1,2,1,1,2,2,2,1,1,0,2,1,1,1,0,0,1,1,1,2,1,2,0,0,0,2,0
356,0,1,2,0,2,5,3,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,5,6,7,0,1,2,0,1,1,0,2,2,0,0,2,2,1,1,0,2,1,1,1,2,0,2,0,0,2,0,0,0,2,0,2,0,2,2,0,2,1,1,2,0,0,1,0,0,1,0,0,2
357,0,1,0,3,0,0,5,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,0,2,3,4,5,4,1,2,2,0,1,0,0,2,1,2,2,0,0,1,0,2,0,0,0,2,2,0,1,0,2,2,2,0,0,1,2,2,0,0,1,2,0,2,0,0,2,1,1,2,2,2,1,1,0
358,0,1,0,3,0,0,5,4,3,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,6,0,1,0,2,3,4,5,4,1,2,2,2,1,0,0,1,0,0,2,2,2,2,0,1,1,0,2,2,1,2,2,0,1,1,2,2,0,2,0,0,1,2,0,2,2,0,0,0,1,2,1,0,1,0,2,2,2
359,0,1,2,0,2,5,3,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,0,3,2,0,1,0,2,0,2,1,1,0,1,1,1,0,1,2,1,2,2,2,1,2,1,2,1,1,0,1,2,1,0,1,2,0,1,1,1,0,2,1,2,2,1,1,2,1,0,2,1,2
360,0,0,1,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,1,2,6,2,0,0,1,0,1,2,2,2,1,2,2,0,2,2,2,1,1,2,2,1,2,0,0,2,0,0,2,1,1,0,2,2,0,1,0,0,1,0,0,1,1,1,0,1,2,1,0,1
361,0,1,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,2,1,2,1,3,1,2,1,2,1,1,2,1,0,2,1,0,0,1,1,1,0,0,0,0,2,1,2,0,2,0,0,1,0,0,2,2,0,1,2,1,2,0,0,2,1,0,0,2,2,0,0,1,0
362,0,1,0,3,0,0,5,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,2,3,4,5,4,1,2,2,0,1,1,1,0,2,1,1,1,0,2,2,0,0,2,0,2,2,0,1,0,0,2,1,1,2,0,2,0,0,2,2,2,1,0,0,1,0,0,0,2,2,1,0,1,2
363,0,1,2,0,2,5,3,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,5,6,7,0,1,1,0,0,1,0,0,2,0,2,1,1,2,0,0,2,0,1,0,1,1,1,2,2,1,0,2,0,2,0,0,0,1,2,2,0,1,1,0,1,2,1,2,0,0,0,2,1
364,0,1,2,0,2,5,3,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,5,4,5,0,1,0,2,1,1,1,2,2,0,0,1,2,2,0,0,2,2,0,0,2,2,1,2,1,2,1,0,1,1,2,2,0,1,2,1,2,0,2,1,0,1,0,1,2,1,2,2,2
365,0,1,0,3,0,0,5,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,2,3,4,5,4,1,2,2,2,1,0,1,1,2,1,1,0,2,0,0,1,1,2,2,0,2,1,0,0,0,2,0,0,2,0,1,1,1,2,2,1,1,0,0,1,1,0,1,1,2,0,1,2,0
366,0,1,0,3,0,0,5,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,2,3,4,5,4,1,2,1,0,2,2,0,2,2,0,1,0,0,1,0,2,0,1,2,0,2,1,1,0,2,1,2,2,0,1,2,0,2,2,1,0,1,1,1,2,0,2,1,2,0,2,0,0,0
367,0,0,1,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,1,2,6,2,0,1,1,1,0,2,0,1,1,0,0,0,1,1,2,0,0,2,1,0,2,2,1,1,0,0,2,0,0,0,1,2,2,1,1,1,2,2,1,1,0,2,2,0,2,2,1,2
368,0,1,2,0,2,5,6,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,5,6,7,0,1,2,0,2,0,2,1,2,0,1,2,2,2,0,2,0,0,0,1,0,0,1,1,2,2,1,2,0,0,1,2,2,0,1,1,2,1,1,2,2,1,2,0,0,1,0,1,2
369,0,1,2,0,2,2,3,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,0,0,2,0,4,5,0,1,0,1,2,2,1,0,1,1,2,2,0,1,0,0,1,1,2,1,0,2,0,1,1,2,0,2,0,1,0,0,1,0,1,2,2,1,2,2,0,2,2,1,1,1,2,0,1
370,0,1,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,2,1,2,1,3,1,2,2,0,2,2,2,1,2,1,0,2,2,1,1,1,1,2,2,0,1,1,1,2,2,0,2,0,2,1,1,2,2,0,2,0,2,2,1,1,2,0,2,2,1,0,2,2,0
371,0,1,2,0,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,0,0,2,0,3,2,0,1,0,0,0,1,1,2,1,1,2,2,2,1,2,0,2,0,0,1,2,0,2,1,1,2,0,1,0,0,2,1,2,2,1,2,1,0,2,1,1,2,2,2,1,1,0,2,1
372,0,1,2,0,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,0,0,2,0,4,5,0,1,0,2,2,1,1,1,2,2,0,1,0,0,2,1,2,0,1,1,1,1,2,1,2,0,1,2,2,0,1,1,2,2,1,1,2,2,1,0,2,0,1,1,2,2,0,1,0
373,0,1,0,3,0,0,5,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,2,1,2,1,0,1,2,2,1,2,2,1,2,0,1,2,0,0,0,1,2,1,2,1,1,1,1,2,0,2,1,0,2,2,0,1,0,2,0,0,2,1,0,1,2,2,2,2,2,2,2,0,1,0
374,0,1,2,0,2,5,3,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,5,4,5,0,1,1,0,2,0,2,1,0,1,2,1,2,2,2,1,0,2,0,1,2,1,1,2,1,1,1,1,2,0,0,2,2,2,0,1,1,1,1,0,2,1,2,0,1,0,0,1,2
375,0,1,2,0,2,2,6,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,0,0,2,0,3,2,0,1,1,1,1,2,0,1,2,1,2,2,0,1,2,1,1,0,0,2,1,2,2,2,1,0,0,2,2,0,1,0,1,1,2,2,2,0,1,0,0,0,2,0,0,1,1,0,1
376,0,1,0,2,3,3,2,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,2,1,2,1,3,1,2,1,2,2,2,2,1,0,1,1,0,2,0,0,1,1,2,1,0,2,2,0,1,2,0,2,0,0,0,1,2,1,0,0,2,2,2,1,1,0,1,1,1,2,2,0,0,0
